,Electricity,Income,Water,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
161,94.26044840468876,210548.37257379305,139.85719849613199,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,161.0,81.0,1,36.97063864176364
162,86.59702794528576,195576.5572780096,129.34541578144828,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,162.0,81.0,1,98.44972334682242
163,101.11435422669292,237810.92354408844,167.583515657024,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,163.0,81.0,1,83.70881463302916
164,91.03589173781722,194452.33760442762,126.1593418340832,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,164.0,81.0,1,91.70881463302916
167,93.25617095343644,246413.22394939663,180.17228704564644,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,167.0,51.0,1,28.113055278862795
168,79.48972595635756,183285.3251716649,133.61461200880584,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,168.0,81.0,1,55.06121004460361
169,79.49770616013951,172970.59188867814,116.97813330666392,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,169.0,51.0,1,38.69217719463523
170,92.34933542293655,214476.94560761962,157.2595026656394,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,170.0,81.0,1,39.03109763166238
171,69.33510062901013,120672.43836954006,90.96635303232443,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_26_35,sex_female,171.0,31.0,1,6.379278967824247
172,87.88006442545202,197439.3410407104,132.61336029462552,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,172.0,81.0,1,82.49824929642523
173,74.81029467848086,127513.23070117901,84.24262894275516,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_66_75,sex_male,173.0,31.0,1,33.81014828830561
174,88.80302882311051,207233.4905430472,160.3115214164589,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_26_35,sex_male,174.0,51.0,1,41.58400935333436
175,84.15782220491747,171728.68393604393,111.272714816695,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_female,175.0,51.0,1,54.50202001610501
176,68.57040697977173,126730.35004032592,93.32619265244696,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_26_35,sex_female,176.0,31.0,1,9.50763406824753
177,85.19144407947535,190525.29174931612,141.19244943125838,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_male,177.0,81.0,1,17.14522166232161
180,90.92535888645322,219421.97477784328,152.83110199603414,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,180.0,81.0,1,7.0807557214021735
181,75.73232676558342,133215.5044334369,99.28117018700956,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_26_35,sex_female,181.0,31.0,1,7.50763406824753
183,80.21098927700206,158270.72103989805,105.20805176654177,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_26_35,sex_male,183.0,51.0,1,5.661954490365293
184,92.1930620648485,229736.98965673445,163.77496251571844,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,184.0,81.0,1,77.08172849400592
185,81.62393721482881,179626.37487631215,131.03055442961085,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,185.0,51.0,1,106.75474109727472
186,67.50219122019075,119152.21858156727,89.2136592223348,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_56_65,sex_male,186.0,31.0,1,25.20146657680773
188,82.49213949221485,178579.99293479792,116.123848274752,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,188.0,51.0,1,97.08172849400592
189,85.68974715164882,198460.71804353406,143.63365616229888,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,189.0,81.0,1,42.854216581636294
190,94.67022582629694,243503.87584300604,174.49022691948863,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,190.0,81.0,1,24.050769248473173
191,90.99381737055107,232818.8157637113,166.16672894293632,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_56_65,sex_male,191.0,51.0,1,3.355534409945308
192,104.7707571751696,293814.046974186,207.11007399655784,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_8,age_46_55,sex_male,192.0,81.0,1,96.45960459857213
193,89.17968060495211,225394.403876879,147.09793609161198,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_7,age_36_45,sex_male,193.0,51.0,1,98.41375050238122
194,90.96615502734517,229618.0017246338,167.61108210756004,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_56_65,sex_male,194.0,51.0,1,0.35553440994530794
195,95.42140803156522,243212.24816332894,175.9209694314608,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_female,195.0,81.0,1,20.84020391186931
196,74.4783042519401,130679.40260807812,100.67032342822507,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_56_65,sex_female,196.0,31.0,1,64.27362338168635
197,77.51982496083075,142846.55202163107,111.8169922716601,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_5,age_46_55,sex_female,197.0,1.0,1,44.8086285100399
199,70.71516379010572,119908.376502416,80.56087730636726,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_56_65,sex_male,199.0,31.0,1,38.650163234290545
200,110.90830521932156,298900.68390769104,216.74816940121033,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_66_75,sex_female,200.0,81.0,1,25.74894012698138
202,84.29276650280283,179262.92389376575,130.2024118436227,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,202.0,51.0,1,37.2469493566207
203,80.41798551790635,174643.87825343688,111.19782598106062,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_26_35,sex_female,203.0,21.0,1,42.43387131660028
204,86.93988416727328,236009.44029293398,174.36771732421056,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,204.0,81.0,1,93.25196370436038
205,89.33393077400484,178119.41570188984,129.1687050147686,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,205.0,51.0,1,33.2469493566207
206,93.61194907562219,200515.60263394672,146.38875534848282,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,206.0,81.0,1,84.43035318590071
208,85.42367764629398,206970.61110440516,149.30024902773016,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_26_35,sex_female,208.0,81.0,1,2.4513891537614185
209,84.46006939954964,199949.82934267577,147.046367551972,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_female,209.0,81.0,1,9.934656325717746
211,58.353349319575855,88153.17025059494,58.15725514541901,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_4,age_46_55,sex_male,211.0,1.0,1,44.890838746220496
212,71.10948593835235,157324.05124259825,116.16091117729741,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_4,age_36_45,sex_male,212.0,1.0,1,40.73678267244001
213,64.98260583222087,113504.2042780191,74.68966005811397,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_3,age_46_55,sex_male,213.0,1.0,1,147.96855527916378
214,58.06164221665664,62883.20206917457,39.512683685553725,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,214.0,31.0,1,72.11745495908974
215,84.0580592954367,188983.37995919355,137.90556795829602,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,215.0,81.0,1,85.38182723629791
216,82.37780063612568,182088.71867863566,134.70211851939786,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_46_55,sex_male,216.0,51.0,1,87.95315249463148
217,67.98672938403405,141241.36403422698,105.0657624178328,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_3,age_26_35,sex_male,217.0,1.0,1,53.943776135407354
218,90.41091331255129,249922.46720726017,177.27224759595848,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_56_65,sex_female,218.0,51.0,1,6.772055212364597
219,82.62835781670287,164805.3569815651,113.61133449271618,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_female,219.0,51.0,1,25.56174246474089
221,84.02736728620691,218517.4431489717,154.29153950564782,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,221.0,81.0,1,89.03320254440314
222,101.72320276436005,229927.6479092332,182.34127616736959,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,222.0,81.0,1,87.02130119413624
223,59.50247893482707,105065.39745843869,76.62178246215456,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,223.0,31.0,1,79.11745495908974
224,89.30971047101241,179518.62901461052,129.23561383573352,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,224.0,51.0,1,63.06121004460361
226,71.98548193839866,139782.50428459927,96.88918386040804,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_male,226.0,21.0,1,109.31367853679319
227,84.33024191165472,196393.39461038949,140.11897579487572,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_26_35,sex_female,227.0,81.0,1,4.0423371619968815
228,72.90996790961269,132221.20942413702,83.70799706416281,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,228.0,51.0,1,99.75474109727472
229,68.94650671181603,120210.63576296507,88.64502431686451,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_4,age_36_45,sex_male,229.0,1.0,1,50.842312796617676
230,71.08086569957092,129700.59325083824,101.08933328491423,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_4,age_46_55,sex_male,230.0,1.0,1,44.890838746220496
232,90.18433966178983,239469.67536059557,168.62592890459987,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,232.0,51.0,1,87.6406659335244
233,90.52953669856144,214831.56447577532,154.49979939910645,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_female,233.0,81.0,1,42.4768848541463
234,64.84625086126964,98057.96252545928,65.9822552316607,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_female,234.0,31.0,1,64.82825125994182
235,85.19726155398726,170255.6491502051,127.80661964316265,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_female,235.0,31.0,1,56.72272113576414
236,75.77387173540541,183305.41530808946,134.77059446432432,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_5,age_46_55,sex_female,236.0,31.0,1,30.703098385862233
237,99.17895345926256,241716.44400681386,181.3077217773184,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_male,237.0,81.0,1,37.62204563989786
238,68.17206056958601,131650.05528479887,96.77339513297345,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_male,238.0,31.0,1,55.38483869588889
239,74.8103137013798,144996.1129631742,105.8097702679203,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_female,239.0,31.0,1,107.49489055097928
240,95.92784453822115,233628.23090279673,170.33312703175164,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,240.0,81.0,1,81.87116315740212
241,75.191550391302,170707.5759243798,123.92531054032206,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,241.0,51.0,1,54.43412390558048
242,81.31732198934044,151824.27623149572,111.93929236922274,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,242.0,31.0,1,106.75398183718602
243,88.68913773197342,182074.62770156914,132.07019820380307,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,243.0,81.0,1,72.80326704687752
244,75.66539035791409,160622.36037620425,118.06500140918185,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,244.0,31.0,1,50.80493137194471
245,70.14333197963987,121994.43871783225,92.28857660767314,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_female,245.0,31.0,1,120.22750681418017
246,88.44442819585348,221520.89181176675,158.93523448523192,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,246.0,51.0,1,47.271522792227316
247,80.58796112566505,184136.94220211747,123.91742465240334,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,247.0,51.0,1,96.59213998392158
248,75.02556961148937,138237.50523142822,92.22516908470844,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,248.0,51.0,1,69.06121004460361
250,89.40757132499922,227451.1441821234,161.49650072707487,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_46_55,sex_male,250.0,51.0,1,79.01357979450123
251,86.70841285077499,211687.72300686067,148.13333386065972,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_female,251.0,81.0,1,23.92732960852173
252,69.56067550223938,129372.84835338901,99.82771522946614,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_56_65,sex_female,252.0,31.0,1,30.617987379226996
255,84.06212861508476,210501.00290186238,140.8326176564251,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_56_65,sex_male,255.0,81.0,1,40.523097766887716
256,81.08057278227953,152931.96791274069,117.3486803916226,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_36_45,sex_male,256.0,31.0,1,126.25968266924369
257,84.36187167905997,204697.19988873482,147.50888275588517,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_7,age_36_45,sex_female,257.0,31.0,1,105.87543850895743
258,83.03012263771234,213716.58912768675,151.06714277295626,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_1,age_36_45,sex_female,258.0,51.0,1,31.408736154641574
259,85.64669025582819,211599.38850068202,154.5276566568344,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,259.0,81.0,1,43.77200634545571
260,76.11200799251273,150646.894673982,99.9661789313365,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_female,260.0,51.0,1,0.32303405333813623
261,85.90861346705424,212503.95214656813,147.5576719737735,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,261.0,81.0,1,33.68745019075016
262,66.40560370032763,113212.29472343065,84.46075321153903,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_46_55,sex_male,262.0,31.0,1,122.8595119613637
265,78.68108894782443,205665.0654499761,154.47768591249888,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_8,age_46_55,sex_male,265.0,31.0,1,124.0637092422474
266,73.02546803958137,163235.48975441026,124.3214765822029,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_8,age_36_45,sex_male,266.0,1.0,1,163.12071341682227
267,84.7238508895368,198900.26347133395,145.5366764628494,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,267.0,81.0,1,40.854216581636294
268,77.60161668570254,146253.9413053165,94.41060751679822,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_male,268.0,51.0,1,19.14522166232161
269,79.77045608402594,193650.4752394856,124.06145684022064,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_male,269.0,51.0,1,34.064529329259976
270,64.74517256848569,96837.30924101264,62.136303782834815,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_1,age_46_55,sex_male,270.0,31.0,1,46.40822948353301
272,94.07830047545734,259019.58850145538,186.85068537656517,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_5,age_46_55,sex_male,272.0,51.0,1,35.2414103792861
273,98.35349995207778,246679.8430758407,188.48907656674675,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_male,273.0,81.0,1,49.62204563989786
274,94.416272090094,246864.3205307853,186.580767895593,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_5,age_46_55,sex_male,274.0,51.0,1,31.553896940393145
