,Electricity,Income,Water,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
512,19.42273173511306,208081.84362627575,122.6849628623676,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,11,11.0
516,19.13305556913994,236543.22214133613,133.8947828553558,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,273,273.0
517,19.460292458337406,227807.8219550971,128.29535909121375,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,63,63.0
521,18.003450938189516,181569.3518236048,106.54450382071248,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,30,30.0
522,21.502704735637124,275942.037722038,163.02224033172308,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_male,,,53,53.0
525,19.892533043669587,222914.21460228288,132.19423394853285,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_86_100,sex_female,,,3,3.0
527,17.905554295626843,181536.55729910516,104.56413710551415,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,4,4.0
528,20.687315406324842,237634.6325089241,135.03650373031587,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,261,261.0
530,21.19286960407223,254277.23766222585,148.8635687798574,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,29,29.0
531,19.111401315194186,229164.18010955412,140.40095291287372,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_male,,,55,55.0
532,20.529923647163685,233443.69257780843,141.15222801700287,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_male,,,54,54.0
536,19.916365622293,253771.87847541,141.64972058426025,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,,,18,18.0
537,18.979320564717185,214666.1256460469,125.9065879872938,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,1,1.0
540,20.11945484071356,234441.22278843602,130.0124257617752,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,275,275.0
541,19.583101216796535,236691.92812459427,137.886206934515,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,293,293.0
542,18.911277007801914,190076.9832019274,112.69708355776393,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,51,51.0
543,20.206969984201464,228472.9191661104,132.75957309461285,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,46,46.0
544,21.120666651888726,228165.10624273788,130.8461017810986,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,20,20.0
545,18.246143569181072,235407.4486816617,134.52384653735217,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,262,262.0
547,19.3999633938175,222877.9975272614,129.25437217126097,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,22,22.0
548,17.2434841629768,182435.64117248665,106.36743701502712,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,6,6.0
552,19.441743472527705,213514.01714138992,125.67885307737781,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,16,16.0
555,18.96297446925537,198467.61854541468,116.61129291694358,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,279,279.0
561,22.491289705212935,301923.6728013293,175.01903244048614,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_9,age_46_55,sex_male,,,40,40.0
565,19.54981184304002,223283.75255038703,127.30495057427268,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,51,51.0
566,20.925941264743102,243207.4631027026,137.32620610869722,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,266,266.0
567,19.491265875276326,242566.06397474481,139.80822852887096,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,17,17.0
572,16.28101942693239,149997.1762173386,86.97661138363222,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,,,61,61.0
573,18.293443229821506,216420.89792813297,123.9156582944134,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,2,2.0
574,19.631437938000218,223097.46492167414,133.11994127509155,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,32,32.0
578,19.103746919905845,193613.0415753266,111.9958972177723,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,50,50.0
580,18.528295625503972,192440.02487999536,112.26774380136564,Cooking_yes,Lighting_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_male,,,28,28.0
582,18.049813908474903,196385.8572044079,112.95480283214825,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,280,280.0
583,17.946428975573255,190462.279105058,107.17930685623051,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,250,250.0
584,17.93449787343974,191485.34454226575,108.05071493091236,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,247,247.0
585,17.380581889897257,194388.94647738367,109.8324700427498,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,266,266.0
587,19.950101016052628,229583.00144721876,134.19542141924825,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,47,47.0
600,17.164580445758887,190151.9065654168,115.14713042803255,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,46,46.0
601,18.588771073889575,226492.15942106137,133.84276377079533,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,31,31.0
603,17.97043779138319,208043.0672384114,127.67551768579195,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_1,age_46_55,sex_female,,,6,6.0
608,17.729067042280533,205965.62144013628,121.0884732336156,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,10,10.0
613,18.746469389476417,232932.1960366932,131.1851695390339,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,244,244.0
614,19.305193855237206,249921.38657400888,142.40279063137962,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,272,272.0
618,19.22220076687279,245273.03788037336,144.8420489773319,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,8,8.0
619,19.33570508067696,236176.11643828746,137.75338418524052,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,286,286.0
620,19.294937955750555,233728.58359402214,129.14076691981634,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,267,267.0
621,18.130438964313626,199539.00855103025,117.2345496577669,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,280,280.0
622,19.18500854369806,221991.54030090585,126.69554636744559,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,52,52.0
623,20.099606705485712,236001.2044900977,135.88599053393094,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,272,272.0
624,19.837401738949936,230812.7554690857,133.4538941183065,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,264,264.0
627,17.14888161689521,175497.78206580254,104.1790700013355,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,30,30.0
628,20.62601798355358,240467.1496011755,143.87727713809838,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,266,266.0
629,19.387442920762084,189916.42665969481,112.59610055127791,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,256,256.0
630,20.120689932553077,231516.17371906148,132.3611391860336,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,263,263.0
631,20.083180951560095,226346.07708744626,128.14589879403417,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,264,264.0
634,16.898485756314145,186177.3552410271,109.57867418299426,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,36,36.0
635,19.222759067208102,221591.2883644645,127.65066758930652,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,3,3.0
636,20.46005801546903,244802.270138996,136.84249938342106,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,11,11.0
641,18.260401227359566,200497.784718578,114.4894040609878,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,9,9.0
642,18.92705046177204,211590.05079100246,125.75435619431656,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,32,32.0
646,16.766573331515204,175864.5737050934,100.47426188026775,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,4,4.0
648,17.91360229094603,190502.00378605735,109.85958262379897,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,273,273.0
649,19.373598004390388,231273.4459403482,130.56812158021054,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,255,255.0
652,19.74513236473601,237993.4090761567,140.11429724531092,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,291,291.0
653,15.567338005668482,107165.06720536742,63.49664535453002,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,54,54.0
655,19.5524722352731,219540.45790786736,127.38404288265765,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,46,46.0
656,19.828934039062872,255992.10003085496,156.50860329586845,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_6,age_46_55,sex_male,,,70,70.0
661,20.40489517115509,236331.38740721825,137.03935861204127,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,270,270.0
662,19.121664195707055,195038.3101838313,113.55323973012776,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,280,280.0
663,18.182311454416592,222544.23766290414,138.00491870542277,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,312,312.0
671,17.293932428134127,191489.00883980168,114.1373869523741,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,273,273.0
674,17.633487180302765,182072.2659774514,106.77942785257203,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,4,4.0
675,17.93819038952566,191139.78092426524,116.06613011376285,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,47,47.0
676,20.289789914985107,225035.1252566248,131.55120217235563,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,83,83.0
682,15.953390535578365,176062.30307298683,102.7481476159193,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,2,2.0
684,18.59391121213929,204092.72562170442,126.53400767626393,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,312,312.0
686,18.502512061620664,207584.05936289523,122.28469115989901,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,14,14.0
687,20.70135997291281,246280.17989397128,145.6362764490138,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,15,15.0
688,20.35614252532251,228559.9778816989,131.087320591338,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,28,28.0
692,18.202119174215056,212058.87280233906,124.91149566406855,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,44,44.0
694,18.604577970065066,204219.2181208027,121.91552521468672,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,9,9.0
695,18.176430122393697,203695.339093452,119.85478023055114,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,286,286.0
700,20.482628392620484,239877.7851473461,148.41296280960543,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_36_45,sex_male,,,60,60.0
701,19.870706872835882,247273.2211345394,149.06341009264912,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_male,,,87,87.0
702,18.559601214417995,213158.95287006925,126.62782224345442,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,15,15.0
704,19.635406763290575,233105.78470321305,133.00102667204808,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,293,293.0
705,18.816600279080504,208665.2239793347,129.4922026406226,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_26_35,sex_male,,,125,125.0
706,14.39772481264606,104519.7152750966,63.615558251351125,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,53,53.0
707,19.017769487978683,226169.3828471723,133.74663256446973,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,48,48.0
708,20.686557499260687,236579.0537583365,135.51366049099218,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_female,,,56,56.0
709,22.53817618945213,267366.72181807144,151.56841433959343,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,,,28,28.0
710,17.572143179154224,207455.44157652167,122.8837401225348,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,2,2.0
711,18.539968882155875,204948.14492192952,124.3083416715345,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,19,19.0
713,18.71389205977843,227061.02439138532,137.5633756138315,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,6,6.0
716,18.565218211654226,222425.2828625144,130.48887561812472,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,28,28.0
721,18.487224470462465,225837.96649117488,139.24022539846467,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_male,,,56,56.0
723,18.151843571749083,185517.69361983312,110.53562030772426,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,30,30.0
729,18.769420146815094,178942.3127810028,104.54412266255119,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,2,2.0
730,18.136899209582552,182019.13033909703,102.65107558877568,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,25,25.0
731,19.98225972532424,222838.11699704238,125.40526864872334,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,24,24.0
732,19.208815733745027,220575.86549539192,125.63714987775964,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,4,4.0
733,18.152588167726265,195368.58777737126,113.37167337649723,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,261,261.0
738,20.277717479545657,232275.3417830092,133.11865839960814,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,253,253.0
