,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_AC,e_Cooking,e_Refrigeration,e_Urban,Income,Electricity,Water,w,wf
554,797,sex_female,Size_7,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,266635.61136507033,113.31649231206109,192.13127826604853,68.37412095639944,13.791565320226749
555,798,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,191688.30873092441,86.41031716980194,135.1364298455782,68.37412095639944,53.21853408121762
556,799,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,183257.3604013389,90.3384251562582,134.1977867524609,68.37412095639944,0.0
557,800,sex_female,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,191104.12290094348,92.66763087094438,136.78586650064116,68.37412095639944,0.0
558,801,sex_male,Size_4,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,209338.78892864086,94.3893172085678,149.81028046798687,68.37412095639944,0.0
559,802,sex_male,Size_4,age_19_25,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,175039.44844982037,84.88669888713365,128.54842074955147,68.37412095639944,0.0
560,803,sex_female,Size_4,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,241329.65560281446,100.0716598146886,173.0761143727311,68.37412095639944,17.333120830255652
561,804,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,182562.40404433693,82.47025497077368,132.3737133767782,68.37412095639944,0.0
562,805,sex_male,Size_4,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,228522.3310359579,98.29341844183188,163.21079584516067,68.37412095639944,0.0
563,806,sex_female,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,193650.78163676368,90.57608273387221,138.82005572020293,68.37412095639944,364.57172899939275
564,807,sex_female,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,182904.4304379312,82.24700572253596,135.48628269270426,68.37412095639944,298.20862020654215
565,808,sex_male,Size_5,age_26_35,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,221928.68010221972,96.4083501736568,173.2453406877922,68.37412095639944,0.0
566,809,sex_male,Size_5,age_26_35,Education_High_School,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,154411.97593794749,85.11199175934298,113.17271906297461,68.37412095639944,0.0
567,810,sex_male,Size_5,age_26_35,Education_High_School,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,157997.55488761238,86.28351304946545,115.77491566804117,68.37412095639944,0.0
568,811,sex_male,Size_7,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,214543.26836284352,91.61039435198549,152.998196617705,68.37412095639944,0.0
569,814,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,194293.93778590005,89.87259649715755,140.33646496944914,68.37412095639944,53.21853408121762
570,817,sex_female,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,187143.45810238906,93.37504790277757,139.47269374418306,68.37412095639944,364.57172899939275
571,818,sex_female,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,184931.10091028173,84.35532367344699,136.61019095959458,68.37412095639944,340.47149363725686
572,820,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,173660.12802719022,80.7848750560424,124.49697890731002,68.37412095639944,342.84815634809945
573,821,sex_male,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,187938.56961923683,84.92251074358477,134.25971382121386,68.37412095639944,0.0
574,822,sex_male,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,168676.2573462375,90.41603531959962,124.23972325381432,68.37412095639944,172.1147689062857
575,823,sex_male,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,202448.4248625818,91.46089833464447,142.50101606452964,68.37412095639944,56.62828386470387
576,824,sex_male,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,182089.39804450783,95.44739250386664,134.58587584354686,68.37412095639944,0.0
577,825,sex_female,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,181212.05695765172,91.13873266412612,131.24105070784452,68.37412095639944,322.30885556867804
578,826,sex_female,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,194600.01932055553,93.35926641129673,144.3238478134989,68.37412095639944,0.0
579,827,sex_female,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,195263.4410046063,92.98746739883944,144.67099428903234,68.37412095639944,0.0
580,828,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,202724.5541898088,91.34663616543035,149.1621977133124,68.37412095639944,0.0
581,829,sex_female,Size_10,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,245319.00740795184,104.1038506740253,176.74174414309866,68.37412095639944,0.0
582,830,sex_male,Size_10,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,248867.04895899893,103.4336821885605,183.34087504705946,68.37412095639944,79.38664786787625
583,831,sex_male,Size_10,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,297845.61333921377,112.52482315219586,209.85775341769877,68.37412095639944,106.30340882705038
584,832,sex_male,Size_9,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,298444.06374272367,105.46107090716875,214.29557170523861,68.37412095639944,0.0
585,833,sex_male,Size_9,age_66_75,Education_College,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,308145.97939766874,103.11965544934657,218.8216759609157,68.37412095639944,0.0
586,834,sex_male,Size_2,age_76_85,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,196869.0168192885,87.6070956577895,141.62981884931423,68.37412095639944,0.0
587,835,sex_male,Size_5,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,192204.18594660453,92.12605508641998,142.85612387142572,68.37412095639944,14.365410433989164
588,837,sex_male,Size_6,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,243757.38146935328,99.14450965850027,173.34345750873752,68.37412095639944,0.0
589,839,sex_male,Size_3,age_46_55,Education_High_School,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,148172.76794048512,79.72292042666363,106.74991203104467,68.37412095639944,341.4868488526439
590,841,sex_male,Size_3,age_26_35,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,205066.044702778,93.71276330592052,152.544520613037,68.37412095639944,180.6292200195631
591,843,sex_male,Size_2,age_76_85,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,194380.09738697245,88.54679830984038,139.23003169294108,68.37412095639944,0.0
592,845,sex_female,Size_4,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,248284.1992818551,100.00505137304023,181.33550125736315,68.37412095639944,17.333120830255652
593,846,sex_male,Size_3,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,229363.02895112737,101.77586805355813,161.26940992949048,68.37412095639944,0.0
594,847,sex_male,Size_6,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,265308.76945979707,106.68238887943744,195.08095997115504,68.37412095639944,0.0
595,848,sex_male,Size_6,age_26_35,Education_College,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,244435.32068591093,96.5865638952218,176.97481196358092,68.37412095639944,0.0
596,849,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,179936.05747461703,88.09052266415937,131.1087736138134,68.37412095639944,0.0
597,850,sex_male,Size_9,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,240649.65373767924,99.7923259736833,170.9268246042073,68.37412095639944,36.38243983758029
598,851,sex_female,Size_9,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,294717.92509448767,107.97640557449549,211.54277160759275,68.37412095639944,42.759900017333024
599,853,sex_male,Size_6,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,245129.69273740033,99.53784313975297,169.95602902373307,68.37412095639944,0.0
600,855,sex_male,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,194222.98004423923,88.6792227663875,141.69023803140757,68.37412095639944,0.0
601,858,sex_male,Size_3,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,229623.22795306784,99.5866262720872,161.81162630981368,68.37412095639944,0.0
602,860,sex_male,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,207922.23640015817,92.55279090624946,148.80215611107516,68.37412095639944,32.52804850256796
603,861,sex_male,Size_5,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,191268.8627266897,90.05158542280931,135.30227943852344,68.37412095639944,0.0
604,862,sex_male,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,167384.1836870377,81.843575400704,117.56696312479197,68.37412095639944,148.01453354414969
605,863,sex_male,Size_3,age_36_45,Education_High_School,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,142652.70561148302,84.82703252510153,102.44474943806921,68.37412095639944,299.22397542192925
606,864,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,177512.60229818855,85.1071653883869,122.14179722891532,68.37412095639944,0.0
607,865,sex_female,Size_3,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,237009.45588323058,94.65029902989481,167.27086871689147,68.37412095639944,349.2256165278522
608,866,sex_female,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,181350.6092911193,89.17636062373597,133.69949262157692,68.37412095639944,322.30885556867804
609,867,sex_female,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,178215.49739348193,82.67079430942414,128.34175610532856,68.37412095639944,127.47523276472833
610,870,sex_male,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,170171.47467967507,78.35527158408094,122.03237205669114,68.37412095639944,148.01453354414969
611,871,sex_male,Size_7,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Rural,245235.2689218127,98.96756687341926,180.63773034853475,68.37412095639944,24.227080428888637
612,872,sex_male,Size_5,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,191509.97915182746,87.46590222348209,138.55888774701614,68.37412095639944,0.0
613,874,sex_male,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,184949.44483651983,88.49459989676426,133.99536556727134,68.37412095639944,0.0
614,875,sex_female,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,176385.94643367612,87.48271647545458,132.8448581716267,68.37412095639944,144.952299332303
615,876,sex_female,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,215693.15455777379,95.54054457670551,162.97034927659575,68.37412095639944,0.0
616,877,sex_female,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,186590.00176772088,81.1005161689256,136.26158442659982,68.37412095639944,0.0
617,880,sex_female,Size_5,age_66_75,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,267205.08517654816,106.38507293714784,192.67269581710397,68.37412095639944,0.0
618,881,sex_female,Size_5,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,198069.7859707202,89.29796373008871,145.79750181531756,68.37412095639944,0.0
619,882,sex_female,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,208952.99811989738,94.55567058913576,152.47885873641061,68.37412095639944,36.08898308528249
620,884,sex_male,Size_7,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,267719.3051699048,103.02766161983311,187.19378486277643,68.37412095639944,76.59373953036281
621,886,sex_female,Size_4,age_19_25,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Rural,221513.02464737475,93.44072484030258,154.59999981036876,68.37412095639944,0.0
622,887,sex_male,Size_5,age_19_25,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,182811.58324660003,88.5731447351727,129.43277346167818,68.37412095639944,0.0
623,888,sex_female,Size_2,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,166489.8042729131,85.25839856101172,120.79294327475803,68.37412095639944,0.0
624,889,sex_male,Size_2,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,203850.858664696,86.42649364617986,145.40659960334327,68.37412095639944,0.0
625,891,sex_male,Size_3,age_36_45,Education_Elementary_School,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,104802.3554849463,69.28782705824835,79.88891532819055,68.37412095639944,391.44738535220426
626,893,sex_female,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,187699.94496532177,87.05269634530612,142.01927746007036,68.37412095639944,364.57172899939275
627,894,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,181720.74258342411,85.24441883164752,136.7245148385318,68.37412095639944,385.11102977881416
628,898,sex_female,Size_5,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,254391.69421512214,107.17575369270949,185.9816771547664,68.37412095639944,20.742870613741896
629,899,sex_male,Size_6,age_36_45,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,240562.2015611772,104.49851510945174,185.45701663422025,68.37412095639944,24.612053023795596
630,900,sex_male,Size_4,age_26_35,Education_College,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,225348.33755776455,97.69354113440586,162.71642892181737,68.37412095639944,0.0
631,901,sex_female,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,183061.8442468393,94.04616234782893,133.64981367950955,68.37412095639944,0.0
632,905,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,183625.72316633014,86.7378406490093,133.86795487045714,68.37412095639944,385.11102977881416
633,906,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,220173.9938815711,90.23335115757178,159.85267549408184,68.37412095639944,369.76491730727355
634,907,sex_female,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,192187.38651988353,85.96974242476607,140.32730289192466,68.37412095639944,364.57172899939275
635,908,sex_male,Size_4,age_46_55,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,226403.2731659532,94.49051079437147,176.36023451061686,68.37412095639944,61.73298519449499
636,909,sex_female,Size_5,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,244175.16379818518,102.6742557109424,173.71314215453023,68.37412095639944,0.0
637,910,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,243764.8561680004,99.85375028911845,176.89782527651926,68.37412095639944,0.0
638,911,sex_male,Size_6,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,207407.88961186318,98.12401442373351,150.43471415766922,68.37412095639944,16.097601910518105
639,912,sex_male,Size_6,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,205196.08247060768,96.92588427084354,148.77901461427308,68.37412095639944,16.097601910518105
640,913,sex_female,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,201335.84977233966,91.71454073499807,146.93344540078002,68.37412095639944,32.679233301796245
641,914,sex_female,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,178535.89904070643,86.52099042515493,130.49388639749205,68.37412095639944,151.57546812686425
642,915,sex_female,Size_2,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,168446.32887767136,85.54910831081142,123.94081214846156,68.37412095639944,0.0
643,916,sex_male,Size_5,age_66_75,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,254742.7028737843,99.45609405880784,182.20744689206109,68.37412095639944,0.0
644,917,sex_male,Size_5,age_66_75,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,258194.12205230098,104.8048892314241,186.21303533018013,68.37412095639944,0.0
645,918,sex_male,Size_5,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,248471.06634894555,99.09284740324206,178.8797174490683,68.37412095639944,41.28217139316326
646,919,sex_female,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,192880.91408067974,92.02454733792015,137.46952848461768,68.37412095639944,0.0
647,921,sex_male,Size_5,age_19_25,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,186623.62220911137,88.78974059671235,136.9678441895736,68.37412095639944,0.0
648,922,sex_female,Size_6,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,231242.65150339733,97.54492424211615,166.23019976327114,68.37412095639944,0.0
649,923,sex_female,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,186586.6560592032,89.47466173766531,141.59288452318222,68.37412095639944,0.0
650,924,sex_female,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,180647.29791083978,87.77818581333682,137.2759241598527,68.37412095639944,0.0
651,925,sex_male,Size_6,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,224277.73841900835,97.99265332598314,161.91579182544277,68.37412095639944,0.0
652,926,sex_male,Size_6,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,245332.41194894238,105.58246912584215,173.06192773237288,68.37412095639944,0.0
653,929,sex_male,Size_8,age_26_35,Education_High_School,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,184791.0059397533,79.44800777522492,134.73296508142067,68.37412095639944,0.0
654,930,sex_male,Size_5,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,236465.69010864646,100.96417040702218,173.23320333494573,68.37412095639944,0.0
655,931,sex_male,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,207433.3804696548,97.79545927170425,152.78355703221877,68.37412095639944,56.62828386470387
656,932,sex_male,Size_7,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,235198.15701896095,94.83876058193593,170.04635308701486,68.37412095639944,0.0
657,933,sex_female,Size_7,age_19_25,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,251871.58395365515,100.75137926274034,183.27545931003007,68.37412095639944,0.0
658,934,sex_male,Size_6,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,251063.65753932804,102.73905009591174,180.22552604754517,68.37412095639944,0.7514894389775661
659,935,sex_male,Size_6,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,243764.31274722965,100.72789643678878,174.6119284082237,68.37412095639944,0.0
660,937,sex_female,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,192720.60087182594,93.93949225412771,142.40110785790282,68.37412095639944,0.0
661,939,sex_male,Size_8,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,237013.1859726582,92.55627287856957,173.7463149115819,68.37412095639944,28.64220985259558
662,940,sex_male,Size_7,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,229534.31630313842,92.8569443626801,171.37474728365675,68.37412095639944,91.93985200190342
663,941,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,228822.8397839964,94.83478640731641,156.8877991100863,68.37412095639944,369.76491730727355
664,942,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,218346.85776291418,95.26993589083352,154.04505550226517,68.37412095639944,327.50204387655884
665,943,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,174498.98902601466,88.55383418154497,126.6299545720512,68.37412095639944,342.84815634809945
666,945,sex_female,Size_6,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,216157.95652648824,93.25342318007328,157.44690289821898,68.37412095639944,0.0
667,946,sex_male,Size_6,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,215331.38076440606,93.53152589525412,152.9428549580529,68.37412095639944,34.2602399790969
668,949,sex_male,Size_8,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,277028.1122943476,112.3123607820926,197.61035829719424,68.37412095639944,37.39633274319094
669,950,sex_male,Size_8,age_26_35,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,255525.5431620708,105.41063603197044,197.65860128844534,68.37412095639944,0.0
670,953,sex_female,Size_6,age_66_75,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,278199.33697881177,112.63794322705293,198.45741714437764,68.37412095639944,0.0
671,956,sex_female,Size_6,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,259721.86157135334,103.37273740231265,186.04919704203172,68.37412095639944,0.0
672,958,sex_male,Size_5,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,242595.00362304575,103.47260445786033,173.1501974665641,68.37412095639944,0.0
673,959,sex_female,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,203678.18574504016,94.46416178661308,149.12506012207996,68.37412095639944,32.679233301796245
674,962,sex_female,Size_5,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,244432.09177667365,104.51010937046085,173.28318579685262,68.37412095639944,0.0
675,963,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,204519.78582766216,93.15469847534042,149.12350382118953,68.37412095639944,0.0
676,964,sex_female,Size_4,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,245099.9021681343,101.11297610910287,177.25055121592206,68.37412095639944,17.333120830255652
677,965,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,197688.37508627627,93.22333481220232,146.54347657923117,68.37412095639944,53.21853408121762
678,966,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,177257.55813696064,87.82504318507935,127.3818167841887,68.37412095639944,342.84815634809945
679,967,sex_female,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,180215.93100476786,77.76811824066021,129.26927343022024,68.37412095639944,322.30885556867804
680,968,sex_male,Size_5,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,228931.41524560424,95.21030430371589,159.1968423530865,68.37412095639944,0.0
681,969,sex_male,Size_5,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,188833.51358020838,86.381601228647,134.86447923530307,68.37412095639944,0.0
682,970,sex_male,Size_7,age_76_85,Education_Post_Graduate,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,277338.4000032571,98.64055791340894,211.053196891886,68.37412095639944,0.0
683,972,sex_male,Size_4,age_36_45,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,218424.59744401783,93.02109081466115,166.67509171107403,68.37412095639944,19.470111763780345
684,973,sex_male,Size_5,age_36_45,Education_High_School,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,164018.27072908223,85.36193202400062,120.49044340027758,68.37412095639944,0.0
685,974,sex_male,Size_3,age_56_65,Education_Elementary_School,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,114560.77062412363,71.28402710444153,87.66391548936447,68.37412095639944,0.0
686,975,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,200290.99620912806,91.08840573899411,147.92944993106556,68.37412095639944,0.0
687,977,sex_male,Size_2,age_19_25,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,179207.53537315864,89.39463952677863,140.70263891988608,68.37412095639944,0.0
688,978,sex_male,Size_2,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,202730.4837490606,92.18305121927786,146.22809774837333,68.37412095639944,0.0
689,980,sex_female,Size_5,age_66_75,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,263490.5792525096,108.31474625216968,188.71841613623502,68.37412095639944,0.0
690,981,sex_male,Size_8,age_46_55,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,265974.35788694234,106.66887296364847,202.23846862060407,68.37412095639944,61.25689632800896
691,982,sex_male,Size_8,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,281158.65638596326,110.88796798059542,197.96913992020947,68.37412095639944,37.39633274319094
