,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_Cooking,e_Lighting,e_TV,e_Urban,Income,Electricity,Water,w,wf
566,798,sex_female,Size_4,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,207494.69333528558,92.03418294547862,151.91084438216683,59.02521008403362,0.0
567,799,sex_male,Size_4,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,240482.7384901809,91.35274097596863,169.6519620579178,59.02521008403362,36.2857453892575
568,800,sex_male,Size_4,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,221052.93405675498,94.9325071680707,160.7421291928536,59.02521008403362,0.0
569,801,sex_male,Size_4,age_56_65,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,119048.557516057,68.65337846396804,76.05041885688867,59.02521008403362,0.0
570,802,sex_male,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,192982.5401582478,86.60986258338247,139.75594047868853,59.02521008403362,0.0
571,803,sex_male,Size_3,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,217995.99686871457,89.69254260885295,157.6307774249846,59.02521008403362,163.85815030150175
572,804,sex_male,Size_3,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,228731.72319494266,92.39784925542982,164.2377786289455,59.02521008403362,177.07833064820628
573,805,sex_male,Size_4,age_46_55,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,161308.80340305096,79.74164012782165,119.1938719834007,59.02521008403362,36.820595089039145
574,806,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,183852.85425213733,88.21175668387913,132.22504795554426,59.02521008403362,0.0
575,807,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,191195.63748619286,86.69147265406056,136.3338824260414,59.02521008403362,35.067421709704114
576,808,sex_male,Size_4,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,104528.50068838021,70.04682889060474,80.2394233226937,59.02521008403362,0.0
577,809,sex_female,Size_4,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,231183.44207504994,86.21268571040596,164.01697479426485,59.02521008403362,43.640520491714135
578,812,sex_male,Size_4,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,231863.4713212352,99.13904055802814,160.36951065923031,59.02521008403362,36.2857453892575
579,813,sex_female,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,195200.57459596993,85.54825263536466,141.39739705600863,59.02521008403362,68.86255750556931
580,814,sex_male,Size_5,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,142693.3629047674,68.04033735565307,110.10071168272036,59.02521008403362,0.0
581,815,sex_male,Size_5,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,157432.56259384565,80.43018117380825,114.71623833428283,59.02521008403362,30.085549628681445
582,816,sex_male,Size_5,age_46_55,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,170317.27479727828,76.52437939661417,127.18880911906939,59.02521008403362,40.62717574835518
583,817,sex_male,Size_5,age_66_75,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,133550.35541217556,69.97151677724743,90.27016638751105,59.02521008403362,0.0
584,818,sex_male,Size_5,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,248296.45523510885,93.35151507154683,179.03466504659596,59.02521008403362,0.0
585,819,sex_male,Size_4,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,122974.1383009171,70.09962001569473,93.84055038419476,59.02521008403362,0.0
586,821,sex_female,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,198027.63263932077,78.26704271663687,145.83880581388772,59.02521008403362,68.86255750556931
587,822,sex_male,Size_4,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,69240.68122985495,65.13839437397723,43.72401339067182,59.02521008403362,22.27693562616235
588,823,sex_female,Size_3,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,226890.93393916456,89.2232866815909,164.5323687756559,59.02521008403362,181.75455152363259
589,824,sex_male,Size_3,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,175365.01577127705,84.76822578426103,125.13411372917746,59.02521008403362,175.8600069686529
590,825,sex_male,Size_3,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,137612.18930007165,75.20724352984595,100.16360075517106,59.02521008403362,164.39300000128384
591,826,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,122016.65474975947,72.18163640304839,76.60862424214892,59.02521008403362,112.08648537141741
592,827,sex_male,Size_6,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,253793.72846778965,93.95057484924797,182.3885874046552,59.02521008403362,21.5626589115735
593,828,sex_female,Size_3,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,175742.57367133326,82.13620328754033,112.89567486766553,59.02521008403362,117.98102992639667
594,829,sex_male,Size_8,age_36_45,Education_College,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,272618.3122966099,105.80457676097079,189.67298626050695,59.02521008403362,65.24748653467094
595,830,sex_male,Size_3,age_26_35,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,132175.23406274916,67.17377559929105,99.84084970363054,59.02521008403362,103.2980326310787
596,831,sex_female,Size_4,age_19_25,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,139268.7863852298,69.02687900307562,103.67193964546114,59.02521008403362,0.0
597,833,sex_male,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,147475.3366016342,83.17735059693076,96.92921344832469,59.02521008403362,0.0
598,834,sex_female,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,175925.0816815856,88.38888900739659,125.84722609074063,59.02521008403362,212.7696747645463
599,835,sex_female,Size_5,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,216616.95956508204,82.702098511301,160.3244559855729,59.02521008403362,0.0
600,836,sex_male,Size_3,age_66_75,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,233563.52921658003,96.22865432976174,178.31743220310662,59.02521008403362,0.0
601,838,sex_male,Size_3,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,179333.74903113302,74.99398455118443,129.9465052451609,59.02521008403362,178.53856119568323
602,839,sex_male,Size_3,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,113928.59600782687,67.41629276259454,86.73750811652586,59.02521008403362,0.0
603,842,sex_female,Size_5,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,241694.23063935703,96.46608551643196,173.6399239162482,59.02521008403362,0.0
604,843,sex_male,Size_5,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,195085.33595679194,82.26881269049304,141.07205013862202,59.02521008403362,0.0
605,844,sex_female,Size_5,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,212944.2354734204,91.98869554877784,157.06163724199013,59.02521008403362,69.99058393785502
606,845,sex_female,Size_5,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,209179.3159342295,94.02240604758276,153.3755263862731,59.02521008403362,69.99058393785502
607,846,sex_male,Size_3,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,210150.36190611485,94.99794324958843,145.37779424551377,59.02521008403362,100.0846287042663
608,847,sex_male,Size_3,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,98794.16851382166,67.27738431518122,73.32973317603287,59.02521008403362,101.97455351490557
609,848,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,209099.91565564097,82.46855906451114,152.17667476745683,59.02521008403362,54.77273694275498
610,849,sex_male,Size_5,age_36_45,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,180852.43397583184,86.19781045430061,127.3122057486383,59.02521008403362,0.0
611,850,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,158500.49687689845,79.99585920168141,105.21836224830191,59.02521008403362,52.09418271572464
612,851,sex_female,Size_5,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,132459.57936692826,69.71135436527061,99.20308170089828,59.02521008403362,43.97991750760876
613,853,sex_male,Size_3,age_26_35,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,132733.69660353483,67.34906083102864,97.34547010967506,59.02521008403362,103.2980326310787
614,857,sex_male,Size_4,age_56_65,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,186595.17554001362,82.29760108775632,134.41658489175916,59.02521008403362,0.0
615,858,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,195141.68855374146,88.832996965636,142.8326172025539,59.02521008403362,50.966156283438956
616,861,sex_male,Size_2,age_36_45,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,151861.53430320963,71.64648524748564,112.6761261080571,59.02521008403362,96.32565322455629
617,862,sex_male,Size_5,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,235363.73624749386,89.67779404366402,176.4708152986718,59.02521008403362,0.0
618,863,sex_male,Size_3,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,223498.70884821966,90.97593626485786,158.4272147170002,59.02521008403362,177.07833064820628
619,864,sex_male,Size_3,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,143681.62675135102,74.74112032614971,108.61322549250713,59.02521008403362,164.39300000128384
620,865,sex_female,Size_3,age_19_25,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,171832.62719249504,81.45515155179322,126.81392124232332,59.02521008403362,23.703658875210408
621,868,sex_male,Size_5,age_56_65,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,178005.40381848457,84.0684332319574,131.53020049045512,59.02521008403362,0.0
622,869,sex_male,Size_5,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,192868.5047891242,86.14151546730703,140.77661861042714,59.02521008403362,0.0
623,870,sex_male,Size_5,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,130059.7022172655,72.09689108242998,96.31596465126411,59.02521008403362,39.30369663218246
624,871,sex_male,Size_4,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,150847.55964879552,75.19784757739632,109.09911680458497,59.02521008403362,23.600414742335072
625,872,sex_female,Size_6,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,253628.81591186096,97.37064664916451,186.00017386779137,59.02521008403362,39.459060133704284
626,875,sex_male,Size_3,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,233074.98556844547,94.95738573530653,168.76318748335365,59.02521008403362,0.0
627,877,sex_male,Size_6,age_66_75,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,111430.81761778906,63.62466525853326,74.40413047631165,59.02521008403362,0.0
628,878,sex_male,Size_3,age_66_75,Education_College,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Rural,241362.68561289052,90.6386655179773,171.99499758929588,59.02521008403362,0.0
629,879,sex_male,Size_2,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,162126.8830512181,72.70035423969476,116.22140869016448,59.02521008403362,133.7783061722104
630,880,sex_male,Size_5,age_66_75,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,201323.83189087507,84.3676939791647,147.52855833168542,59.02521008403362,0.0
631,881,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,206706.20665351208,90.43120001322043,149.4928152879926,59.02521008403362,52.09418271572464
632,882,sex_male,Size_6,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,214496.76725761764,86.39825592430816,159.21762711170308,59.02521008403362,49.463250152459445
633,883,sex_male,Size_5,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,116867.87846677091,71.02510691916164,77.24010045705613,59.02521008403362,27.406995401651105
634,884,sex_male,Size_5,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,237905.90555660686,92.07038935100584,166.13549144124184,59.02521008403362,26.872145701869034
635,885,sex_female,Size_5,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,238966.37135452704,94.97142050379338,183.79633679313855,59.02521008403362,0.0
636,886,sex_male,Size_5,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,80241.79786786843,63.368042985209975,50.79858199994165,59.02521008403362,28.76207051250872
637,888,sex_female,Size_6,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,215772.04289945148,84.72467324466498,162.20382203074718,59.02521008403362,54.13947102788574
638,889,sex_female,Size_5,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,237000.70620084048,89.87260448395517,184.6355832166698,59.02521008403362,0.0
639,890,sex_male,Size_6,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,166859.27379909033,81.75092891676977,123.7304344684697,59.02521008403362,22.097508611355572
640,891,sex_male,Size_6,age_46_55,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,178421.48009201698,78.82060054059006,130.9504480121915,59.02521008403362,35.31768895805965
641,892,sex_male,Size_3,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,170796.44316279446,83.653357159297,111.84034414258223,59.02521008403362,100.0846287042663
642,893,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,186422.5236050549,78.78130302784952,135.07485989426746,59.02521008403362,191.75874154238772
643,897,sex_male,Size_3,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,214973.86278032558,80.5213226968835,155.77236584392767,59.02521008403362,102.76318293129663
644,898,sex_female,Size_3,age_66_75,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,119921.00013211035,70.29553987803895,78.43674728013156,59.02521008403362,52.19529902888089
645,900,sex_female,Size_4,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,131948.46601542586,72.03361598497759,100.87563690238858,59.02521008403362,56.07207142202755
646,901,sex_female,Size_5,age_26_35,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,227883.49895043075,87.18441362565126,168.46462676285827,59.02521008403362,0.0
647,904,sex_male,Size_4,age_19_25,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,134355.54222496718,69.50126466766811,98.23007156626778,59.02521008403362,0.0
648,905,sex_female,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,139314.70411863166,75.59577838372651,92.75715081391459,59.02521008403362,0.0
649,906,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,169551.0160642087,74.58385606008491,123.86987894046634,59.02521008403362,114.76503959844774
650,908,sex_male,Size_4,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,125146.5943460797,73.47879011612102,97.11571641029943,59.02521008403362,35.49711597286642
651,909,sex_male,Size_6,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,259583.7749896137,94.75448482433782,183.16897206758733,59.02521008403362,34.782839258277995
652,912,sex_female,Size_4,age_76_85,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,192293.63895957405,84.37578394253352,141.78300494124585,59.02521008403362,0.0
653,914,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,151796.70701767385,74.94229016264427,99.87782361766152,59.02521008403362,48.28760205640861
654,915,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,191952.023201838,83.15440594345982,137.1872492877164,59.02521008403362,48.28760205640861
655,916,sex_female,Size_2,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,138166.49154076382,68.61162378633307,90.91070713902441,59.02521008403362,228.66840933828115
656,917,sex_male,Size_10,age_56_65,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,248587.6458303278,93.9696975405654,178.54728451354944,59.02521008403362,1657.3538916130215
657,918,sex_female,Size_3,age_19_25,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,97614.87953310736,65.85662320782308,74.53249631060677,59.02521008403362,10.913172791668222
658,919,sex_female,Size_3,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,110455.19785932168,66.2706651192204,87.05340903141978,59.02521008403362,180.9659221072415
659,921,sex_male,Size_7,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,251216.40472763506,101.396268567147,179.58809908676852,59.02521008403362,2.197340665602631
660,923,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_no,TV_yes,Urbanity_Urban,183541.11774327914,84.0339774698543,135.10429687297872,59.02521008403362,5.067693496940557
661,928,sex_male,Size_4,age_66_75,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,133817.0795678295,67.4811227763943,100.64406447733442,59.02521008403362,0.0
662,930,sex_male,Size_3,age_56_65,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,155722.30277097662,79.28573739825148,113.35705023021309,59.02521008403362,0.0
663,931,sex_male,Size_3,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,49492.14001605894,56.32554829591928,28.141107821282258,59.02521008403362,99.29599928787522
664,932,sex_male,Size_2,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,204778.4019636246,87.29821797077007,141.6342611165602,59.02521008403362,119.09789527802891
665,933,sex_female,Size_2,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,226711.32563953492,92.61371680883924,159.27755798667852,59.02521008403362,0.0
666,936,sex_female,Size_5,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,240574.31909138945,94.81136216405012,169.65975735776397,59.02521008403362,0.0
667,937,sex_male,Size_4,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,184585.56331192446,80.87017506814192,119.86343305986665,59.02521008403362,23.065565042553004
668,938,sex_female,Size_4,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,180364.21846827143,85.00706995765674,117.27664723916322,59.02521008403362,0.0
669,939,sex_female,Size_6,age_66_75,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,190206.9051301045,77.73647517262516,131.41635838387376,59.02521008403362,0.0
670,940,sex_female,Size_6,age_56_65,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,210801.15597895088,87.96806736650962,156.4891747715813,59.02521008403362,0.0
671,941,sex_male,Size_6,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,175943.32183314438,81.98327387945886,119.20709812341482,59.02521008403362,0.0
672,943,sex_male,Size_5,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,85003.16856138867,63.24770376513389,54.68028384378741,59.02521008403362,39.30369663218246
673,945,sex_male,Size_3,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,187654.66431092683,79.61322849801,127.22407697424715,59.02521008403362,0.0
674,946,sex_male,Size_3,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,187817.6493251147,83.42193640938534,127.97853975617822,59.02521008403362,0.0
675,947,sex_male,Size_4,age_56_65,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,164469.7278890455,80.3979259201993,123.9506934119035,59.02521008403362,0.0
676,948,sex_male,Size_4,age_19_25,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,178417.04125696028,77.9649720735609,122.10475812185183,59.02521008403362,0.0
677,949,sex_male,Size_5,age_66_75,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,139156.619651786,79.04642807949693,99.29380675816167,59.02521008403362,0.0
678,953,sex_female,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,199440.30513976453,82.92406938410754,146.53824538869765,59.02521008403362,0.0
679,954,sex_female,Size_3,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,113185.18841040245,66.96561414626075,87.43273871461017,59.02521008403362,194.18610245394598
680,955,sex_female,Size_3,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,143007.54684800233,75.33835922394708,104.95430740448757,59.02521008403362,182.28940122341461
681,956,sex_female,Size_4,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,234962.99954279963,96.38410941865548,167.04448405316643,59.02521008403362,40.96196626468379
682,957,sex_male,Size_4,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,153228.360562068,77.20600810281015,109.17161834128329,59.02521008403362,23.600414742335072
683,959,sex_male,Size_2,age_46_55,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,133315.95310779437,74.83438845178387,99.68147714825207,59.02521008403362,196.62644692175098
684,960,sex_female,Size_7,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,97134.08866688861,63.29027575974011,65.59723822522541,59.02521008403362,19.305112471342348
685,963,sex_female,Size_6,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,226740.81170863812,89.53504256520444,168.32995902419606,59.02521008403362,64.68109714755948
686,964,sex_female,Size_4,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,108512.2080454152,65.81373850737486,81.65508247169319,59.02521008403362,0.0
687,965,sex_male,Size_2,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,211113.97672066966,91.64010241366998,150.86666257254706,59.02521008403362,182.87141687526486
688,966,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,120245.69740575866,69.22596540437563,77.95573814293726,59.02521008403362,194.87327354241594
689,967,sex_male,Size_5,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,250211.73250682166,96.99313347869789,177.54165513233986,59.02521008403362,40.09232604857311
690,968,sex_male,Size_3,age_66_75,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,243445.63483524378,93.11554738550232,172.96620540111982,59.02521008403362,36.442602333998366
691,969,sex_female,Size_3,age_66_75,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,204082.36027499486,85.75104387497393,137.73798580549425,59.02521008403362,51.66044932909882
692,974,sex_male,Size_7,age_66_75,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,163726.06310208343,75.5502441031095,123.14650911201471,59.02521008403362,0.0
693,975,sex_male,Size_7,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,251838.59475079807,99.19865952082512,178.62510266631844,59.02521008403362,2.197340665602631
694,976,sex_male,Size_3,age_0_18,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,202423.6074162513,88.25812810899076,139.88088935968207,59.02521008403362,0.0
695,977,sex_male,Size_2,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,97418.66087781709,64.80580315380607,76.5661081192052,59.02521008403362,197.9815220326086
696,978,sex_female,Size_2,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,90303.77640999231,62.74392250402723,57.7554335727396,59.02521008403362,201.3026677971773
697,979,sex_male,Size_2,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,173682.34612878444,83.75279962455517,127.26818752623124,59.02521008403362,208.09345388912004
698,980,sex_male,Size_2,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,211950.15970763192,88.76214799957138,152.2924843032117,59.02521008403362,185.54997110229516
699,983,sex_male,Size_5,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,208039.79686107064,89.45620497144895,139.03712442649692,59.02521008403362,0.0
700,984,sex_male,Size_5,age_26_35,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,172211.24318238848,79.99417161515964,122.58523820636755,59.02521008403362,0.0
701,985,sex_male,Size_5,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,200911.37591499934,86.6237340909527,146.1816569100828,59.02521008403362,38.87400236902015
702,987,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,166001.31724709904,79.64328694512051,120.12677916860083,59.02521008403362,194.87327354241594
703,988,sex_male,Size_2,age_36_45,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,154168.602312682,80.73616619484304,113.05264816429342,59.02521008403362,93.64709899752594
704,989,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Rural,188045.8522339644,81.92946286257704,138.1048989182006,59.02521008403362,0.0
705,990,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,150372.4931084656,82.02217672128965,98.51243609857532,59.02521008403362,48.28760205640861
706,992,sex_male,Size_6,age_19_25,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,226020.7566870818,92.9102637818487,170.57651253002257,59.02521008403362,0.0
707,993,sex_male,Size_4,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,107715.01632851131,66.30049555887393,80.34423704771466,59.02521008403362,0.0
