,Electricity,Income,Water,e_Cooking,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
216,18.33481170719415,178880.74740545914,51.91013824955854,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,30,30.0
217,21.213984332924355,217705.48607133387,62.699700646578194,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,28,28.0
221,18.67024565257644,185425.463726546,54.527364796585104,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,58,58.0
222,22.10216505030732,232699.87649402965,65.37328719007091,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,183,183.0
223,20.866140855042957,242084.53660406193,70.86348259366795,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,229,229.0
228,15.952093861379552,145253.88425139998,42.216530899893726,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_female,,,6,6.0
229,21.041261377791585,238239.3966705235,74.27694889152427,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_36_45,sex_male,,,34,34.0
230,19.618322696406892,204214.67073731453,58.540736511682965,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,26,26.0
231,19.92159767578184,199944.6759568598,52.44780331187299,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,11,11.0
232,14.06572171399668,100393.42840903015,25.964426483135313,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,,,51,51.0
233,19.3043526102623,197032.52144746552,57.517910019193096,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,14,14.0
235,22.59878142594488,252581.5737237181,71.13644601549593,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,47,47.0
236,22.716396320067062,245940.80402262288,69.64039831207573,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,33,33.0
238,21.06055757080577,225916.49668279552,65.26399567856667,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,,,21,21.0
239,17.416207125844863,155062.0797734673,40.828879180792846,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,7,7.0
240,22.974442350028625,250814.57991226183,71.97569324727425,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,51,51.0
241,20.87187015834445,237272.32608066392,65.57562278998076,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,20,20.0
242,24.45195868284219,244642.56253302048,70.85856828446549,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,39,39.0
245,23.54724731944404,271078.21328267857,76.21375040193897,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_female,,,52,52.0
246,20.393117559736822,203819.66420795745,57.74714805967098,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,23,23.0
247,21.679258721305544,231473.19991594547,64.38444464661613,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,106,106.0
250,19.993080335315852,231918.7470544979,70.19093758347562,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_56_65,sex_male,,,7,7.0
253,20.933567506474944,204029.44886519585,59.36747669451351,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,27,27.0
259,18.099850013741957,186539.80857804802,54.09514396024173,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,53,53.0
263,22.692444147489823,286622.14331710315,81.54209486296881,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_8,age_46_55,sex_male,,,65,65.0
264,21.635130930224435,255450.84581743288,75.74721694538454,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_9,age_46_55,sex_male,,,17,17.0
266,20.08209724600711,188771.3810317308,56.40409407403581,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,89,89.0
267,18.812960201914493,181628.2256359633,51.055566759772915,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,77,77.0
268,16.86914156345736,122135.03446455376,36.283043658653185,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,,,92,92.0
270,19.90628242479876,187866.37292557707,54.766692412681124,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,189,189.0
271,19.375156446789077,184804.29377044,53.15084692469995,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,202,202.0
272,20.3658122589774,216008.39955048988,63.91609383778892,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_36_45,sex_male,,,217,217.0
275,21.364743979192923,233784.13687774228,71.68150009891346,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_46_55,sex_male,,,41,41.0
276,19.081563247228317,169475.18428928198,49.26315801536143,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,,,25,25.0
279,19.254257998149967,230492.77044027406,66.58280098708126,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_7,age_36_45,sex_male,,,37,37.0
280,22.774575966455487,266382.1468875698,75.40770694488859,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,,,52,52.0
281,21.506200778018453,255457.51280505714,73.51622119834853,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,36,36.0
284,22.57380882631037,268142.3817106817,76.37597003106642,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,33,33.0
285,18.415817865258475,179992.5073421718,47.40283873408801,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,64,64.0
286,22.82137190060682,246015.6583746451,68.99818227143686,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,4,4.0
291,17.890239886483094,174804.32902483028,49.514435409328044,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,41,41.0
292,21.162897422718245,226103.8711969293,63.15919072556993,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,175,175.0
294,20.99531460836792,241333.11983654872,68.43138810805804,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,1,1.0
295,21.4461414404429,217761.3205444722,61.02626473307535,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,,,1,1.0
296,21.363745061904737,224696.27855598863,62.46074153034128,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,127,127.0
297,20.793713053775946,203849.34327855924,59.50153613540222,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_female,,,8,8.0
299,22.129809230738815,234382.60622508038,68.34370038033387,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,94,94.0
300,20.315899272394347,224344.85978178112,64.2633087219724,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_female,,,21,21.0
307,20.869125104210326,218588.9099684647,64.06881587180219,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,65,65.0
308,21.51192037757852,229978.6072166949,64.56290292741825,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,195,195.0
310,21.55790073264268,220586.4534013205,62.47595634835896,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,75,75.0
311,17.462219463710824,155072.1719324349,39.726302472968435,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,1,1.0
312,16.793768574041806,145451.71777658255,39.40209583221839,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,55,55.0
313,19.230213232285777,224183.76672489685,61.517401184643916,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,,,138,138.0
317,20.549776908509543,243539.244589062,70.14499755180829,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,222,222.0
320,16.258063226263815,117268.45002881804,35.992462987606324,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_female,,,87,87.0
321,21.636993228281753,219696.77576614273,63.43815893927339,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_female,,,10,10.0
322,17.34432929006956,162028.46011487866,42.28007980514907,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_56_65,sex_female,,,3,3.0
323,18.460448750171793,176786.1778529186,52.79121180634256,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_female,,,6,6.0
324,19.142091866315624,167526.5050553132,49.255074234343724,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,,,11,11.0
328,19.767080378036596,184837.49974981672,52.30521818295779,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,110,110.0
329,20.21174363732453,224168.4794278476,65.70450629918703,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,32,32.0
330,20.618425870391164,234238.79140911874,67.0152197357771,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,,,62,62.0
332,18.519286635843656,214389.88349723126,62.348721878788496,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,11,11.0
334,18.999477158010393,202250.63194028265,57.96497545537598,Cooking_no,Refrigeration_yes,TV_no,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,35,35.0
335,20.64875776246987,233970.73582373266,67.78864084235681,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,199,199.0
336,19.727564020363488,232392.63972260922,66.70784750848799,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,,,143,143.0
340,19.50784720981055,189248.3071583986,54.3786994753778,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,176,176.0
343,19.51140241320543,184969.1207677028,53.24736311141481,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,182,182.0
344,19.12984433446934,203727.92279466538,58.433121014512196,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,13,13.0
345,19.819118885539027,190491.77969123208,55.906097057486946,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,164,164.0
346,19.389769491740083,179780.77132647025,53.20625341841992,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,55,55.0
348,18.239366520943335,177525.46266556613,53.122492763052065,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,45,45.0
349,19.097270872060832,180062.47332171656,51.999705750626305,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_19_25,sex_female,,,6,6.0
352,18.82872183791092,208825.69742996024,59.84000755826004,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,4,4.0
353,19.79312715189579,193772.92312127308,57.22410685933066,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,220,220.0
354,23.28477464778426,248959.7772454845,72.03043506474067,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,38,38.0
355,19.739175952012587,213981.55077978622,60.623487113272645,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,,,3,3.0
356,18.30354432330509,175271.8551679681,50.73849992458159,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,8,8.0
358,17.045122601990492,177386.0062060235,51.68403908935352,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,,,5,5.0
359,20.065633377532336,235019.7528935611,67.82152927384621,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,82,82.0
360,20.10935771581275,228826.0683720499,64.26164383382809,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,73,73.0
361,18.324234142927224,178512.24189473924,50.160175717533406,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,40,40.0
364,19.676006169862944,217628.6586605747,62.52656093673508,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,15,15.0
365,19.143157478310457,198453.18898180348,58.03355483091087,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_male,,,42,42.0
369,22.004220984704503,237344.0775741023,68.65171882651227,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,,,61,61.0
370,19.66415710163264,238047.1719563132,69.67207295712991,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,,,54,54.0
372,21.883266823682717,224897.60335892663,62.07426502787354,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,65,65.0
373,19.998206359901445,222635.29640788923,68.59603787827548,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_male,,,28,28.0
374,22.197566746458975,238763.54384933665,67.95617480368252,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,226,226.0
376,18.11750848368949,193450.38301144968,55.7077406520382,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,191,191.0
377,19.069331010234478,193680.63181447558,54.9464144781962,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,186,186.0
379,21.64645672910072,241621.5419856921,69.2801432418401,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,216,216.0
380,21.090019169558445,239555.60614883094,68.55349157941052,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,229,229.0
381,22.302300461075802,231203.65446214034,65.4021727830072,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,203,203.0
382,21.354912964800775,249503.4218644788,66.37209261430631,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,15,15.0
383,20.89489764677151,244565.0172760993,72.94672797858202,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_36_45,sex_female,,,49,49.0
384,20.385128967187896,237890.92295853462,68.25303477903306,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,207,207.0
386,16.753630925044746,161568.79140720292,47.74505309320844,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,,,18,18.0
388,19.282496843890925,198095.47587281658,61.83645162875834,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_26_35,sex_male,,,1,1.0
389,21.061112623598135,220980.97613204856,63.075610059001065,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,62,62.0
390,19.75236339359695,248978.99005314976,72.7885758694448,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_86_100,sex_male,,,8,8.0
392,21.478099678891724,232474.28883160112,67.11485444246378,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,98,98.0
393,16.44498555316327,128777.11236730694,32.983397356635436,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_female,,,2,2.0
397,17.541792206754025,182763.52175183746,51.745815503376704,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,62,62.0
398,18.09647275776642,164464.16224475627,48.42818226390179,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_26_35,sex_female,,,12,12.0
399,19.798700402259072,222700.20431503112,64.71709437285193,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,65,65.0
400,20.98024467256377,229695.93127838246,62.93659205827015,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,186,186.0
401,19.351446063286062,232554.8150712428,64.27288666545988,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,,,140,140.0
403,21.013281882270164,238106.05405854638,66.6498475714751,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_8,age_36_45,sex_male,,,31,31.0
404,19.506549944311246,216614.7068274138,62.31727942487298,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,59,59.0
405,19.807940257867557,189625.99169321245,56.5281720993011,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,86,86.0
406,18.713375758043398,182911.01278594218,52.87893670223477,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,70,70.0
408,20.0582208274826,201490.65488816603,58.90563682768746,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,11,11.0
413,17.543746069241834,183825.46828344202,54.701736187200765,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,57,57.0
414,21.18945460214796,230153.93621132046,65.25118759544326,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,202,202.0
415,20.307039401246854,258062.6095808435,74.2453729936456,Cooking_no,Refrigeration_no,TV_yes,Urbanity_Urban,Education_College,Size_3,age_76_85,sex_male,,,16,16.0
416,23.20144495855098,258246.80401911185,73.08441864116078,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,57,57.0
417,19.461102294923904,186722.53076234183,53.13617275866261,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,67,67.0
419,21.218474843159356,199540.9602831629,56.975344484789446,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,27,27.0
420,18.540487085389373,183140.99790772496,52.429476015823624,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,105,105.0
423,18.315440091250395,163147.06246127086,46.64524136106519,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,,,11,11.0
424,16.611135476276786,131338.38059260405,38.12570925130944,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_male,,,13,13.0
425,21.840680189649078,250266.1296343303,72.02517820171778,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,,,3,3.0
426,20.08069926144556,196023.34302324406,57.63920550000404,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,200,200.0
427,22.358207137610535,257570.87049660328,77.77683000793415,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_7,age_36_45,sex_male,,,70,70.0
428,20.304294073789166,194992.76428662406,56.21526158279897,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,13,13.0
429,21.314241153047817,223185.35595340136,62.912473447017376,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,127,127.0
433,15.643548712679234,111057.0006158538,34.251171292283615,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_female,,,42,42.0
434,18.32100959473665,182673.29102068426,53.513665519033864,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,142,142.0
436,21.584407800092848,238971.86851784392,67.10897298304707,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,225,225.0
438,19.95455715358382,223168.7903684473,71.04044186658092,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_46_55,sex_female,,,106,106.0
440,17.869103743022855,180271.5539099901,52.66481535724495,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,68,68.0
441,19.15412555564498,225105.02767066762,62.693613281198935,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,78,78.0
442,19.262498880829398,184252.75199728546,54.77874504954741,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,110,110.0
443,20.322282816022664,215214.81002962426,59.75873915330831,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,,,50,50.0
444,22.54977352466439,212878.84339059482,61.052374350081706,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,16,16.0
446,23.216323597786044,273892.4482098527,83.97405139055591,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_8,age_46_55,sex_male,,,90,90.0
447,19.950787708743164,226321.83077251306,65.9338863682114,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_10,age_36_45,sex_female,,,12,12.0
449,20.684544618669165,238200.646544838,69.35661006236016,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,,,52,52.0
454,21.270275002888184,242260.55865318142,66.56856582317657,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,32,32.0
455,19.506381834437548,228443.93916820397,67.02141802529857,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_male,,,29,29.0
457,23.51874837159893,236333.1127869541,66.75973896021088,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,23,23.0
458,19.45322286757967,191495.43925969122,55.0006866416703,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,185,185.0
459,21.70843876760955,219877.2391030764,61.62307603004655,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,70,70.0
460,19.661498633931174,175990.7924841859,50.50942559771936,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,,,6,6.0
461,20.863593324726253,227989.78551088297,65.45113772172243,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,197,197.0
462,17.67070203220544,166087.0808953307,49.52069033234831,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,,,20,20.0
463,20.39219859604981,189244.2875406445,57.1454324877199,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,198,198.0
464,19.399415921792155,185083.6261424364,54.70371561941097,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,198,198.0
465,21.990518662980264,227843.2457144333,63.56655268853672,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,25,25.0
