,Electricity,Income,Water,e_Cooking,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
91,44.31079664717433,240569.10049624828,102.70590672193819,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,18,18.0
92,41.10757808767746,249032.7641365641,103.96148691533043,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,15,15.0
93,37.035794196817896,168395.2269267324,75.87238521150945,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_female,,,12,12.0
94,40.266918934447304,169356.70456011352,74.3415482758308,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,,,12,12.0
95,32.48546811396525,122172.51731269606,55.448219380459896,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_male,,,9,9.0
96,36.30103086034968,188266.78986107532,79.23893766731136,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,56,56.0
98,45.12311300499272,256214.22864384676,106.88452131385559,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,28,28.0
101,34.651458620760835,168326.63942163947,66.86531141546638,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_1,age_36_45,sex_male,,,5,5.0
102,40.07232799080391,198081.7664736433,87.89591343847295,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_1,age_36_45,sex_male,,,15,15.0
104,40.63176174220693,189256.72314655,83.71555206716928,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,54,54.0
105,37.80093046495561,155786.4227225735,70.67597387089165,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_male,,,4,4.0
106,38.47701010300898,184274.16928160415,80.45631563124947,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_6,age_46_55,sex_male,,,5,5.0
107,42.975608032236565,232016.02081268863,101.47616958566677,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_10,age_19_25,sex_male,,,15,15.0
108,36.78917293910572,161396.20935833795,64.07857736049174,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,15,15.0
111,42.737769592451244,214795.1116111368,96.98456292296609,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,24,24.0
114,40.017778385534776,228333.7210552443,95.57877719342085,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_female,,,33,33.0
115,42.97064108334157,252854.34573062602,111.29876122258312,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_56_65,sex_female,,,13,13.0
116,41.84462111904544,236757.6147808795,106.73477767188724,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_56_65,sex_male,,,15,15.0
118,44.20736873467665,208887.93111573733,89.968274505969,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,,,10,10.0
119,39.40804336984065,185833.9648301614,79.61690688277207,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,54,54.0
120,42.583006944829,223509.1136997244,95.3652164187997,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,50,50.0
121,46.89046003592567,244433.41056296497,102.50567138014638,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,25,25.0
122,39.352622932302744,215447.67313412923,91.65944062893712,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,,,15,15.0
123,40.579000375004085,203745.01974903746,85.80295990484737,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,22,22.0
124,45.11759245776688,254531.3454209609,105.84545910634401,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,,,21,21.0
125,40.34738032288161,204599.2628813626,87.993665182256,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,19,19.0
126,36.71516285605447,165004.4862575489,72.59654819666494,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_male,,,7,7.0
127,37.43187448885178,172136.58148471607,64.42729212193622,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,,,10,10.0
129,34.72330111059185,155025.7355218839,70.56892636660316,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_36_45,sex_female,,,7,7.0
131,33.5997641413108,126369.31463549932,59.99091215384973,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,,,8,8.0
132,34.356284452864145,152254.44740476127,66.52668291288438,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_female,,,42,42.0
133,40.64855509329923,186013.90527141767,71.79075962191719,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,60,60.0
134,44.85544774665194,229291.1767459584,97.39313614316389,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,60,60.0
135,41.22779033658589,216751.14614738946,91.44782793228956,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,,,5,5.0
136,33.536433133122394,159288.12005352598,61.52608267989237,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,9,9.0
137,41.145179720741645,196505.2289509654,88.25235928318665,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,91,91.0
138,24.794071599601462,56780.69500590185,22.023894028210663,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,,,21,21.0
142,43.42251087809228,232056.1433700618,97.51866640530974,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,72,72.0
143,44.59804382545508,253066.0539523443,105.77476889935706,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,,,38,38.0
144,40.86096601353827,216192.51858889856,91.81760821671864,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,,,4,4.0
145,32.21240290195859,109465.33291507396,50.5761206227964,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,35,35.0
146,38.715921315826364,178825.6799333826,74.75585045104066,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_36_45,sex_female,,,28,28.0
148,34.53945605555187,122583.89641671932,53.64394059926199,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,,,40,40.0
149,36.219954584267875,175617.81367058793,75.12997481235595,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,41,41.0
152,46.2774797997951,259555.3654795319,108.65252763765714,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,24,24.0
153,36.960594067403605,179364.74762158468,69.30808148738274,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,29,29.0
154,40.91631490550561,209831.8075789763,90.91341326245134,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,11,11.0
155,37.71578517524304,190490.90239966285,81.47398480741833,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,79,79.0
157,33.427580937299844,139463.0251173067,54.7167184413779,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,34,34.0
158,34.27031076771342,155116.53916124778,63.61407689502356,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,15,15.0
159,42.74780550925669,226708.36075933665,92.20847642103075,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,78,78.0
160,40.86350107494069,222763.4650220965,94.9106537480608,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,51,51.0
161,41.849210313331305,199463.01475101226,88.11037143508489,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,22,22.0
164,34.213221669600834,148587.73815700668,57.85467279542449,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,21,21.0
165,39.16813351879683,195643.07417969982,83.58836205061367,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,98,98.0
166,38.643910418836406,198939.63929554238,84.39938476069543,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,21,21.0
169,39.7635128692554,214552.32442152087,96.26059801465303,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_2,age_46_55,sex_male,,,49,49.0
170,41.49542717585001,212484.7941647191,90.81128859220328,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_1,age_46_55,sex_male,,,10,10.0
172,42.79603270862993,204460.38588804298,89.41695779732817,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_female,,,13,13.0
173,42.06488387258106,200404.0147369712,84.29311735864994,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,9,9.0
174,42.59676717554467,238871.4655727007,103.94713889078324,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,87,87.0
175,30.145539410583183,84221.65200713974,33.946514952834676,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_56_65,sex_female,,,6,6.0
176,39.517088097121686,202446.59612316487,95.38622001284364,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_1,age_36_45,sex_female,,,10,10.0
180,31.734072228146154,130455.38677447123,57.94791005339674,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_4,age_46_55,sex_male,,,1,1.0
181,34.52233623718201,142892.51688994648,61.608567062225966,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_3,age_26_35,sex_male,,,1,1.0
182,36.535048742626365,162675.2028582287,74.76068419822377,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_7,age_46_55,sex_male,,,2,2.0
183,44.68294048858192,266182.7438339666,110.73371650190575,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,17,17.0
185,42.995603025801564,230829.9175137338,99.86271321353499,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,69,69.0
189,34.87443307433996,150155.87462403788,60.09532265769898,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_66_75,sex_male,,,7,7.0
190,41.10219907297372,194212.13381847602,73.8892331704167,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,14,14.0
191,39.65831982660839,204792.45395462555,80.27928170960152,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,24,24.0
192,35.6617150917279,159814.00244195006,63.13525830643554,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,14,14.0
193,35.85183383329752,153935.22166838747,61.78307137379709,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,64,64.0
194,40.41698347101108,228623.5736071163,97.99747013073954,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_2,age_46_55,sex_male,,,47,47.0
195,40.014136799638855,221216.9575361752,90.8460598441697,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_female,,,27,27.0
198,33.91624795297636,141454.18730289894,61.47873291732087,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,,,18,18.0
200,41.93846968751768,198213.07245563169,86.60904804015713,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,17,17.0
203,32.83059348133933,123242.21740103877,49.4351736839901,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,,,15,15.0
204,45.20270932241489,242689.4291244906,105.80089749493979,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,79,79.0
205,41.74651260916885,219895.36581266785,94.25902659881655,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,,,4,4.0
206,38.34724878305952,178492.67429616765,79.33663498454813,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_female,,,10,10.0
207,39.10367443594626,212354.36399174988,89.82108971782974,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,16,16.0
208,37.17355457937025,177701.11288729098,68.0470941639893,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,37,37.0
209,33.581648346632164,127632.82277340324,50.245418173059484,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_female,,,10,10.0
210,34.919335698557575,156911.4850635331,62.54455596859765,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,59,59.0
211,38.892606581816764,200338.57970949914,84.34861711884153,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,22,22.0
212,38.788900085286265,178402.54315999057,78.25696247800025,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,11,11.0
214,39.92547997385098,183855.56058020896,78.37452648862457,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,47,47.0
215,33.3841542986341,126941.8256979145,57.45117178304173,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_female,,,11,11.0
216,39.447805923214354,184242.9566002973,80.8833000336241,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,51,51.0
217,31.43138747272787,129978.62698665787,50.350719916098086,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_46_55,sex_male,,,3,3.0
219,40.086146047460076,211556.47566663104,95.58016640426551,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_46_55,sex_male,,,71,71.0
220,38.020568097304604,176054.12213148782,74.78484124868879,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,49,49.0
221,34.02971112418495,129679.91210355675,50.67322849908076,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_female,,,22,22.0
224,34.24705536518914,123762.63982714374,55.746166449386486,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,,,42,42.0
225,40.968637417886406,216236.7848800348,94.682149056622,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_36_45,sex_male,,,80,80.0
226,31.2018038692367,105544.44207089832,49.13571826600331,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_19_25,sex_female,,,2,2.0
228,40.76338712185492,195790.89731330585,85.78835824530549,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,77,77.0
229,37.75362149249898,177210.97808283614,73.88359639264277,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,48,48.0
230,40.57359974434322,215430.65801821425,95.95320212174471,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_76_85,sex_male,,,9,9.0
233,28.900737677294153,99213.15805699935,38.37880862359063,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,,,32,32.0
234,39.517154852513514,216856.66436833216,91.37937375572392,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,55,55.0
236,42.94912846317093,230500.9583838181,93.8215432258142,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,55,55.0
241,36.80535310177684,197910.29001166992,85.50369600987376,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,59,59.0
244,38.39714980269398,194260.84885289555,78.7463466155958,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,84,84.0
245,32.020926726139585,123130.11172393912,54.76685773365487,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_66_75,sex_male,,,5,5.0
246,36.93991984968171,175497.0456266095,66.17601375472661,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,,,13,13.0
247,47.47862586544533,271182.34935701505,112.85317844528691,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,10,10.0
248,46.095444305607785,278141.0209759481,117.30805790625408,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_7,age_46_55,sex_male,,,45,45.0
249,44.40236743986519,254876.69392831172,112.29963914014138,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_9,age_36_45,sex_female,,,65,65.0
250,38.275242473855755,180921.57003638442,79.0611579935089,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_male,,,16,16.0
251,36.62021781361617,167432.90210665672,73.41838191468787,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,,,11,11.0
253,41.15828698712091,184926.27960055106,78.81944362380207,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_6,age_36_45,sex_male,,,10,10.0
254,38.07999987899185,225072.99424624981,98.48999262572617,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,15,15.0
255,45.91504915845376,277535.3726844702,120.36862646074158,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_6,age_46_55,sex_female,,,9,9.0
258,42.54162018486845,216223.3619666985,92.00386708082968,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,,,13,13.0
259,37.35578647744015,198948.85206002227,78.10496978452875,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,15,15.0
261,38.52808752768896,168590.13998771695,71.18598775105119,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_26_35,sex_male,,,37,37.0
262,34.99364097998553,138909.09386199832,54.50691922543249,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,31,31.0
263,39.84980338735459,200152.50380842737,84.74307018516109,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,17,17.0
264,35.41056345513829,156640.52482315098,68.8711933086931,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_male,,,43,43.0
265,33.98710757986551,140785.0012821539,55.84827130597633,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,26,26.0
267,45.87150323413257,257983.40988384828,109.71125794850839,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,23,23.0
268,32.94997148935328,150038.59137983568,67.5929596320454,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_male,,,8,8.0
269,42.12785378563317,228311.7297654637,98.98143854669064,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,4,4.0
270,47.14663816306695,252759.10955346466,107.23195270277957,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,26,26.0
272,39.137846851364685,206221.19642964823,92.09612306554587,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,,,52,52.0
273,44.205118669415064,236768.8967818184,100.66493590448067,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,73,73.0
274,32.5260824223463,129919.74736463428,58.856121589804985,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,,,14,14.0
275,40.21960704428019,196737.0692388677,83.39331548630871,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,19,19.0
276,35.96862529041913,157407.73636492694,60.95513391984041,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,12,12.0
278,43.91141355526892,247536.63004238176,106.90325016939816,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,20,20.0
279,34.44085835099356,159083.76573047167,68.55275518871629,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,,,11,11.0
281,40.960434057461484,247799.48296959608,102.13274954749029,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_5,age_36_45,sex_male,,,15,15.0
282,45.043166695565574,262140.92344763922,112.19463859605078,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,27,27.0
283,47.331142375233895,256024.49468595465,109.45950035256215,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,,,24,24.0
284,36.4645377856838,174873.04988381232,68.21893965159299,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_1,age_36_45,sex_female,,,5,5.0
285,34.75449351531943,134524.02450396062,49.13150901946387,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,37,37.0
286,37.144103290991886,188506.2178479839,85.47705226450921,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,54,54.0
287,39.8838078050787,205343.51251111785,91.41749799626207,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,16,16.0
288,42.0406758016319,211532.0005802654,94.35404806796217,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_46_55,sex_male,,,63,63.0
289,40.74096164280686,218643.2103175234,95.0409920897074,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,,,10,10.0
290,34.885472775958206,163891.53789126658,69.7890511021184,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_36_45,sex_male,,,3,3.0
294,44.070121618810106,223374.57084640852,96.55795707088534,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,12,12.0
295,40.46810336440801,196914.13423194265,76.66746938379877,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,82,82.0
296,30.912501277494698,132950.2132756791,57.44230558169507,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_male,,,6,6.0
298,30.444633188641205,92819.51143769234,42.44236281566752,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_male,,,3,3.0
299,37.33965267393664,171767.7863862081,74.4650458876992,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,,,8,8.0
302,40.87849995602887,187919.03770081565,83.48136653729927,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,43,43.0
305,40.914203938192685,208459.35452505093,91.0917106542501,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_7,age_46_55,sex_female,,,39,39.0
309,28.915600962028442,84840.50438214517,33.45207481382957,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_56_65,sex_male,,,10,10.0
310,33.59170424777713,146542.42234594407,57.08603504794188,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,54,54.0
311,39.19368607429857,197540.7591244852,83.72759458600817,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,81,81.0
312,39.43002584738532,194499.8363188117,82.52350669426903,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,82,82.0
313,45.297458934107446,235412.63638182648,98.79929655450128,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,82,82.0
315,29.90909091513528,101980.98530747346,44.392634393522954,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,,,25,25.0
316,36.95681907167911,173528.85989036833,73.67160054640532,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,16,16.0
318,29.833262599886254,98532.0067909038,44.7928812962373,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_46_55,sex_male,,,5,5.0
319,39.9416318085219,218150.2814328244,96.30660260682318,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,22,22.0
321,41.19669198794595,198692.59282141368,90.32783522445725,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_26_35,sex_male,,,27,27.0
324,30.272448997641106,103995.0153934399,46.154098942596406,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_26_35,sex_male,,,1,1.0
326,44.20149407585735,225125.12636862215,97.12471269469026,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_7,age_36_45,sex_male,,,30,30.0
