,Electricity,Income,Water,e_AC,e_Cooking,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
531,19.151793583053966,174507.57561396318,104.1992680214581,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,132,132.0
532,23.7104553371325,225028.4048483584,132.36560196783958,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,73,73.0
535,21.119799601785218,188200.61054030104,99.1350688414176,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,24,24.0
536,21.65966606039558,230629.4518268535,129.7388295088071,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,6,6.0
537,22.029453392388334,227701.0267011859,131.40345392126662,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,236,236.0
539,22.688819964016858,233160.16259945105,136.8041975350983,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,19,19.0
540,21.971510734001427,209503.2478501795,124.22949603498333,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,78,78.0
544,22.2440319819804,210522.0327270974,118.43577622263928,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,11,11.0
545,20.153445323953207,194818.99997125435,113.68983992889173,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_26_35,sex_male,,,62,62.0
547,20.659237122925816,185708.42256308493,107.79915061587042,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,9,9.0
549,20.140225899342113,189795.5108250394,112.09078542130581,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,30,30.0
550,19.238334238525063,169727.32902373772,101.21915550994254,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,79,79.0
553,21.89816426408187,231568.5183037648,146.8298124465375,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_male,,,28,28.0
554,26.629375693334353,266635.61136507033,155.1460071998342,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_female,,,6,6.0
555,20.306424534903456,191688.30873092441,109.1226671003044,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,39,39.0
560,23.516840056451812,241329.65560281448,139.75896235598037,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,12,12.0
563,21.28537944245997,193650.78163676368,112.09719499406387,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,216,216.0
564,19.32804634479595,182904.4304379312,109.40517327435869,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,185,185.0
569,21.120060176832027,194293.93778590005,113.32169546283018,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,34,34.0
570,21.94313625715273,187143.45810238906,112.62420019842781,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,220,220.0
571,19.82350106326004,184931.1009102817,110.31272919987262,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,205,205.0
572,18.984445638169966,173660.12802719022,100.53131046765283,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,165,165.0
574,21.247768300105918,168676.2573462375,100.32357652745506,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,82,82.0
575,21.49331110864145,202448.4248625818,115.06957047210769,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,38,38.0
577,21.417602176069636,181212.0569576517,105.97714844658445,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,182,182.0
582,24.306915314311723,248867.0489589989,148.0477566005005,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_10,age_36_45,sex_male,,,47,47.0
583,26.443333440766025,297845.61333921377,169.4601358847918,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_10,age_46_55,sex_male,,,66,66.0
587,21.649622945308693,192204.18594660453,115.35632002617626,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,6,6.0
589,18.734886300265956,148172.76794048512,86.20055396506858,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_male,,,92,92.0
590,22.022499376891318,205066.04470277802,123.17970039502738,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_26_35,sex_male,,,115,115.0
592,23.50118707266445,248284.1992818551,146.42841726532077,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,9,9.0
597,23.451196603815575,240649.65373767927,138.02341086789738,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_9,age_36_45,sex_male,,,18,18.0
598,25.37445531000644,294717.92509448767,170.82078807313113,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_9,age_46_55,sex_female,,,29,29.0
602,21.749905862968617,207922.23640015817,120.1577410596932,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,22,22.0
604,19.233240219165438,167384.1836870377,94.9353227232695,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,55,55.0
605,19.934352643398853,142652.70561148302,82.72413517124089,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,,,83,83.0
607,22.24282027202527,237009.45588323055,135.07122648888986,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,218,218.0
608,20.956444746577944,181350.6092911193,107.96234029192337,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,183,183.0
609,19.42763666271467,178215.49739348193,103.63596805505281,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,60,60.0
610,18.41348882225902,170171.47467967507,98.54114043577809,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,59,59.0
611,23.257378215253524,245235.2689218127,145.86496725644182,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_7,age_66_75,sex_male,,,12,12.0
614,20.558438371731825,176385.94643367614,107.27222297358855,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,62,62.0
619,22.220582588446902,208952.99811989735,123.12667842965155,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,22,22.0
620,24.21150048066079,267719.3051699048,151.15898127669197,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_male,,,46,46.0
625,16.282639358688364,104802.35548494631,64.51029912751386,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,121,121.0
626,20.457383641146933,187699.94496532175,114.68056654900684,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,225,225.0
627,20.032438425437164,181720.74258342406,110.40504573211443,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,231,231.0
628,25.186302117786724,254391.69421512212,150.18020430247387,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,16,16.0
629,24.55715105072116,240562.20156117718,149.75654093213282,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_6,age_36_45,sex_male,,,15,15.0
632,20.38339255251718,183625.7231663301,108.09837355789413,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,232,232.0
633,21.204837522029365,220173.9938815711,129.0810354614711,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,232,232.0
634,20.202889469820022,192187.38651988356,113.31429708522916,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,223,223.0
635,22.205270036677305,226403.2731659532,142.4108893673231,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_46_55,sex_male,,,37,37.0
638,23.059143389577372,207407.8896118632,121.4760316823179,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,9,9.0
639,22.77758280364823,205196.08247060765,120.13905430102551,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,8,8.0
640,21.55291707272454,201335.8497723397,118.64875716112986,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,17,17.0
641,20.332432749911405,178535.89904070646,105.37381326597483,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,68,68.0
645,23.28681913976189,248471.06634894555,144.44537184012265,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,29,29.0
655,22.981932928850497,207433.3804696548,123.37272230351664,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,37,37.0
658,24.14367677253925,251063.65753932804,145.53211228339273,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,1,1.0
661,21.75072412646385,237013.1859726582,140.3001492911024,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_46_55,sex_male,,,17,17.0
662,21.821381925229815,229534.3163031384,138.38510843155282,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,,,51,51.0
663,22.286174805719355,228822.8397839964,126.6868977813947,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,232,232.0
664,22.388434934345867,218346.85776291415,124.39138231807911,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,205,205.0
665,20.81015103266307,174498.98902601463,102.25368831693135,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,158,158.0
667,21.97990858538472,215331.3807644061,123.50135537862771,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,18,18.0
668,26.393404783791752,277028.1122943476,159.57036432498435,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_8,age_46_55,sex_male,,,20,20.0
673,22.19907801985407,203678.18574504016,120.41848604857957,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,18,18.0
676,23.76154938563917,245099.9021681343,143.12982010685707,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,9,9.0
677,21.907483680867543,197688.3750862763,118.33385733772914,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,32,32.0
678,20.638885148493642,177257.55813696067,102.86081705323238,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,144,144.0
679,18.275507786555146,180215.93100476786,104.38493829490284,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,201,201.0
683,21.85995634144537,218424.59744401785,134.59013655669227,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_male,,,13,13.0
690,25.06718514645739,265974.35788694234,163.3075634111378,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_8,age_46_55,sex_male,,,31,31.0
691,26.05867247543992,281158.65638596326,159.86008048556914,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_8,age_46_55,sex_male,,,20,20.0
695,22.05825929071166,213427.7570024498,123.78367781254046,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,78,78.0
697,22.907431225176296,221572.2003177909,125.65322722730687,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,85,85.0
698,23.06230187026287,220772.5022261254,128.8473184759114,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,,,24,24.0
699,23.836077866720984,243271.9364752364,139.70936731189272,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,9,9.0
700,22.894298827827313,223247.32992941746,129.32352439829094,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,,,57,57.0
701,22.38189715883503,234878.5668895225,133.34234108317713,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,30,30.0
702,21.650689452576756,209980.87168040202,120.18250208728092,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,10,10.0
706,24.06480037082366,234904.13652789604,139.5277210950999,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,26,26.0
707,21.960261169817784,194637.62575542647,113.39939555693584,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,27,27.0
710,22.22952175697496,238515.67930347673,137.2374093731775,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_56_65,sex_female,,,48,48.0
