,Electricity,Income,Water,e_Cooking,e_Lighting,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
254,51.66591989381496,204965.40674154702,132.89833106385052,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,2,2.0
256,49.6867944251187,199311.48942932114,127.23517069299915,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,15,15.0
257,44.33061217493229,162813.50610328847,95.59721609318576,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,17,17.0
258,38.748591712084384,138304.9448484408,77.69020959686493,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,54,54.0
259,48.081246409353724,183865.78516671047,111.72080031282705,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_26_35,sex_female,,,29,29.0
260,49.594781230772476,174586.11509427385,100.98164996915166,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_26_35,sex_female,,,11,11.0
261,47.63043335888231,214805.24861376247,132.9579631028082,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,69,69.0
262,36.45978810905365,102291.84603799149,57.488316701771524,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_36_45,sex_male,,,11,11.0
265,45.165214008910255,197613.55128631653,117.99154902383951,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_female,,,12,12.0
266,44.92241134625202,190349.19657188468,109.937258472529,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,14,14.0
267,32.66035404732493,90915.64980766246,55.48246021306819,Cooking_no,Lighting_yes,TV_no,Urbanity_Urban,Education_Elementary_School,Size_4,age_66_75,sex_male,,,5,5.0
270,38.0358605841244,97625.75603471807,66.21290549842409,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,18,18.0
271,51.837862024806235,235025.79368930613,144.09492724950871,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,71,71.0
272,44.92991766151328,194500.04173681414,112.3270706972507,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,11,11.0
274,32.91043706822859,79699.44576133012,45.36002182732469,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,,,7,7.0
275,40.282060320576626,149168.10933266632,86.24758923003706,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,13,13.0
276,41.660222368320774,136816.46997858898,90.6943419893643,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_36_45,sex_female,,,4,4.0
278,51.72017377425109,237902.01281984523,152.48764883633584,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_76_85,sex_male,,,8,8.0
279,49.23040206663815,219562.6099564429,136.0158030071179,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,75,75.0
281,43.87960475018521,164525.92195624538,106.74900445705633,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,43,43.0
282,45.35835051675069,165283.6290019174,107.1806981118246,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,29,29.0
283,46.54049185459872,170269.47293577882,95.24534982994652,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,23,23.0
284,47.185186784156386,216770.0718129779,135.0293409165681,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,,,43,43.0
285,56.47015079707375,272460.4618044388,170.11759576578226,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_7,age_46_55,sex_female,,,27,27.0
286,45.379073961479506,165686.57125410365,109.61241369542223,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_76_85,sex_female,,,6,6.0
288,40.59116470256364,111980.86870032901,73.78893777170182,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_male,,,2,2.0
289,36.73993758545046,123878.91654917554,83.36757237598867,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_female,,,9,9.0
291,51.83301729243688,229628.3401757387,141.4136096842271,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_66_75,sex_male,,,16,16.0
292,48.319392087637745,205756.06552603282,138.90041130186447,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_46_55,sex_male,,,35,35.0
293,48.20970731639265,205165.7147265677,131.55977512373192,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,7,7.0
294,50.04928151745707,196653.30262969786,127.009659400074,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,16,16.0
295,51.62022835869996,222800.26494335922,134.6513280331921,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,70,70.0
296,39.3508444859674,165026.67691300678,105.58985037218011,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,18,18.0
297,38.574192385258485,135481.49101741015,88.61206921548279,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_female,,,39,39.0
298,43.54789743678421,154356.11362619867,89.54216531846649,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,9,9.0
301,46.11877990010213,206423.05249761828,120.4534131784786,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_6,age_36_45,sex_male,,,4,4.0
302,37.19106458760275,99871.46696033038,55.764575899676494,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_male,,,24,24.0
306,43.678867808705924,168534.83581167538,107.55990010627792,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,41,41.0
307,38.775126057558126,145251.96018211768,93.95982531669424,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_female,,,35,35.0
308,44.055907774851704,175979.47178532995,112.90063536326701,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,47,47.0
310,39.782921110919666,132507.58116314185,85.95250367058088,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_36_45,sex_male,,,1,1.0
312,43.133024051565066,163594.43755169428,104.50572897029645,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_female,,,7,7.0
313,47.335169364960166,196450.24543672512,114.60333047766306,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,12,12.0
314,49.753690147077364,212985.2122970704,122.73654948415694,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,15,15.0
320,50.094270355889506,206957.65451185935,128.25647169712843,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,13,13.0
321,35.495077738049176,89876.83996950305,51.77130222699117,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,,,34,34.0
322,42.502028870119005,164958.58312616093,90.73673931043805,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,54,54.0
324,33.14594873941459,85507.29178445152,47.62909324205522,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_36_45,sex_male,,,4,4.0
327,46.49168661938593,167825.5054564221,112.8786281022673,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_66_75,sex_female,,,10,10.0
328,42.9669878986273,153264.72867361427,95.51351638169011,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_19_25,sex_male,,,6,6.0
329,42.98237726077171,126427.52834775356,79.38053547728268,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_male,,,19,19.0
330,49.86288863398693,237668.504662052,153.3278706835827,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,12,12.0
338,48.856792483050455,220586.644804008,140.73156150216641,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_male,,,28,28.0
340,48.667162724796285,213102.1753294807,145.70000713019127,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,30,30.0
341,47.800035441798435,174296.15150919335,113.12069713033269,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,26,26.0
342,48.34496538494618,205408.5125385482,124.27518475317743,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_9,age_46_55,sex_male,,,20,20.0
343,44.46688479410075,184080.5220596223,110.5654608747473,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_female,,,31,31.0
344,45.180211631851364,175227.4884135029,111.7764565813867,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,46,46.0
345,40.16207251989553,144812.0312688011,96.38870398986698,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_7,age_26_35,sex_female,,,1,1.0
346,47.58374114922991,183954.67796707305,118.54975829174099,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_8,age_26_35,sex_male,,,11,11.0
349,50.416492739299656,237941.4344865223,153.52204306231556,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,,,14,14.0
350,50.88033175052196,214593.73373706065,132.45379576951012,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,57,57.0
352,42.709239730960704,157752.88888738642,92.49101302481985,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,15,15.0
353,51.48093363565369,231305.5456880777,140.36421958395727,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,72,72.0
358,42.47037663347116,183171.27985427267,115.67013610414693,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,36,36.0
359,42.31501923224032,164048.5493647223,106.14757700894644,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_8,age_46_55,sex_male,,,20,20.0
360,47.2697676774761,197181.2970779369,125.02684211818693,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,17,17.0
362,42.937781395011456,177200.71006398907,100.99550506646945,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,44,44.0
363,51.67313952161039,237873.45103373466,152.97449916976657,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,17,17.0
364,47.448534346174014,183390.3033233337,108.23904900736356,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,45,45.0
365,45.59780643616358,187289.1057906755,123.88564596288946,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,68,68.0
366,47.49550697441285,185279.0337735918,113.97067788684201,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,70,70.0
367,45.15519819955958,202013.47198923831,133.07897508009037,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,19,19.0
369,47.13330643279355,201805.05003759163,125.36531993927191,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_male,,,39,39.0
372,54.81264891869991,244159.0526217495,152.58089292057736,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,,,18,18.0
376,47.82401576730824,231541.7186570959,146.9288152121079,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_8,age_46_55,sex_male,,,48,48.0
382,44.9391447393124,164320.35392984902,96.8156403080233,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,9,9.0
383,53.75880640956151,241555.28383536532,153.1337824394133,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,12,12.0
387,48.68654532775786,193688.02169238,117.91593408669335,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,19,19.0
388,33.751189543907806,106860.04304216053,69.02253162546289,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_46_55,sex_male,,,1,1.0
390,41.292375911602335,175745.86515494785,103.89380266329181,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,49,49.0
391,45.177220098676564,160446.82432258097,108.87329000328745,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_female,,,31,31.0
394,45.804508618547786,173517.13521426634,112.29369138484185,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_5,age_46_55,sex_male,,,2,2.0
398,49.7507862994407,206395.05571541406,139.95647513962945,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_26_35,sex_female,,,11,11.0
399,54.91899800015133,241790.84851018863,158.72260660817014,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,21,21.0
400,51.17921316081568,211536.14392442926,131.34633855402788,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,60,60.0
401,39.81613367280872,139410.07778677778,80.08585810874699,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_7,age_36_45,sex_male,,,11,11.0
402,49.581886670805766,221714.72101036296,141.64468746620992,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_female,,,33,33.0
404,47.52382052133357,222177.78910990004,138.4532008721275,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,60,60.0
407,42.61653428239597,200344.1485846007,127.71116355586341,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,13,13.0
408,44.16810898956614,177182.00802736587,110.85228967823544,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,32,32.0
409,55.885694270265944,228871.4786363529,141.47861380465235,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,65,65.0
413,40.69132857749344,163128.02992463473,95.951228458507,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,10,10.0
414,42.21449286210746,199649.4333835684,129.785431021714,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_66_75,sex_male,,,19,19.0
415,38.57686215570865,131004.07465991481,83.97037546752868,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,,,13,13.0
416,49.626089639202995,232247.47053401466,145.8052270143644,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,14,14.0
417,41.96881241410329,147533.0637170566,86.26368662341136,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,14,14.0
418,45.673704036069495,195086.53346776182,110.01969713641638,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_5,age_36_45,sex_male,,,8,8.0
423,35.00436384685313,98697.20158491221,55.463459709040805,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_2,age_46_55,sex_female,,,3,3.0
424,51.535066205334445,215443.95810522212,131.93056866546476,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,67,67.0
426,50.76715815794858,236753.47721768898,146.66713175313149,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_66_75,sex_male,,,13,13.0
432,43.57930944913011,183959.47030854825,114.55221777377487,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,32,32.0
433,38.856985614990876,109382.70826935537,71.82820223106134,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_female,,,27,27.0
434,47.41882113187851,189507.64217192007,121.6528415507499,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,79,79.0
436,41.25643951772055,117074.97183176508,65.14884436365094,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_male,,,4,4.0
437,32.98695051383426,86912.86375832745,47.7044711888925,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,,,29,29.0
438,33.71760087182656,89470.59797360569,58.89995116682789,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,,,26,26.0
439,40.168216738789326,130549.12433780561,83.13390487949277,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_2,age_36_45,sex_male,,,2,2.0
440,47.76451644152207,212868.96010829962,133.27032650842193,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_46_55,sex_male,,,48,48.0
442,51.26861928283602,200203.5715567756,124.78900575679519,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,21,21.0
445,51.75165559067537,234515.37713551073,142.49295341750977,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,10,10.0
446,45.8066837067008,206029.13650466115,131.57591079434252,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,14,14.0
451,48.96398568215533,198470.77540675673,120.04981599895538,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_19_25,sex_male,,,3,3.0
453,46.16260252638821,172804.92210957722,106.2773799731632,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,53,53.0
454,36.86736423865512,123896.73506636005,72.38865938530323,Cooking_no,Lighting_no,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,25,25.0
457,29.882284838847387,42676.20051989918,21.896128229310357,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_26_35,sex_female,,,19,19.0
458,50.27049327790756,218003.59721594027,134.5633346187164,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,70,70.0
461,49.49907201411688,216458.61268545032,136.0540111761207,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,19,19.0
462,43.25550624076538,141492.84592959733,80.23263064438413,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,35,35.0
463,40.74322848567614,166280.02058114661,91.9765194319953,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,,,6,6.0
464,50.09151085819199,212342.88124830922,124.11983343105348,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,7,7.0
466,47.28959789814364,186684.28601402926,119.64464152507931,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,69,69.0
467,40.87534481592087,132847.8388509621,88.06700292782574,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_female,,,6,6.0
468,49.88828677626922,203662.8418418542,132.531478951432,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_9,age_36_45,sex_male,,,12,12.0
473,44.57403662868751,144493.08952115435,85.87489805709545,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_7,age_46_55,sex_male,,,13,13.0
474,45.57209874889649,158880.06114841806,104.01284031747554,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,,,6,6.0
477,54.05513069195518,236552.0766080975,143.87918481387672,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,13,13.0
480,46.826367744420395,207578.4325411965,132.79521001954868,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,17,17.0
483,43.245421009430586,160509.01428608413,90.19415292896421,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_male,,,19,19.0
485,48.06184798949664,202508.3292988329,131.81454972697787,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,21,21.0
486,45.94056347911602,192279.85595751586,118.21147445856074,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,15,15.0
488,34.58868251403851,94471.46730845637,63.350527069131864,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,,,29,29.0
489,49.05832957451518,202014.33356921977,137.37030469410615,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_26_35,sex_male,,,6,6.0
490,47.09618585162502,169007.98706563262,96.15292185023958,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,15,15.0
492,45.17981281638392,184945.8321206046,115.27915633451862,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,16,16.0
494,43.189823741700124,187582.09731986004,116.32535289774691,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,9,9.0
495,38.50622264495492,117364.56044095756,78.73123958825315,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,,,29,29.0
496,40.67020051772373,131236.40027583414,86.96428124097916,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_76_85,sex_male,,,1,1.0
498,45.7324645973996,179107.09892370086,113.81198340086871,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,57,57.0
501,46.12368776406921,178417.17813815226,102.5189488357875,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,34,34.0
502,40.47193386219898,98030.34902811912,66.96448603899152,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_female,,,10,10.0
504,46.59454777389777,198214.7394651686,129.956359737782,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,12,12.0
505,43.31632928477761,173703.0819699792,112.39795664034268,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,39,39.0
508,51.978642618062835,238075.2652231565,151.0279538445914,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,11,11.0
509,42.249620448233316,126090.98361490053,69.23174246510548,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,27,27.0
510,53.609723695967915,228364.4356223897,141.74532857679023,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,65,65.0
511,45.75498634633071,204961.31373674195,127.60466195774684,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,30,30.0
512,38.8211944751215,104929.95249885277,71.98116987281874,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,24,24.0
513,34.663587441432355,103479.2504359269,68.97806304531662,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,21,21.0
515,42.10980512282036,130887.29949776294,88.38320462597056,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_male,,,6,6.0
516,47.00506564847552,217131.43176654307,134.48454350440466,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,47,47.0
517,38.988707852311784,159260.40573997967,101.00306661344861,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_26_35,sex_male,,,4,4.0
518,40.986212169566166,165650.16892832777,97.40817290067906,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,8,8.0
519,47.7784692188505,203921.88975157353,131.8624903985995,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,20,20.0
520,38.27280818508942,115460.05921527516,78.09910016408239,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,,,6,6.0
