,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,Income,Electricity,Water,w,wf
543,789,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,190739.59399335412,91.27560203262396,135.1266737890751,68.64992826398853,2.4559364207765655
544,790,sex_female,Size_4,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,187581.35252907357,86.46233850277305,136.34450470907979,68.64992826398853,0.0
545,791,sex_male,Size_6,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,202966.29676155918,84.99684179482017,147.16439564645745,68.64992826398853,0.0
546,793,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,186762.34313161444,86.19358234088809,135.28650677756514,68.64992826398853,358.4070655085816
547,796,sex_male,Size_3,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,235144.1815781696,98.40346055792524,166.15446183940475,68.64992826398853,0.0
548,798,sex_female,Size_2,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,180890.011412239,86.9564437476326,129.6095228087741,68.64992826398853,196.09572211026605
549,800,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,164014.22043626424,83.68347834793222,120.75837897618392,68.64992826398853,167.1195756091573
550,802,sex_male,Size_2,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,208426.42957902013,93.69856536628474,149.63062612068646,68.64992826398853,152.66060402748522
551,803,sex_male,Size_2,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,226449.5250243214,95.66834288174292,165.58221517071172,68.64992826398853,0.0
552,804,sex_male,Size_5,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,258814.51464614226,107.12618261800235,192.71577113542054,68.64992826398853,0.0
553,807,sex_female,Size_5,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,242828.7926858124,98.3311748492429,174.27583743505545,68.64992826398853,0.0
554,808,sex_female,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,172798.188457982,82.42593227510885,125.63890361253759,68.64992826398853,142.7829530822907
555,812,sex_male,Size_3,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,234409.416325043,100.32382402184226,167.07283840519898,68.64992826398853,0.0
556,813,sex_female,Size_2,age_26_35,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,195776.69453830857,89.44631664352052,154.10531281136858,68.64992826398853,23.16905473283165
557,814,sex_female,Size_3,age_56_65,Education_Elementary_School,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,127094.34393587241,76.82606288368544,93.23278357235618,68.64992826398853,0.0
558,815,sex_female,Size_3,age_66_75,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,245002.39561694523,99.99924188067945,171.99877380130295,68.64992826398853,0.0
559,816,sex_female,Size_3,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,225421.38183447727,96.49363903707383,163.49532907275884,68.64992826398853,264.51228422543284
560,819,sex_female,Size_5,age_26_35,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,225195.36576843652,105.54624487234207,173.76766344045626,68.64992826398853,0.0
561,820,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,204622.8561353753,89.26684342038338,145.37724079728937,68.64992826398853,65.00162776351443
562,821,sex_male,Size_3,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,216329.04499345785,90.2967250008339,148.09064010742375,68.64992826398853,136.27169373968746
563,823,sex_male,Size_4,age_26_35,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,219645.4614680061,94.47250219416674,153.35031334452688,68.64992826398853,0.0
564,824,sex_male,Size_4,age_36_45,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,145714.06823460356,74.79563555584451,104.2922050404112,68.64992826398853,0.0
565,825,sex_male,Size_2,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,95050.19144335669,63.785272560757626,72.67088608357248,68.64992826398853,150.26744108047666
566,826,sex_male,Size_4,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,232496.04695064187,100.46975469423886,164.22114237953298,68.64992826398853,0.0
567,828,sex_female,Size_4,age_46_55,Education_Elementary_School,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,126113.7362767088,76.87213346181312,96.67964017390736,68.64992826398853,13.984475677659523
568,830,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,166621.8954079011,83.07032212915826,120.98763005219826,68.64992826398853,150.73066532135954
569,831,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,191589.9618921947,89.1675141652465,139.04221359262093,68.64992826398853,357.81159279303665
570,832,sex_male,Size_5,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,248881.94376167882,105.32886445493654,179.88381056365853,68.64992826398853,51.13812889738732
571,835,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,196704.44742409678,86.6840669277225,140.7855463187186,68.64992826398853,56.959650879841654
572,836,sex_male,Size_3,age_19_25,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,167311.93287887724,78.80454734835139,123.19017850971058,68.64992826398853,1.221508692742634
573,837,sex_male,Size_5,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,211177.32569199792,88.1016489802466,154.91747427721944,68.64992826398853,0.0
574,839,sex_male,Size_2,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,154482.99824672876,78.72936290740978,114.8390259048346,68.64992826398853,14.542362596545265
575,840,sex_female,Size_9,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Rural,234933.77339490774,95.29341203726841,171.92560393441994,68.64992826398853,0.0
576,844,sex_female,Size_7,age_26_35,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,243213.84055393914,102.90323079334418,182.40363102360513,68.64992826398853,0.0
577,845,sex_female,Size_3,age_26_35,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,200935.40440102902,93.09690159674935,151.9611635202673,68.64992826398853,159.95283017319082
578,849,sex_male,Size_6,age_19_25,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,234379.42192940856,101.75288573821791,162.85744720735636,68.64992826398853,0.0
579,850,sex_male,Size_6,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,203096.34444964142,86.57380499199525,147.06532946377533,68.64992826398853,0.0
580,853,sex_female,Size_5,age_19_25,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,187802.073485094,90.89340864134499,135.0804129745834,68.64992826398853,0.0
581,854,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,141548.48948076245,81.78605481417735,96.893583141979,68.64992826398853,357.81159279303665
582,855,sex_male,Size_4,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,218778.1964021495,96.14625142756091,161.83945400931697,68.64992826398853,0.0
583,856,sex_male,Size_4,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,224948.42953031947,98.25177347922033,164.04554653203817,68.64992826398853,0.0
584,857,sex_male,Size_4,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,228821.48920202814,101.80738517551427,166.850419800821,68.64992826398853,0.0
585,858,sex_male,Size_4,age_19_25,Education_Elementary_School,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,102144.62024293396,76.73800564388453,76.66980272136158,68.64992826398853,0.0
586,859,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,180319.42020839485,90.50005092974556,129.1636142614306,68.64992826398853,0.0
587,860,sex_male,Size_3,age_66_75,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,227340.16013406796,103.73346864922262,178.66601944067452,68.64992826398853,41.23339741871931
588,863,sex_male,Size_6,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,211378.60531361392,102.5874242127144,154.9563326546353,68.64992826398853,25.03855868254569
589,864,sex_male,Size_3,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,178499.2923972573,78.8319618701525,127.76932053869459,68.64992826398853,303.9033510495165
590,865,sex_female,Size_3,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,202958.22781954144,91.49183299224242,146.4695864887663,68.64992826398853,0.0
591,866,sex_male,Size_5,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,217115.05281574317,91.44556058960896,158.14863691904878,68.64992826398853,0.0
592,867,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,184961.0920630907,87.21081649854334,131.17154615675574,68.64992826398853,3.051409136321435
593,868,sex_male,Size_4,age_26_35,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,222292.21196414143,94.55188676121263,155.7762329925256,68.64992826398853,0.0
594,869,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,184552.40941651427,85.59332316159626,135.07189860695746,68.64992826398853,0.0
595,870,sex_female,Size_4,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,227221.27582736767,96.82406754382363,157.32075787528478,68.64992826398853,0.0
596,872,sex_female,Size_6,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,256578.89889505992,103.56007531051287,188.51055622138293,68.64992826398853,0.0
597,873,sex_female,Size_5,age_19_25,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,235975.28755275914,100.23187003412872,171.13891309499726,68.64992826398853,0.0
598,874,sex_male,Size_6,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,253481.1533261557,108.77638612897846,179.67694759968532,68.64992826398853,10.579587100873571
599,875,sex_male,Size_3,age_56_65,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,221494.6312748711,96.13190358285384,165.31086006209418,68.64992826398853,37.707418809682196
600,876,sex_female,Size_3,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,188526.69555961294,85.95024828855612,137.49991638408275,68.64992826398853,279.56672852264984
601,877,sex_male,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,191588.18287952474,86.93892887158965,139.02215020255096,68.64992826398853,4.148631430984328
602,879,sex_male,Size_5,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,201080.036731605,92.78795808256847,140.50278014028345,68.64992826398853,11.093386019994222
603,880,sex_female,Size_4,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,249124.3913224015,103.42831751326258,175.72290860236893,68.64992826398853,0.0
604,881,sex_female,Size_7,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,144018.51670986082,81.70620082654344,109.26953768461281,68.64992826398853,0.0
605,882,sex_male,Size_6,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,209499.25515659686,89.84587934605558,153.42138711963614,68.64992826398853,0.0
606,883,sex_male,Size_5,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,239089.7370998044,101.38245145352667,167.60103162290252,68.64992826398853,0.0
607,884,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,207622.21533742023,90.64529005285745,145.8282810787335,68.64992826398853,65.00162776351443
608,885,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,204920.35160773544,91.98313206051411,147.75598181089094,68.64992826398853,65.00162776351443
609,888,sex_female,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,198201.9871702679,88.61240040150601,144.21372446152392,68.64992826398853,0.0
610,889,sex_male,Size_2,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,203254.69490743635,96.15379292856811,141.16495344178065,68.64992826398853,0.0
611,890,sex_female,Size_2,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,210608.29568154475,91.27514101672539,148.08553555619582,68.64992826398853,0.0
612,892,sex_female,Size_2,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,216763.53946323914,100.47683172227829,157.62975639793837,68.64992826398853,181.63675052859395
613,893,sex_female,Size_2,age_66_75,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,189854.14629369666,87.28134055164575,138.8066183093437,68.64992826398853,0.0
614,894,sex_female,Size_5,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,193234.4040302907,89.19083927135968,138.01093070661452,68.64992826398853,0.0
615,895,sex_female,Size_3,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,185866.9918321351,86.79551188805178,134.79070537737377,68.64992826398853,279.56672852264984
616,897,sex_female,Size_3,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,222252.79883702446,93.29474032079585,159.11497156832016,68.64992826398853,264.51228422543284
617,899,sex_male,Size_3,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,230129.67934550167,98.61310799829765,164.21464349747362,68.64992826398853,343.3526212113646
618,900,sex_male,Size_3,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,226353.70223814173,93.92379107638176,161.9572761183607,68.64992826398853,343.94809392690956
619,901,sex_male,Size_3,age_36_45,Education_High_School,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,143377.41076787387,79.326873229029,106.08955714262449,68.64992826398853,237.6060622917858
620,902,sex_male,Size_6,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,259907.8916576895,106.16567590730244,187.8086589254747,68.64992826398853,10.579587100873571
621,903,sex_female,Size_8,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,235803.8589428929,94.65722155509764,171.73990848386293,68.64992826398853,8.948383754843896
622,904,sex_male,Size_6,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,254091.2636784129,108.42343371066181,179.11154070814038,68.64992826398853,0.0
623,905,sex_male,Size_4,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,236115.62057967836,97.23640609775711,170.89816693956482,68.64992826398853,41.90520658262467
624,907,sex_male,Size_6,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,210666.33278774933,89.38640273098619,150.0446271354543,68.64992826398853,0.0
625,908,sex_male,Size_6,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,203772.97928313393,84.33918632492251,149.09472809836544,68.64992826398853,0.0
626,909,sex_male,Size_4,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,198095.95508677865,89.08494591078706,149.69269316947904,68.64992826398853,0.0
627,910,sex_female,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,197530.0821445182,83.87496854189732,145.1913874013861,68.64992826398853,32.02755563743016
628,911,sex_female,Size_2,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,207242.90402242896,91.56018786206404,142.960311986474,68.64992826398853,0.0
629,912,sex_male,Size_2,age_66_75,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,229127.81952765168,94.5975029850968,164.37606358691727,68.64992826398853,0.0
630,913,sex_female,Size_2,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,214004.62505482216,88.01806039552258,152.60630411803666,68.64992826398853,127.7285087850737
631,914,sex_male,Size_2,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,216567.65016573158,101.2236561057407,154.72544617477274,68.64992826398853,206.5688457710054
632,916,sex_male,Size_4,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,241310.29274472722,94.31491771865458,171.9834610755798,68.64992826398853,41.90520658262467
633,917,sex_male,Size_4,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,227991.81992266997,103.81406981810832,163.0906083255681,68.64992826398853,0.0
634,918,sex_female,Size_5,age_19_25,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,191650.6174687864,89.29090490354876,142.5681699388887,68.64992826398853,0.0
635,919,sex_male,Size_5,age_56_65,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,246555.14332407154,102.10237583881963,184.43367137753185,68.64992826398853,0.0
636,920,sex_male,Size_5,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,199834.08446993073,87.79028650885391,144.8575305132617,68.64992826398853,11.093386019994222
637,921,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,187105.10073749238,85.58951449435392,135.06768359845893,68.64992826398853,2.4559364207765655
638,922,sex_male,Size_3,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,180282.45661833952,85.17609342810546,128.70430207850114,68.64992826398853,303.9033510495165
639,923,sex_female,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,150606.64579200503,78.72312342493895,101.89736737821347,68.64992826398853,0.0
640,924,sex_female,Size_4,age_19_25,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,221753.5202376101,91.7620050131445,161.0782996979195,68.64992826398853,0.0
641,930,sex_male,Size_5,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,249834.85874849473,100.26241845867182,180.1711763711296,68.64992826398853,0.0
642,931,sex_male,Size_3,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,225810.08652438383,99.50105481048178,162.14400508487822,68.64992826398853,343.3526212113646
643,933,sex_male,Size_3,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,220150.05023104238,98.08252968342856,157.01425253591879,68.64992826398853,289.4443794678443
644,935,sex_female,Size_4,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,184799.5772554465,84.15164120284453,137.49699491411707,68.64992826398853,0.0
645,936,sex_male,Size_5,age_19_25,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Rural,225105.01185370822,85.96812209392388,163.92966057985453,68.64992826398853,0.0
646,937,sex_female,Size_4,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,186857.43676916606,88.18999342194559,138.61785381759555,68.64992826398853,0.0
647,938,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,170228.50872950375,87.37583721896677,117.7255575389515,68.64992826398853,150.73066532135954
648,939,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,196805.85399246603,89.71850913339848,150.59700826722985,68.64992826398853,56.36417816429678
649,940,sex_male,Size_7,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,211660.59740951416,94.9329535267948,147.9379587082057,68.64992826398853,0.0
650,941,sex_male,Size_6,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,211909.24803067007,93.55542843981434,153.14883163287817,68.64992826398853,0.0
651,943,sex_male,Size_4,age_76_85,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,215706.16370267,100.34041290692056,153.73631487844872,68.64992826398853,0.0
652,944,sex_male,Size_6,age_66_75,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,269882.33573995857,104.38828871813016,192.02324543655368,68.64992826398853,0.0
653,945,sex_male,Size_6,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,248002.51945833987,97.14605516092817,168.63619546946637,68.64992826398853,0.0
654,946,sex_male,Size_5,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,244519.5422805295,102.27913798027986,167.4347224272199,68.64992826398853,0.0
655,947,sex_male,Size_5,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,241626.22726219823,102.14478376992226,182.32782940094293,68.64992826398853,50.542656181842325
656,950,sex_male,Size_3,age_46_55,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,148578.33444830074,83.5566002752311,110.53196129926853,68.64992826398853,292.1097767508509
657,952,sex_female,Size_4,age_36_45,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,224503.59140670652,94.94947277189344,172.32453716731615,68.64992826398853,11.678101272607817
658,953,sex_male,Size_4,age_46_55,Education_Elementary_School,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,120129.06178818813,78.4822816942001,91.30613731776359,68.64992826398853,38.91657092007101
659,954,sex_male,Size_5,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,241726.24550473253,99.1525325897988,172.54559956744436,68.64992826398853,50.542656181842325
660,955,sex_male,Size_8,age_26_35,Education_High_School,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,189849.94765073946,90.82754341412601,138.81455594226705,68.64992826398853,0.0
661,956,sex_male,Size_8,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,244409.36146761122,98.5670816822373,181.74792491246603,68.64992826398853,0.0
662,957,sex_male,Size_8,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,234153.784223406,99.13573165485356,168.35087890873157,68.64992826398853,87.19324802523073
663,958,sex_male,Size_8,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,265625.595176645,108.76601554099904,186.12918856000132,68.64992826398853,0.0
664,959,sex_female,Size_7,age_19_25,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,211742.94585528498,95.26902075485458,150.92342494428323,68.64992826398853,0.0
665,960,sex_male,Size_8,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,243573.57922201083,106.85201416594585,182.0363896930113,68.64992826398853,0.0
666,961,sex_male,Size_8,age_56_65,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,269659.9809070346,111.50441030529564,209.78132110019152,68.64992826398853,0.0
667,962,sex_male,Size_8,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,218604.9104135164,97.11832543278963,157.3488450748312,68.64992826398853,0.0
668,963,sex_male,Size_7,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,226300.87220645722,94.15416943836503,165.53003110269452,68.64992826398853,91.80770109125088
669,964,sex_male,Size_2,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,218324.39493419495,92.8985263732357,152.38841431796996,68.64992826398853,206.5688457710054
670,965,sex_female,Size_2,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,223008.91300958552,94.77281377736767,163.30103087554778,68.64992826398853,181.63675052859395
671,967,sex_female,Size_2,age_26_35,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,207595.60099217473,88.5479656142901,147.625393127317,68.64992826398853,0.0
672,968,sex_male,Size_4,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,224975.00048284698,94.32211727983135,161.48446156337224,68.64992826398853,0.0
673,970,sex_male,Size_4,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,240951.51019588494,101.56113500345383,171.19887361803853,68.64992826398853,0.0
674,972,sex_male,Size_3,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,227383.14942319,101.23732464177093,155.29467136953403,68.64992826398853,343.3526212113646
675,974,sex_female,Size_5,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,214042.06261424467,88.73891659274426,156.15930953581244,68.64992826398853,0.0
676,977,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,209242.62260551902,83.96233562396735,151.92114277523913,68.64992826398853,65.5971004790593
677,978,sex_male,Size_6,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,263194.41190006223,95.66078489333579,188.67598777101415,68.64992826398853,11.175059816418562
678,979,sex_male,Size_3,age_56_65,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,219063.16843045986,91.4837891383644,166.3515409277589,68.64992826398853,37.707418809682196
