,Electricity,Income,Water,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
508,9.551173789536207,211222.69252442836,45.29629183395622,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,36,36.0
512,9.711365867556523,208081.84362627575,46.00686107338785,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,13,13.0
516,9.56652778456997,236543.22214133613,50.21054357075843,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,368,368.0
517,9.73014622916871,227807.8219550971,48.11075965920517,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,98,98.0
521,9.001725469094765,181569.3518236048,39.95418893276718,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,40,40.0
522,10.751352367818555,275942.037722038,61.13334012439617,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_male,,,72,72.0
525,9.9462665218348,222914.21460228288,49.57283773069983,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_86_100,sex_female,,,6,6.0
527,8.952777147813421,181536.55729910516,39.21155141456781,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,6,6.0
528,10.343657703162421,237634.6325089241,50.638688898868466,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,366,366.0
530,10.596434802036114,254277.23766222585,55.82383829244654,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,43,43.0
531,9.555700657597086,229164.18010955412,52.65035734232765,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_male,,,68,68.0
532,10.264961823581842,233443.69257780843,52.93208550637608,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_male,,,68,68.0
536,9.9581828111465,253771.87847541,53.1186452190976,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,,,22,22.0
537,9.4896602823586,214666.1256460469,47.21497049523518,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,2,2.0
540,10.05972742035678,234441.22278843602,48.75465966066571,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,357,357.0
541,9.791550608398268,236691.92812459427,51.707327600443136,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,360,360.0
542,9.455638503900957,190076.9832019274,42.26140633416148,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,63,63.0
543,10.103484992100732,228472.9191661104,49.78483991047983,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,58,58.0
544,10.560333325944356,228165.10624273788,49.06728816791198,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,29,29.0
545,9.123071784590536,235407.4486816617,50.44644245150707,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,377,377.0
547,9.69998169690875,222877.9975272614,48.47038956422287,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,37,37.0
548,8.621742081488392,182435.64117248665,39.88778888063517,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,8,8.0
552,9.72087173626386,213514.01714138992,47.12956990401669,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,24,24.0
555,9.481487234627679,198467.61854541468,43.729234843853845,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,375,375.0
561,11.24564485260646,301923.6728013293,65.63213716518231,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_9,age_46_55,sex_male,,,56,56.0
565,9.774905921520002,223283.75255038703,47.73935646535226,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,84,84.0
566,10.462970632371551,243207.4631027026,51.49732729076146,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,370,370.0
567,9.745632937638163,242566.06397474481,52.42808569832661,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,22,22.0
572,8.140509713466187,149997.1762173386,32.616229268862085,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,,,103,103.0
573,9.14672161491076,216420.89792813297,46.46837186040503,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,6,6.0
574,9.815718969000116,223097.46492167414,49.91997797815934,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,42,42.0
578,9.551873459952915,193613.0415753266,41.998461456664614,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,62,62.0
580,9.264147812751986,192440.02487999536,42.100403925512126,Cooking_yes,Lighting_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_male,,,44,44.0
582,9.024906954237451,196385.8572044079,42.358051062055594,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,354,354.0
583,8.973214487786635,190462.279105058,40.192240071086445,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,328,328.0
584,8.96724893671987,191485.34454226575,40.519018099092136,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,335,335.0
585,8.690290944948629,194388.94647738367,41.18717626603119,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,363,363.0
587,9.975050508026314,229583.00144721876,50.3232830322181,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,59,59.0
600,8.582290222879436,190151.9065654168,43.18017391051221,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,62,62.0
601,9.294385536944787,226492.15942106137,50.191036414048256,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,38,38.0
603,8.985218895691588,208043.0672384114,47.87831913217198,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_1,age_46_55,sex_female,,,10,10.0
608,8.864533521140274,205965.62144013628,45.40817746260586,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,16,16.0
613,9.373234694738215,232932.1960366932,49.19443857713772,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,325,325.0
614,9.652596927618603,249921.38657400888,53.40104648676737,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,382,382.0
618,9.611100383436394,245273.03788037336,54.31576836649947,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,12,12.0
619,9.667852540338473,236176.11643828746,51.65751906946521,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,377,377.0
620,9.647468977875278,233728.58359402214,48.42778759493113,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,358,358.0
621,9.065219482156806,199539.00855103025,43.9629561216626,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,389,389.0
622,9.592504271849037,221991.54030090585,47.5108298877921,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,72,72.0
623,10.049803352742856,236001.2044900977,50.957246450224105,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,380,380.0
624,9.91870086947496,230812.7554690857,50.04521029436495,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,350,350.0
627,8.574440808447605,175497.78206580254,39.067151250500814,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,51,51.0
628,10.313008991776798,240467.1496011755,53.9539789267869,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,367,367.0
629,9.693721460381042,189916.42665969481,42.22353770672922,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,344,344.0
630,10.060344966276546,231516.17371906148,49.63542719476261,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,361,361.0
631,10.04159047578004,226346.07708744626,48.05471204776282,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,337,337.0
634,8.44924287815708,186177.3552410271,41.09200281862286,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,42,42.0
635,9.611379533604051,221591.2883644645,47.869000345989946,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,5,5.0
636,10.230029007734515,244802.270138996,51.3159372687829,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,10,10.0
641,9.13020061367979,200497.784718578,42.93352652287042,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,16,16.0
642,9.46352523088602,211590.05079100246,47.15788357286871,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,49,49.0
646,8.383286665757609,175864.5737050934,37.67784820510042,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,6,6.0
648,8.956801145473008,190502.00378605735,41.19734348392463,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,343,343.0
649,9.686799002195201,231273.4459403482,48.963045592578965,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,332,332.0
652,9.872566182368004,237993.4090761567,52.54286146699161,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,373,373.0
653,7.783669002834245,107165.06720536742,23.811242007948756,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,78,78.0
655,9.776236117636557,219540.45790786736,47.76901608099662,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,58,58.0
656,9.914467019531443,255992.10003085496,58.69072623595068,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_6,age_46_55,sex_male,,,98,98.0
661,10.202447585577545,236331.38740721825,51.38975947951549,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,368,368.0
662,9.56083209785352,195038.3101838313,42.58246489879791,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,354,354.0
663,9.091155727208289,222544.23766290414,51.751844514533545,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,429,429.0
671,8.646966214067064,191489.00883980168,42.80152010714029,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,373,373.0
674,8.816743590151376,182072.2659774514,40.04228544471452,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,5,5.0
675,8.96909519476283,191139.78092426524,43.52479879266107,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,60,60.0
676,10.144894957492554,225035.1252566248,49.331700814633365,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,94,94.0
682,7.976695267789182,176062.30307298683,38.53055535596974,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,2,2.0
684,9.296955606069645,204092.72562170442,47.450252878598974,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,381,381.0
686,9.251256030810325,207584.05936289523,45.85675918496213,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,22,22.0
687,10.350679986456413,246280.17989397128,54.61360366838018,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,22,22.0
688,10.178071262661263,228559.9778816989,49.15774522175175,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,41,41.0
692,9.101059587107528,212058.87280233906,46.84181087402571,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,50,50.0
694,9.302288985032533,204219.2181208027,45.718321955507534,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,12,12.0
695,9.088215061196848,203695.339093452,44.94554258645668,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,394,394.0
700,10.241314196310242,239877.7851473461,55.65486105360205,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_36_45,sex_male,,,83,83.0
701,9.935353436417941,247273.2211345394,55.89877878474343,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_male,,,110,110.0
702,9.279800607208998,213158.95287006925,47.48543334129542,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,25,25.0
704,9.817703381645288,233105.78470321305,49.875385002018035,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,357,357.0
705,9.408300139540259,208665.2239793347,48.55957599023348,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_26_35,sex_male,,,160,160.0
706,7.19886240632303,104519.7152750966,23.855834344256678,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,90,90.0
707,9.508884743989341,226169.3828471723,50.15498721167616,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,59,59.0
708,10.343278749630343,236579.0537583365,50.81762268412207,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_female,,,62,62.0
709,11.269088094726072,267366.72181807144,56.83815537734753,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,,,38,38.0
710,8.78607158957712,207455.44157652167,46.08140254595055,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,2,2.0
711,9.269984441077938,204948.14492192952,46.61562812682544,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,18,18.0
713,9.356946029889215,227061.02439138532,51.586265855186824,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,15,15.0
716,9.282609105827106,222425.2828625144,48.93332835679678,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,33,33.0
721,9.24361223523124,225837.96649117488,52.215084524424256,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_male,,,62,62.0
723,9.075921785874542,185517.69361983312,41.4508576153966,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,30,30.0
729,9.384710073407547,178942.3127810028,39.20404599845671,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,5,5.0
730,9.068449604791269,182019.13033909703,38.49415334579089,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,41,41.0
731,9.99112986266212,222838.11699704238,47.02697574327125,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,38,38.0
732,9.604407866872506,220575.86549539192,47.11393120415987,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,6,6.0
733,9.076294083863132,195368.58777737126,42.51437751618647,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,367,367.0
738,10.138858739772829,232275.3417830092,49.91949689985306,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,345,345.0
