,Electricity,Income,Water,e_AC,e_Cooking,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
524,12.24218095584591,198248.42954407173,47.50539564378103,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,44,44.0
531,11.409579155861934,174507.57561396318,42.90558095001215,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,216,216.0
532,14.125377647653409,225028.4048483584,54.50348316322807,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,106,106.0
535,12.582008273403972,188200.61054030104,40.82032246411313,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,31,31.0
536,12.903630844490976,230629.4518268535,53.4218709742147,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,13,13.0
537,13.123929680571777,227701.0267011859,54.10730455581567,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,299,299.0
539,13.51674380835047,233160.16259945105,56.33114016151107,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,31,31.0
540,13.089410650043405,209503.2478501795,51.153321896757845,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,71,71.0
544,13.251763733945765,210522.0327270974,48.76767256226323,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,15,15.0
545,12.006307852567872,194818.99997125435,46.81346350013189,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_26_35,sex_male,,,80,80.0
547,12.3076306264239,185708.42256308493,44.38788554771135,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,10,10.0
549,11.9984324506719,189795.5108250394,46.15502929112593,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,44,44.0
550,11.461135291036214,169727.32902373772,41.678475798211636,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,112,112.0
553,13.04571488072962,231568.5183037648,60.45933453680955,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_male,,,33,33.0
554,15.864308923688554,266635.61136507033,63.88365002346114,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_female,,,13,13.0
555,12.097444403772272,191688.30873092441,44.93286292365475,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,41,41.0
560,14.010032374056408,241329.65560281448,57.54780802893309,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,13,13.0
563,12.680651582742115,193650.78163676368,46.15766852696747,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,293,293.0
564,11.514580801155034,182904.4304379312,45.04918899532417,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,229,229.0
569,12.582163509602054,194293.93778590005,46.66187460234184,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,42,42.0
570,13.072506706388864,187143.45810238906,46.37467066994087,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,282,282.0
571,11.80974531428258,184931.1009102817,45.422888494065205,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,269,269.0
572,11.309882507845941,173660.12802719022,41.39524548668058,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,219,219.0
574,12.658244944743956,168676.2573462375,41.30970798189327,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,121,121.0
575,12.804525766850233,202448.4248625818,47.38158784145611,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,44,44.0
577,12.759422572977655,181212.0569576517,43.63764936035831,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,257,257.0
582,14.480715506398468,248867.0489589989,60.96084095314727,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_10,age_36_45,sex_male,,,68,68.0
583,15.753475241307427,297845.61333921377,69.77770301138486,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_10,age_46_55,sex_male,,,89,89.0
587,12.897647712098802,192204.18594660453,47.49966118724906,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,12,12.0
589,11.161208859732909,148172.76794048512,35.49434575032237,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_male,,,161,161.0
590,13.119786862828875,205066.04470277802,50.721053103834805,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_26_35,sex_male,,,146,146.0
592,14.000707192225633,248284.1992818551,60.29405416807326,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,13,13.0
597,13.97092563631567,240649.65373767927,56.833169180898935,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_9,age_36_45,sex_male,,,28,28.0
598,15.116696780429365,294717.92509448767,70.33797155952459,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_9,age_46_55,sex_female,,,31,31.0
602,12.95739072687492,207922.23640015817,49.476716906932495,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,27,27.0
604,11.458100556098557,167384.1836870377,39.09101523899332,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,88,88.0
605,11.875784553514208,142652.70561148302,34.06287918815801,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,,,144,144.0
607,13.251041864185268,237009.45588323055,55.617563848366416,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,274,274.0
608,12.484690487323036,181350.6092911193,44.45508129667432,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,253,253.0
609,11.573911203319383,178215.49739348193,42.673633905021745,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,88,88.0
610,10.969738021771335,170171.47467967507,40.575763708849806,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,87,87.0
611,13.855459362278694,245235.2689218127,60.062045340887806,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_7,age_66_75,sex_male,,,13,13.0
614,12.247580306563648,176385.94643367614,44.17091534206588,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,87,87.0
619,13.23779388247901,208952.99811989735,50.69922052985652,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,27,27.0
620,14.423872626776642,267719.3051699048,62.24193346687318,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_male,,,60,60.0
625,9.700295788154769,104802.35548494631,26.563064346623356,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,173,173.0
626,12.187377488342861,187699.94496532175,47.2214097554734,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,302,302.0
627,11.934218636430657,181720.74258342406,45.46090118381183,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,314,314.0
628,15.004605516979325,254391.69421512212,61.838907653959836,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,17,17.0
629,14.62979211532324,240562.20156117718,61.66445803087822,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_6,age_36_45,sex_male,,,20,20.0
632,12.143297690861303,183625.7231663301,44.511094994427,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,304,304.0
633,12.632669162060054,220173.9938815711,53.15101460178221,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,285,285.0
634,12.035763939467245,192187.38651988356,46.65882821156495,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,304,304.0
635,13.228671511212013,226403.2731659532,58.63977797478012,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_46_55,sex_male,,,47,47.0
638,13.737362019322688,207407.8896118632,50.01954245742502,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,14,14.0
639,13.569623797918098,205196.08247060765,49.4690223592458,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,14,14.0
640,12.840035702899726,201335.8497723397,48.855370595759354,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,24,24.0
641,12.112938659521689,178535.89904070646,43.389217227166114,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,105,105.0
645,13.872998636453886,248471.06634894555,59.47750605181521,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,30,30.0
655,13.691364298038593,207433.3804696548,50.80053271321273,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,48,48.0
658,14.383467013427648,251063.65753932804,59.92498741080878,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,1,1.0
661,12.957878202999737,237013.1859726582,57.77064970810099,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_46_55,sex_male,,,22,22.0
662,12.999972210775212,229534.3163031384,56.982103471815876,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,,,82,82.0
663,13.2768700970243,228822.8397839964,52.1651932041037,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,289,289.0
664,13.337791024716694,218346.85776291415,51.21998095450316,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,262,262.0
665,12.397536785416293,174498.98902601463,42.10445989520703,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,225,225.0
667,13.094413625335577,215331.3807644061,50.853499273552586,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,27,27.0
668,15.723730509492967,277028.1122943476,65.70544413381708,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_8,age_46_55,sex_male,,,29,29.0
673,13.224982650125838,203678.18574504016,49.584082490591584,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,27,27.0
676,14.155816655274407,245099.9021681343,58.93580827929409,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,15,15.0
677,13.051266873708329,197688.3750862763,48.72570596259436,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,39,39.0
678,12.295506045911111,177257.55813696067,42.354454080742755,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,231,231.0
679,10.887536553692428,180215.93100476786,42.98203341554823,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,249,249.0
683,13.022952714052565,218424.59744401785,55.419467993932116,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_male,,,18,18.0
690,14.93364221491079,265974.35788694234,67.24429081635085,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_8,age_46_55,sex_male,,,53,53.0
691,15.524315517283355,281158.65638596326,65.82473902346965,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_8,age_46_55,sex_male,,,32,32.0
695,13.141090641275028,213427.7570024498,50.96974968751667,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,83,83.0
697,13.64698030436034,221572.2003177909,51.739564152420485,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,109,109.0
698,13.739243667390653,220772.5022261254,53.05477819596352,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,,,29,29.0
699,14.200216601450805,243271.9364752364,57.52738654019113,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,12,12.0
700,13.639156748492866,223247.32992941746,53.25086298753156,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,,,66,66.0
701,13.33389617973151,234878.5668895225,54.90566985777883,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,29,29.0
702,12.89828307813083,209980.87168040202,49.48691262417451,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,15,15.0
706,14.336476816660905,234904.13652789604,57.45259103915879,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,30,30.0
707,13.082708782019111,194637.62575542647,46.69386875873829,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,43,43.0
710,13.243119344580833,238515.67930347673,56.50952150660251,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_56_65,sex_female,,,73,73.0
