,Lighting,TV,Cooking,Refrigeration,AC,Urban,Income,Electricity
690,1,1,0,0,0,0,5700.0,37.0
691,1,1,0,1,0,0,11000.0,195.0
692,1,1,1,1,0,0,28500.0,108.0
693,1,1,0,1,0,0,13934.0,40.0
694,1,1,1,1,0,0,50000.0,285.0
695,1,1,1,0,0,0,14050.0,134.0
696,1,1,0,0,0,0,2850.0,26.0
697,1,1,0,0,0,0,140000.0,111.0
698,1,1,0,0,0,0,6900.0,57.0
699,1,1,0,0,0,0,3800.0,19.0
700,1,0,0,0,0,0,7700.0,28.0
701,1,1,0,0,0,0,4033.0,17.0
702,1,0,0,0,0,0,3700.0,22.0
703,1,1,0,0,0,0,5500.0,28.0
704,1,0,0,0,0,0,4000.0,11.0
705,1,1,0,0,0,0,4600.0,81.0
707,1,0,0,0,0,0,4200.0,14.0
712,1,1,0,0,0,0,4500.0,25.0
713,1,1,0,1,0,0,14000.0,111.0
714,1,1,0,0,0,0,4200.0,14.0
715,1,1,0,0,0,0,3500.0,55.0
716,1,1,0,0,0,0,3000.0,8.0
718,1,1,0,0,0,0,4001.0,81.0
719,1,1,0,0,0,0,2800.0,18.0
721,1,1,0,0,0,0,400.0,29.0
722,1,1,0,0,0,0,1335.0,10.0
723,1,1,0,0,0,0,2380.0,22.0
724,1,0,0,0,0,0,3750.0,38.0
725,1,1,0,0,0,0,3562.0,34.0
726,1,0,0,0,0,0,1540.0,29.0
727,1,1,0,1,0,1,10500.0,110.0
728,1,1,0,1,0,1,13000.0,262.0
729,1,1,1,0,0,1,8000.0,110.0
730,1,1,0,0,0,1,5750.0,12.0
731,1,1,0,0,0,1,4000.0,9.0
732,1,1,0,1,1,1,10000.0,396.0
733,1,0,0,0,0,1,4467.0,11.0
734,1,1,0,1,0,1,5330.0,120.0
735,1,1,0,1,0,1,10000.0,282.0
736,1,0,0,0,0,1,63000.0,20.0
737,1,1,0,0,0,1,77400.0,20.0
738,1,0,0,0,0,1,56400.0,10.0
739,1,1,0,1,0,1,68400.0,80.0
740,1,1,0,0,0,1,80400.0,25.0
741,1,0,0,0,0,1,63600.0,7.0
742,1,1,0,1,0,1,68850.0,90.0
743,1,1,1,1,0,1,6516.0,38.0
745,1,1,0,1,0,1,21916.0,152.0
746,1,0,0,1,0,1,5360.0,149.0
747,1,0,0,1,0,1,21500.0,104.0
748,1,1,0,1,0,1,51500.0,130.0
749,1,1,0,0,0,1,13600.0,75.0
750,1,1,1,1,0,1,26000.0,141.0
751,1,1,0,0,0,1,4500.0,23.0
752,1,1,0,0,0,1,7500.0,28.0
753,1,1,0,1,0,1,17800.0,94.0
754,1,1,1,0,0,1,7940.0,31.0
755,1,1,0,0,0,1,7300.0,43.0
756,1,1,0,0,0,1,14260.0,66.0
757,1,1,1,1,1,1,13500.0,180.0
758,1,1,0,1,1,1,19700.0,164.0
759,1,1,0,0,0,1,14700.0,51.0
760,1,1,1,0,0,1,12667.0,110.0
761,1,1,1,1,1,1,80000.0,761.0
762,1,1,0,0,0,1,6680.0,9.0
763,1,0,0,1,0,1,11200.0,109.0
764,1,1,1,1,0,1,11667.0,120.0
765,1,1,0,0,0,1,13000.0,38.0
766,1,0,0,0,0,1,5000.0,6.0
767,1,1,0,1,0,1,11050.0,44.0
768,1,1,0,0,0,1,4850.0,74.0
769,1,0,0,0,0,1,2100.0,34.0
770,1,1,0,1,0,1,3900.0,38.0
772,1,1,0,1,0,1,7500.0,220.0
773,1,1,0,1,0,1,8130.0,73.0
774,1,1,0,0,0,1,4450.0,20.0
775,1,1,0,0,0,1,3200.0,63.0
776,1,1,0,0,0,0,8140.0,57.0
777,1,1,0,0,0,0,2075.0,32.0
778,1,1,0,0,0,0,3247.0,19.0
779,1,1,0,1,0,0,5267.0,34.0
780,1,1,0,0,0,0,2867.0,19.0
781,1,1,0,1,0,0,2167.0,100.0
782,1,1,0,1,0,0,15900.0,47.0
783,1,1,0,0,0,0,8800.0,114.0
784,1,1,0,0,0,1,4900.0,22.0
785,1,0,0,0,0,1,3600.0,11.0
786,1,1,1,1,0,1,26667.0,295.0
787,1,1,0,1,0,1,1833.0,25.0
788,1,1,0,0,0,1,883.0,8.0
789,1,1,1,0,0,1,11000.0,80.0
790,1,1,0,0,0,1,2300.0,11.0
791,1,1,0,1,0,1,1717.0,52.0
792,1,1,0,1,0,1,12667.0,225.0
793,1,1,0,1,0,1,15000.0,75.0
794,1,1,0,0,0,1,14700.0,162.0
795,1,1,0,0,0,1,5733.0,28.0
796,1,0,0,0,0,1,3133.0,19.0
797,1,1,1,1,0,1,31316.0,81.0
798,1,0,0,0,0,1,6480.0,19.0
800,1,1,0,0,0,1,11600.0,75.0
801,1,1,0,0,0,1,6350.0,23.0
802,1,1,0,0,0,1,9133.0,82.0
803,1,1,0,0,0,1,16034.0,133.0
804,1,1,0,0,0,1,4100.0,18.0
805,1,1,0,1,0,1,27837.0,145.0
806,1,1,0,1,0,1,37919.0,141.0
807,1,0,0,0,0,1,3608.0,19.0
808,1,1,0,1,0,1,12000.0,171.0
809,1,1,0,0,0,1,21000.0,94.0
810,1,1,0,0,0,1,15333.0,127.0
811,1,1,0,1,1,1,213875.0,1111.0
812,1,1,0,1,0,1,7825.0,84.0
813,1,1,1,1,0,1,43875.0,185.0
814,1,1,1,1,0,1,30892.0,146.0
815,1,1,1,1,1,1,46859.0,259.0
817,1,0,0,0,0,0,4800.0,28.0
819,1,1,0,0,0,0,4266.0,41.0
821,1,1,0,0,0,0,8000.0,25.0
822,1,1,0,0,0,0,1766.0,53.0
823,1,1,0,0,0,0,10100.0,24.0
825,1,1,0,0,0,1,49200.0,36.0
826,1,1,0,0,0,1,76400.0,50.0
827,1,1,0,1,0,1,97665.0,140.0
828,1,1,0,1,0,1,92000.0,120.0
829,1,1,0,0,0,1,43400.0,30.0
830,1,1,0,0,0,1,46550.0,36.0
831,1,0,0,0,0,1,800.0,12.0
832,1,1,0,1,0,1,56520.0,140.0
833,1,1,0,0,0,1,23500.0,13.0
834,1,1,0,1,0,1,90000.0,90.0
835,1,1,0,1,0,1,120450.0,85.0
837,1,1,0,0,0,1,36350.0,16.0
838,1,1,0,1,0,1,126600.0,90.0
840,1,1,0,0,0,1,48600.0,40.0
841,1,1,0,0,0,1,58600.0,50.0
842,1,1,0,0,0,1,86600.0,28.0
843,1,1,0,1,0,0,2125.0,40.0
844,1,1,0,1,0,0,6875.0,40.0
845,1,1,0,1,0,0,2000.0,50.0
846,1,1,0,0,0,0,5000.0,20.0
847,1,0,0,0,0,0,1250.0,10.0
848,1,1,0,1,0,0,5000.0,120.0
850,1,1,0,0,0,0,5000.0,80.0
851,1,1,0,0,0,0,3500.0,34.0
852,1,1,0,1,0,0,4000.0,80.0
853,1,1,0,0,0,0,7550.0,20.0
854,1,1,0,0,0,0,76450.0,36.0
855,1,1,0,0,0,0,7455.0,20.0
856,1,1,0,0,0,0,8000.0,16.0
857,1,1,0,0,0,0,7450.0,60.0
858,1,1,0,1,0,0,5400.0,80.0
859,1,1,0,1,0,0,14800.0,84.0
860,1,0,0,0,0,0,6820.0,30.0
861,1,1,0,0,0,0,66400.0,40.0
862,1,1,0,0,0,0,90250.0,14.0
863,1,1,0,0,0,0,87400.0,30.0
864,1,1,0,1,0,0,210000.0,113.0
865,1,1,0,1,0,0,97200.0,76.0
866,1,1,0,0,0,0,73465.0,120.0
867,1,1,0,1,0,0,116784.0,140.0
868,1,0,0,0,0,0,74601.0,12.0
869,1,1,0,0,0,0,49200.0,47.0
871,1,1,0,0,0,0,97200.0,58.0
872,1,1,0,0,0,0,67770.0,32.0
873,1,1,0,0,0,0,48000.0,10.0
874,1,1,0,0,0,0,52700.0,24.0
875,1,1,0,1,0,0,123600.0,100.0
876,1,1,0,1,0,0,46400.0,30.0
877,1,1,1,1,0,0,28233.0,53.0
879,1,0,0,0,0,0,6233.0,21.0
880,1,1,0,0,0,0,10100.0,164.0
881,1,1,0,1,0,0,19560.0,159.0
882,1,1,0,0,0,0,5350.0,10.0
883,1,1,0,1,0,0,15491.0,76.0
884,1,1,0,0,0,0,8250.0,64.0
885,1,1,0,0,0,0,8800.0,24.0
886,1,0,0,0,0,0,7590.0,31.0
887,1,1,0,0,0,1,7800.0,77.0
888,1,1,0,0,0,1,12552.0,41.0
889,1,1,0,1,0,1,8166.0,67.0
890,1,0,0,0,0,1,8300.0,23.0
891,1,1,0,0,0,1,6000.0,13.0
892,1,1,0,1,0,1,11300.0,75.0
893,1,1,1,1,1,1,17567.0,223.0
894,1,1,0,0,0,1,4162.0,32.0
895,1,0,0,0,0,1,6140.0,32.0
896,1,0,0,0,0,1,4640.0,32.0
897,1,1,0,1,0,1,11916.0,69.0
898,1,1,0,1,0,1,12000.0,141.0
899,1,1,1,1,0,1,9066.0,157.0
900,1,1,0,0,0,1,13000.0,72.0
901,1,1,0,1,0,1,9500.0,60.0
902,1,1,0,0,0,1,18000.0,41.0
903,1,0,0,0,0,1,7500.0,9.0
904,1,1,0,1,0,1,21500.0,64.0
905,1,1,0,1,0,1,9000.0,189.0
906,1,1,0,1,0,1,10800.0,77.0
907,1,1,0,1,0,1,10600.0,151.0
908,1,1,0,1,0,1,7500.0,72.0
909,1,0,0,0,0,1,6500.0,28.0
912,1,1,0,0,0,1,9500.0,15.0
913,1,1,0,1,0,1,16520.0,84.0
914,1,1,0,1,0,1,12004.0,78.0
915,1,1,1,1,0,1,21117.0,236.0
916,1,1,1,1,1,1,39260.0,434.0
917,1,1,0,0,0,1,5700.0,50.0
919,1,1,0,1,0,1,7600.0,40.0
921,1,0,0,0,0,1,4700.0,30.0
922,1,1,0,0,0,1,4100.0,20.0
923,1,1,0,0,0,1,2000.0,35.0
924,1,1,1,1,0,1,5800.0,200.0
925,1,1,0,0,0,1,3300.0,30.0
926,1,1,0,0,0,1,6000.0,30.0
927,1,1,0,1,0,1,8700.0,64.0
928,1,1,0,1,1,1,20000.0,240.0
929,1,1,0,1,0,0,164000.0,139.0
931,1,1,0,0,0,0,171000.0,34.0
933,1,1,0,0,0,0,43000.0,25.0
934,1,1,0,1,0,0,62000.0,45.0
935,1,1,0,1,0,0,55000.0,100.0
936,1,1,0,0,0,0,39247.0,40.0
938,1,1,0,1,0,0,23000.0,210.0
939,1,1,0,0,0,0,14800.0,28.0
943,1,1,0,0,0,0,24200.0,121.0
947,1,1,0,1,0,1,44000.0,132.0
949,1,0,0,0,0,1,31000.0,27.0
950,1,1,0,0,0,1,35000.0,52.0
951,1,1,0,1,0,1,35000.0,189.0
952,1,1,0,0,0,0,5790.0,30.0
953,1,1,0,0,0,0,7500.0,40.0
954,1,1,0,0,0,0,12000.0,17.0
955,1,1,0,1,0,0,9280.0,91.0
956,1,1,0,0,0,0,10500.0,32.0
957,1,1,0,1,0,0,9216.0,54.0
959,1,0,0,0,0,0,7400.0,21.0
960,1,0,0,0,0,0,9500.0,26.0
961,1,1,0,0,0,1,18000.0,30.0
962,1,1,0,0,0,1,20000.0,10.0
963,1,1,0,0,0,1,15500.0,30.0
964,1,0,0,0,0,1,10500.0,4.0
966,1,1,0,0,0,1,25500.0,15.0
968,1,1,0,0,0,1,65000.0,18.0
969,1,1,0,0,0,1,35000.0,30.0
970,1,1,0,0,0,1,6500.0,70.0
971,1,1,1,1,0,1,17198.0,120.0
972,1,1,0,0,0,1,4600.0,34.0
973,1,1,0,0,0,1,8700.0,64.0
974,1,1,0,0,0,1,1500.0,40.0
975,1,1,0,0,0,1,8500.0,30.0
976,1,1,0,0,0,1,6600.0,24.0
977,1,1,0,1,0,1,7600.0,60.0
978,1,1,0,1,0,0,3500.0,100.0
979,1,0,0,0,0,0,5600.0,10.0
982,1,1,0,1,0,0,6500.0,100.0
983,1,1,0,0,0,0,4260.0,28.0
984,1,1,0,0,0,0,2380.0,15.0
985,1,1,0,0,0,0,4500.0,32.0
986,1,1,0,1,0,0,3860.0,76.0
987,1,1,0,1,0,0,5600.0,160.0
988,1,1,0,1,0,0,6850.0,160.0
989,1,1,0,1,0,0,19200.0,120.0
990,1,1,0,0,0,0,7450.0,10.0
991,1,1,0,0,0,0,3200.0,10.0
992,1,1,0,1,0,0,7684.0,120.0
993,1,0,0,0,0,0,3900.0,15.0
994,1,1,0,0,0,0,3913.0,11.0
995,1,1,0,0,0,0,4408.0,70.0
996,1,1,0,1,0,1,90000.0,60.0
997,1,1,0,0,0,1,73200.0,50.0
998,1,1,0,1,0,1,51200.0,70.0
999,1,1,0,1,0,1,120000.0,80.0
1000,1,1,0,0,0,1,150250.0,56.0
1001,1,1,0,0,0,1,75600.0,16.0
1002,1,1,0,0,0,1,74400.0,51.0
1004,1,1,0,0,0,0,11500.0,60.0
1005,1,1,0,1,0,0,8900.0,36.0
1006,1,0,0,0,0,0,4580.0,18.0
1007,1,0,0,0,0,0,6500.0,20.0
1008,1,1,0,0,0,0,7580.0,20.0
1009,1,1,1,1,0,0,13700.0,99.0
1010,1,1,0,1,0,0,11500.0,75.0
1011,1,1,0,1,0,0,37000.0,109.0
1012,1,1,0,0,0,1,5700.0,38.0
1013,1,1,0,1,0,1,11900.0,90.0
1015,1,1,1,1,1,1,37600.0,260.0
1016,1,1,1,1,1,1,35000.0,170.0
1017,1,0,0,0,0,1,3000.0,9.0
1018,1,0,0,0,0,1,2200.0,4.0
1019,1,1,1,1,1,1,46833.0,221.0
1020,1,1,0,0,0,1,6500.0,21.0
1021,1,1,0,0,0,1,8400.0,27.0
1022,1,1,0,0,0,1,17172.0,46.0
1023,1,1,0,0,0,1,7500.0,28.0
1026,1,1,0,1,0,1,11610.0,113.0
1027,1,1,0,1,1,1,13750.0,161.0
1028,1,1,0,0,0,1,6616.0,16.0
1029,1,1,0,1,0,1,23500.0,250.0
1031,1,1,0,0,0,1,15500.0,37.0
1034,1,1,0,0,0,1,4150.0,13.0
1035,1,1,0,0,0,1,5500.0,15.0
1037,1,1,0,0,0,0,14480.0,30.0
1038,1,1,0,1,0,0,18000.0,120.0
1039,1,1,0,0,0,0,11000.0,16.0
1040,1,1,0,1,0,0,14500.0,108.0
1041,1,1,0,0,0,0,11570.0,60.0
1042,1,1,0,0,0,0,9400.0,23.0
1044,1,1,0,0,0,0,2500.0,71.0
1045,1,1,0,0,0,0,7140.0,114.0
1047,1,1,1,0,0,0,11600.0,27.0
1048,1,0,0,0,0,0,1500.0,5.0
1049,1,1,0,0,0,0,10380.0,9.0
1051,1,1,0,0,0,0,8000.0,38.0
1052,1,1,0,1,0,0,55100.0,289.0
1055,1,1,0,1,0,0,25000.0,38.0
1056,1,1,0,0,0,0,36000.0,65.0
1057,1,1,0,1,0,0,30000.0,70.0
1059,1,1,0,0,0,0,30000.0,120.0
1061,1,1,1,0,0,0,17990.0,31.0
1063,1,1,0,1,0,0,21600.0,118.0
1066,1,1,0,1,0,0,17380.0,25.0
1067,1,1,0,1,0,0,35550.0,145.0
1068,1,1,0,1,0,0,61550.0,25.0
1069,1,1,0,0,0,0,39500.0,121.0
1070,1,1,0,0,0,0,21000.0,43.0
1072,1,1,0,0,0,0,18300.0,30.0
1073,1,0,0,0,0,0,17800.0,38.0
1074,1,1,0,0,0,0,2967.0,28.0
1077,1,1,0,1,0,0,17087.0,95.0
1078,1,1,0,0,0,0,4594.0,31.0
1079,1,1,0,0,0,0,1647.0,19.0
1080,1,1,0,1,0,0,16060.0,93.0
1081,1,1,0,1,1,0,38358.0,153.0
1082,1,1,0,0,0,0,4042.0,16.0
1083,1,1,0,0,0,1,5880.0,20.0
1084,1,1,0,1,0,1,2200.0,40.0
1085,1,1,0,0,0,1,1400.0,14.0
1086,1,1,0,0,0,1,3500.0,6.0
1087,1,1,0,0,0,1,3000.0,6.0
1088,1,1,0,1,0,1,5498.0,50.0
1089,1,1,0,0,0,1,2000.0,9.0
1090,1,0,0,0,0,1,2940.0,6.0
1091,1,1,0,0,0,1,3600.0,80.0
1092,1,1,0,1,0,1,1420.0,100.0
1093,1,0,0,0,0,1,3300.0,5.0
1094,1,1,0,0,0,1,18600.0,50.0
1095,1,1,0,0,0,1,20600.0,120.0
1096,1,1,0,1,0,1,15800.0,180.0
1097,1,0,0,0,0,1,2000.0,44.0
1098,1,1,0,1,0,1,4800.0,100.0
1099,1,1,0,0,0,1,2480.0,14.0
1100,1,1,0,0,0,1,4500.0,30.0
1101,1,1,0,1,0,1,20600.0,160.0
1102,1,1,0,0,0,1,2400.0,4.0
1103,1,1,0,0,0,1,13580.0,80.0
1104,1,1,0,1,0,1,19200.0,120.0
1105,1,1,0,1,0,1,7200.0,40.0
1106,1,1,0,1,0,1,28800.0,110.0
1107,1,1,0,0,0,1,3500.0,40.0
1108,1,1,0,1,0,1,8600.0,80.0
1109,1,1,1,1,0,1,6000.0,160.0
1110,1,1,0,1,0,1,18600.0,84.0
1111,1,0,0,0,0,1,1100.0,19.0
1112,1,0,0,0,0,1,1900.0,10.0
1113,1,1,0,1,0,1,19800.0,140.0
1114,1,1,0,0,0,1,4500.0,40.0
1115,1,1,0,0,0,1,4300.0,36.0
1117,1,1,0,0,0,0,4100.0,21.0
1118,1,1,0,0,0,0,8527.0,38.0
1119,1,1,0,1,0,0,14558.0,28.0
1120,1,1,0,0,0,0,6335.0,43.0
1123,1,1,0,0,0,0,3500.0,132.0
1124,1,1,0,1,0,0,14000.0,66.0
1126,1,1,1,1,0,0,31096.0,295.0
1127,1,1,0,1,0,0,16600.0,105.0
1128,1,1,1,1,0,0,7000.0,45.0
1129,1,1,0,1,0,0,9000.0,189.0
1130,1,1,1,1,0,0,11000.0,112.0
1131,1,1,1,0,0,0,10700.0,151.0
1132,1,1,0,0,0,0,3300.0,21.0
1136,1,1,0,0,0,0,5500.0,75.0
1138,1,0,0,0,0,0,13000.0,40.0
1140,1,1,0,0,0,0,4500.0,27.0
1141,1,1,0,0,0,0,2640.0,28.0
1143,1,1,0,0,0,0,1000.0,64.0
1145,1,1,0,1,0,0,6000.0,94.0
1146,1,0,0,0,0,0,2175.0,9.0
1147,1,1,0,0,0,0,6200.0,38.0
1148,1,1,0,0,0,0,5500.0,30.0
1152,1,1,0,0,0,0,40000.0,38.0
1153,1,0,0,0,0,0,8300.0,9.0
1154,1,1,0,1,0,0,10800.0,110.0
1157,1,1,1,1,0,0,11900.0,120.0
1158,1,1,0,1,0,0,20900.0,188.0
1159,1,0,0,0,0,0,7950.0,9.0
1161,1,1,0,1,0,0,22071.0,120.0
1163,1,1,0,1,0,0,16946.0,152.0
1164,1,0,0,0,0,0,27850.0,52.0
1165,1,0,0,0,0,0,9600.0,10.0
1166,1,0,0,0,0,0,7700.0,19.0
1167,1,1,0,1,0,0,36500.0,278.0
1168,1,1,0,1,0,0,7800.0,144.0
1169,1,1,0,0,0,0,13155.0,20.0
1172,1,1,0,0,0,0,10000.0,20.0
1173,1,1,0,1,0,0,12400.0,179.0
1174,1,1,0,1,0,0,8800.0,80.0
1175,1,1,0,1,0,0,16600.0,20.0
1177,1,1,0,0,0,0,9293.0,67.0
1179,1,1,0,0,0,0,9166.0,38.0
1180,1,1,0,0,0,0,4300.0,31.0
1181,1,1,0,0,0,0,3500.0,23.0
1184,1,1,0,0,0,1,11083.0,38.0
1185,1,1,0,1,1,1,15000.0,350.0
1186,1,1,0,1,0,1,6113.0,151.0
1187,1,1,0,0,0,1,8400.0,104.0
1188,1,1,0,1,0,1,2000.0,100.0
1189,1,1,0,0,0,1,5500.0,111.0
1191,1,1,0,1,0,1,12333.0,60.0
1192,1,1,0,1,0,1,10680.0,232.0
1193,1,1,0,1,0,1,3000.0,77.0
1194,1,1,0,0,0,1,5000.0,50.0
1195,1,1,0,0,0,1,2500.0,30.0
1196,1,1,0,0,0,1,7500.0,85.0
1197,1,1,1,1,0,1,4300.0,113.0
1198,1,1,0,0,0,1,3500.0,28.0
1199,1,1,0,1,0,1,10000.0,113.0
1200,1,1,0,1,0,1,7500.0,79.0
1201,1,1,1,1,0,1,1650.0,140.0
1202,1,1,1,0,0,1,10750.0,85.0
1203,1,1,0,1,0,1,10250.0,151.0
1205,1,1,0,0,0,1,4000.0,40.0
1206,1,1,0,0,0,1,1500.0,20.0
1208,1,1,0,0,0,0,4104.0,19.0
1209,1,1,0,1,0,0,9625.0,101.0
1210,1,1,0,0,0,0,6600.0,46.0
1211,1,0,0,0,0,0,3800.0,4.0
1212,1,1,0,0,0,0,4000.0,57.0
1213,1,1,0,0,0,0,5800.0,80.0
1214,1,1,0,0,0,0,8012.0,20.0
1215,1,1,0,1,0,0,11157.0,53.0
1216,1,0,0,0,0,1,4000.0,15.0
1217,1,1,0,0,0,1,1000.0,19.0
1218,1,1,0,0,0,1,2000.0,65.0
1219,1,1,1,1,0,1,8925.0,150.0
1220,1,1,1,0,0,1,3000.0,18.0
1222,1,1,0,0,0,0,3000.0,10.0
1224,1,0,0,0,0,0,4300.0,10.0
1226,1,1,0,1,0,0,19700.0,99.0
1227,1,0,0,0,0,0,1500.0,20.0
1228,1,0,0,0,0,0,3100.0,20.0
1229,1,0,0,0,0,0,2050.0,20.0
1233,1,1,0,1,0,0,3100.0,15.0
1235,1,1,0,1,0,0,5790.0,87.0
1236,1,1,0,1,0,0,5645.0,112.0
1238,1,1,0,0,0,0,4479.0,53.0
1239,1,1,0,1,0,0,26300.0,40.0
1240,1,1,0,1,0,0,10450.0,54.0
1242,1,1,0,0,0,0,9200.0,24.0
1243,1,1,0,1,0,0,25500.0,258.0
1246,1,1,0,0,0,0,26500.0,52.0
1247,1,1,0,1,0,0,9000.0,60.0
1248,1,1,0,0,0,0,4250.0,24.0
1249,1,0,0,1,0,0,2800.0,34.0
1253,1,1,0,0,0,0,1750.0,21.0
1254,1,0,0,0,0,0,4900.0,28.0
1255,1,1,0,0,0,0,2100.0,31.0
1256,1,1,0,1,0,1,24500.0,151.0
1257,1,1,0,0,0,1,8444.0,151.0
1258,1,1,0,0,0,1,5307.0,23.0
1259,1,1,0,0,0,1,6100.0,25.0
1260,1,0,0,0,0,1,4908.0,14.0
1262,1,1,0,0,0,0,3800.0,19.0
1263,1,1,0,0,0,0,5900.0,26.0
1264,1,0,0,1,0,0,7600.0,170.0
1265,1,1,0,1,0,0,10000.0,82.0
1266,1,0,0,1,0,0,12700.0,101.0
1267,1,1,0,1,0,0,6100.0,28.0
1268,1,0,0,0,0,0,6200.0,6.0
1269,1,0,0,0,0,0,5600.0,6.0
1274,1,1,0,1,0,0,8600.0,97.0
1275,1,0,0,0,1,0,5317.0,20.0
1279,1,0,0,0,0,0,6175.0,11.0
1280,1,0,0,0,0,0,1970.0,12.0
1281,1,0,0,0,0,0,4600.0,9.0
1282,1,1,0,1,0,0,2920.0,22.0
1283,1,1,1,1,0,0,5800.0,109.0
1285,1,1,0,1,0,0,2466.0,54.0
1293,1,1,0,1,0,0,7274.0,36.0
1295,1,0,0,0,0,1,2975.0,10.0
1296,1,0,0,0,0,1,3070.0,12.0
1297,1,1,0,1,0,1,3280.0,90.0
1298,1,1,1,1,0,1,8950.0,90.0
1299,1,1,0,1,0,1,25480.0,127.0
1309,1,1,0,0,0,0,3400.0,35.0
1310,1,0,0,0,0,0,2660.0,10.0
1313,1,0,0,0,0,0,9670.0,20.0
1314,1,1,0,1,0,0,14657.0,35.0
1317,1,1,0,1,0,0,11850.0,84.0
1319,1,1,0,0,0,0,12150.0,25.0
1322,1,0,0,0,0,0,1650.0,13.0
1323,1,1,0,1,0,0,11600.0,55.0
1325,1,0,0,1,0,0,14000.0,117.0
1326,1,1,0,0,0,0,9470.0,95.0
1327,1,0,0,0,0,0,2900.0,6.0
1328,1,0,0,0,0,0,3000.0,14.0
1329,1,1,0,0,0,0,5800.0,17.0
1330,1,1,0,0,0,0,5700.0,78.0
1331,1,1,0,0,0,0,16682.0,71.0
1332,1,1,0,0,0,0,10000.0,40.0
1333,1,1,0,0,0,0,18500.0,30.0
1334,1,1,0,1,0,0,21000.0,209.0
1336,1,0,0,0,0,0,6300.0,20.0
1337,1,1,0,1,0,0,23000.0,120.0
1338,1,1,0,0,0,0,6100.0,10.0
1339,1,0,0,0,0,0,5866.0,16.0
1340,1,0,0,0,0,0,3200.0,25.0
1342,1,1,0,0,0,0,2360.0,65.0
1346,1,1,0,0,0,0,4800.0,40.0
1347,1,1,0,0,0,0,3800.0,37.0
1348,1,0,0,0,0,0,2100.0,8.0
1353,1,1,0,0,0,0,2450.0,15.0
1354,1,0,0,0,0,0,4450.0,19.0
1356,1,1,0,0,0,0,5675.0,15.0
1357,1,0,0,0,0,0,5300.0,8.0
1359,1,0,0,0,0,0,2400.0,35.0
1360,1,1,0,0,0,0,2450.0,29.0
1361,1,0,0,0,0,0,5100.0,15.0
1362,1,1,0,1,0,0,2000.0,41.0
1363,1,1,0,0,0,0,8400.0,50.0
1364,1,1,0,0,0,0,9200.0,24.0
1365,1,0,0,0,0,0,3450.0,18.0
1369,1,1,0,1,0,0,6850.0,60.0
1371,1,0,0,0,0,0,4300.0,50.0
1373,1,0,0,0,0,0,6300.0,30.0
1374,1,1,1,1,0,0,16450.0,81.0
1375,1,0,0,0,0,0,4600.0,29.0
1376,1,0,0,0,0,0,6362.0,30.0
1377,1,0,0,0,0,0,2100.0,38.0
1378,1,1,0,0,0,0,5600.0,38.0
1379,1,1,1,1,0,0,10450.0,77.0
1380,1,1,0,0,0,0,4600.0,10.0
1381,1,1,0,0,0,0,6900.0,60.0
1382,1,1,0,1,0,0,8800.0,115.0
1383,1,1,0,0,0,0,2800.0,31.0
1384,1,1,1,1,0,0,27267.0,135.0
1386,1,1,0,0,0,0,9500.0,25.0
1389,1,1,0,1,0,1,11600.0,39.0
1390,1,0,0,0,0,1,2600.0,10.0
1391,1,1,0,0,0,1,5615.0,30.0
1392,1,0,0,0,0,1,4500.0,4.0
1393,1,1,0,1,0,1,26582.0,101.0
1394,1,1,0,1,0,1,6400.0,109.0
1395,1,1,0,1,0,1,3700.0,61.0
1396,1,0,1,1,0,1,19000.0,131.0
1397,1,1,0,1,0,1,20000.0,105.0
1398,1,1,0,1,0,0,2066.0,121.0
1399,1,1,0,1,0,0,8050.0,91.0
1400,1,1,0,1,0,0,11266.0,86.0
1401,1,0,0,0,0,0,9450.0,24.0
1402,1,1,0,0,0,0,7133.0,32.0
1403,1,1,0,1,0,0,8500.0,121.0
1404,1,1,0,1,0,0,16702.0,101.0
1405,1,1,0,1,0,0,13800.0,121.0
1406,1,1,0,0,0,0,2236.0,48.0
1407,1,1,0,1,0,0,6212.0,58.0
1408,1,0,0,0,0,0,1604.0,14.0
1409,1,1,0,0,0,0,3150.0,24.0
1410,1,1,0,0,0,0,11231.0,30.0
1411,1,0,0,0,0,0,6850.0,15.0
1412,1,1,0,0,0,0,3553.0,23.0
1413,1,1,0,1,0,0,8374.0,99.0
1414,1,1,0,1,0,0,6510.0,108.0
1415,1,0,0,0,0,0,3650.0,56.0
1416,1,1,0,0,0,0,44918.0,14.0
1417,1,1,0,1,0,0,8060.0,55.0
1420,1,1,0,0,0,0,12894.0,25.0
1422,1,1,0,0,0,0,13382.0,37.0
1423,1,1,0,1,0,0,15856.0,149.0
1424,1,0,0,0,0,0,17350.0,44.0
1425,1,1,0,1,0,0,8675.0,104.0
1426,1,1,0,1,0,0,11306.0,70.0
1427,1,0,0,0,0,0,5800.0,35.0
1430,1,0,0,0,0,0,2300.0,6.0
1431,1,0,0,0,0,0,650.0,7.0
1432,1,1,0,0,0,0,2300.0,32.0
1434,1,1,0,1,0,0,8000.0,85.0
1436,1,1,0,0,0,0,18200.0,48.0
1439,1,0,0,0,0,0,16600.0,20.0
1442,1,0,0,0,0,0,8700.0,20.0
1444,1,0,0,1,0,0,8200.0,65.0
1445,1,1,0,1,0,0,8200.0,100.0
1446,1,1,0,1,0,0,7300.0,40.0
1448,1,1,0,1,0,0,17200.0,43.0
