,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Cooking,e_Refrigeration,Income,Electricity,Water,w,wf
145,145,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Cooking_no,Refrigeration_yes,203429.42253505805,114.10854547264704,160.16545960189976,46.72198731501057,149.75940606257572
146,146,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,206960.96371522505,119.13917435786492,160.5512623120066,46.72198731501057,116.98507804049514
147,147,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,363198.5788898947,173.97179481084243,253.92720104465587,46.72198731501057,112.54234387177655
148,148,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,363243.83856311993,164.72768043387376,260.72825378208216,46.72198731501057,112.54234387177655
149,149,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,110171.44033274152,84.75004472285629,86.20957623929183,46.72198731501057,89.08904353150204
150,150,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_Elementary_School,Cooking_no,Refrigeration_yes,67387.48189224518,85.16562985661828,52.854255670674284,46.72198731501057,21.6614270855513
151,151,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,406476.2272136478,176.2082598357626,282.69908364409895,46.72198731501057,0.0
152,152,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_Elementary_School,Cooking_yes,Refrigeration_yes,60656.3040068652,82.59225421368643,38.29674723417602,46.72198731501057,34.31303635542515
153,153,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,184998.1540497842,118.78869488907156,138.71177446736885,46.72198731501057,21.473265946612475
154,154,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,Cooking_no,Refrigeration_yes,354260.21355948364,157.4398175373539,247.47821319819823,46.72198731501057,0.0
155,155,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,343281.8300241745,159.24056879600582,242.83853926340973,46.72198731501057,17.030531777893877
156,156,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,197875.749215422,120.71145685353727,147.5661030772719,46.72198731501057,96.22998786797262
157,157,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,112315.84933740605,90.11565254665814,84.90512806514586,46.72198731501057,89.08904353150204
158,158,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,91362.9106608648,87.57235122440552,71.65338945802543,46.72198731501057,107.4137845442684
159,159,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,392479.6785791767,176.689725986124,277.0516895880827,46.72198731501057,0.0
160,160,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Elementary_School,Cooking_yes,Refrigeration_yes,70657.65556446298,84.17978146008039,54.991748533278,46.72198731501057,11.901972450385713
161,161,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,187667.242927572,116.27413020826393,139.06227298080228,46.72198731501057,21.473265946612475
162,162,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,189386.7213592516,119.57140348342035,138.28130561530207,46.72198731501057,4.481761320860807
163,163,sex_female,Urbanity_Urban,Size_6,age_26_35,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,226174.1017493665,127.43716737463743,171.17206347344583,46.72198731501057,21.468713065122678
164,164,sex_female,Urbanity_Urban,Size_5,age_66_75,Education_College,Cooking_yes,Refrigeration_yes,395844.8488487035,175.54051650503442,278.7919769493268,46.72198731501057,0.0
165,165,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,91522.94248862144,94.83643323119688,71.29804993119956,46.72198731501057,66.74824443420214
166,166,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,371682.9265532907,172.99210575935706,260.90272803721956,46.72198731501057,28.617230902790595
167,167,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,127385.78361510855,100.27032360837592,97.95680092137505,46.72198731501057,25.919020735038604
168,168,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,103892.22134775916,97.04416949687996,81.19305123782523,46.72198731501057,6.497166949530764
169,169,sex_female,Urbanity_Urban,Size_4,age_66_75,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,223686.33982150102,133.09259587399117,171.0630403079443,46.72198731501057,0.0
170,170,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,367809.2068195361,169.15256168440374,269.2521314487836,46.72198731501057,112.54234387177655
171,171,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,369474.82240196096,162.6739501476563,266.3156006492321,46.72198731501057,109.6233985599845
172,172,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,359553.88837590354,167.6151782868237,254.04874566940404,46.72198731501057,129.53384849752823
173,173,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,179330.56269875425,114.16115216917026,127.53682536344752,46.72198731501057,56.67914511588485
174,174,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_College,Cooking_no,Refrigeration_yes,367550.44027077116,164.24047177578953,268.7048652021708,46.72198731501057,35.45774022616411
175,175,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,355649.73584196257,163.1066813523385,252.04244406556492,46.72198731501057,74.79574907350236
176,176,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,91321.48225031797,94.40096387877243,72.04024276279426,46.72198731501057,107.4137845442684
177,177,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,370678.59406354115,161.61647366063704,257.49040018926496,46.72198731501057,109.6233985599845
178,178,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,Cooking_no,Refrigeration_yes,418988.2240137807,182.57712058811583,291.65820929420073,46.72198731501057,124.41492304583144
179,179,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,101794.22324048817,99.67165000439593,79.12691826358385,46.72198731501057,6.497166949530764
180,180,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Cooking_no,Refrigeration_yes,142476.99216394298,94.45198705163786,107.97883795215573,46.72198731501057,28.88721110038221
181,181,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,390467.9362253579,178.61001419949852,280.80605532436323,46.72198731501057,7.0969187944565455
182,182,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_High_School,Cooking_yes,Refrigeration_yes,114931.38938715836,99.25330988777284,90.10728220452684,46.72198731501057,0.0
183,183,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Cooking_no,Refrigeration_yes,208752.2677868804,114.27867416131544,159.3678621492791,46.72198731501057,20.97206362200479
184,184,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_College,Cooking_yes,Refrigeration_yes,368506.57857237797,164.02527491961146,264.5368773738186,46.72198731501057,19.06772293439333
185,185,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,204802.13164819134,122.02008794305516,155.43566365065027,46.72198731501057,76.31953793042891
186,186,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,355393.4492202485,168.63878760895201,249.50081528457196,46.72198731501057,88.86830838746198
187,187,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,356936.82197334303,164.3971806363299,261.45797265522185,46.72198731501057,71.8768037617103
188,188,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,109660.09765082762,99.15744581370848,84.68838265225828,46.72198731501057,89.08904353150204
189,189,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,167848.83778023007,103.34915021353369,114.68951735046446,46.72198731501057,87.14390271057162
190,190,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,Cooking_no,Refrigeration_yes,84172.53303956758,86.08162252481182,66.78613308616296,46.72198731501057,7.774345909170889
191,191,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Cooking_no,Refrigeration_yes,345927.46335971344,162.20670772279416,240.34995127593743,46.72198731501057,15.821850548471115
192,192,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,212816.80140052273,119.9143642660542,155.24902865079218,46.72198731501057,45.854780335742134
193,193,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Refrigeration_yes,214421.84636401405,119.55069688613113,158.1875111973769,46.72198731501057,61.637603732071035
194,194,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_College,Cooking_yes,Refrigeration_yes,354780.69097175216,169.7602375216374,249.71218746632962,46.72198731501057,123.5104797363649
195,195,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,371389.5157170553,169.31142682672726,269.3329137686331,46.72198731501057,41.41204616702353
196,196,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,399974.9391541232,176.29279379415226,277.39757608825505,46.72198731501057,13.120287555619862
197,197,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,183643.5252893052,122.2695892648482,137.0407911195002,46.72198731501057,21.473265946612475
198,198,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,Cooking_no,Refrigeration_yes,81042.77146470733,80.3165639553392,54.846973944796254,46.72198731501057,37.28122672076876
199,199,sex_female,Urbanity_Rural,Size_1,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,321708.7872452321,154.09185371700372,218.7273160828374,46.72198731501057,7.944446620492864
200,200,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Cooking_no,Refrigeration_yes,117356.25450852055,98.83010476690585,89.70279595119861,46.72198731501057,142.61846172610512
201,201,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,211928.84370614344,119.25433721867842,159.44248356849715,46.72198731501057,5.189240225675885
202,202,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Cooking_yes,Refrigeration_yes,89443.86623634846,91.77380856557212,68.59703337255979,46.72198731501057,0.0
203,203,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_College,Cooking_yes,Refrigeration_yes,363175.4085054665,169.26291855559646,257.515695831929,46.72198731501057,19.06772293439333
204,204,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_College,Cooking_yes,Refrigeration_yes,381459.9354114105,176.03732871949657,271.16024645093813,46.72198731501057,0.0
205,205,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,214987.856532935,125.15852837086473,161.20115195501185,46.72198731501057,30.14101975971713
206,206,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,371361.47740980773,172.99389526295784,263.7358168457747,46.72198731501057,0.7465060569572874
207,207,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,202456.66197840247,126.3871705275885,152.39569689344557,46.72198731501057,76.31953793042891
208,208,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,203101.74751100628,126.46711106528721,153.7409574501751,46.72198731501057,8.108185537467948
209,209,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Cooking_no,Refrigeration_yes,206096.79470611445,116.43340972547692,157.65676737604832,46.72198731501057,23.89100893379685
210,210,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,345725.2911827463,161.5036731436126,245.70634521035407,46.72198731501057,0.039027152142209795
211,211,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,206476.99287008122,128.3574469893549,153.96543894892318,46.72198731501057,0.0
212,212,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,102020.41257667087,92.54726437551335,81.87961179120103,46.72198731501057,14.332321610141884
213,213,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,94589.17226868322,93.85090311402814,71.50154382927757,46.72198731501057,107.4137845442684
214,214,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,105560.92296360536,100.03879735025086,82.96143784584258,46.72198731501057,0.0
215,215,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,75763.97802384308,89.62241010537596,59.5309926820382,46.72198731501057,0.0
216,216,sex_male,Urbanity_Rural,Size_1,age_26_35,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,354489.9332086921,156.11175764455834,224.0259511084903,46.72198731501057,17.921283574599265
217,217,sex_male,Urbanity_Rural,Size_3,age_26_35,Education_Elementary_School,Cooking_yes,Refrigeration_yes,50064.11595070506,71.32800056848271,30.093894313693518,46.72198731501057,129.20628518899943
218,218,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,198084.64876262672,112.27218268240142,149.7402746159987,46.72198731501057,127.9532139050835
219,219,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,210705.17892242465,118.0332893382768,158.38215827934852,46.72198731501057,116.98507804049514
220,220,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,213515.1868398714,128.3588282681514,160.0230475860948,46.72198731501057,45.854780335742134
221,221,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,424021.8080567711,182.74682453872845,303.1625689883436,46.72198731501057,105.71315433771048
222,222,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,206912.99148543095,121.73978030401544,158.13248998450396,46.72198731501057,116.98507804049514
223,223,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Cooking_no,Refrigeration_yes,377164.0082273062,168.94355465234767,261.487560226455,46.72198731501057,34.50436657992627
224,224,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,92929.76599852012,92.37702402647436,74.93827480668152,46.72198731501057,107.4137845442684
225,225,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,315640.85994628764,151.83652040474934,203.55516244468552,46.72198731501057,10.863391932284928
226,226,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,194526.59217349245,114.0060714278745,146.9298739256549,46.72198731501057,4.481761320860807
227,227,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,362799.8328958756,173.0920501118718,254.3952408013989,46.72198731501057,126.61490318573617
228,228,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,429826.15059950115,183.67806186840573,297.5460931480078,46.72198731501057,34.58285663295746
229,229,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,202289.50960643304,118.8483115421019,151.77110676169082,46.72198731501057,133.9765826662468
230,230,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_College,Cooking_no,Refrigeration_yes,316176.8540832465,134.23500580150238,209.57528651765617,46.72198731501057,0.0
231,231,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,210512.20732924464,126.6561517028185,159.71141561104167,46.72198731501057,116.98507804049514
232,232,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,207234.9198093488,123.03197038965399,155.33658863162466,46.72198731501057,76.31953793042891
233,233,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,86466.02946828485,90.11518086313292,66.24027841220953,46.72198731501057,69.66718974599421
234,234,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,412291.2167916333,174.17380456389458,286.85791238394296,46.72198731501057,67.96655953943629
235,235,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,110927.52968858877,90.37495004261764,85.26993287905377,46.72198731501057,89.08904353150204
