,Electricity,Income,Water,e_Cooking,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
170,134.9556110091114,214190.4142577094,156.24212554796645,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,170.0,81.0,1,32.75173506978595
171,80.60446390173914,56364.59401141577,38.122061977235305,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,171.0,1.0,1,134.01647669205116
172,125.25111410391476,219717.2190765104,162.48385432964469,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,172.0,81.0,1,20.51365223553117
173,163.52348591319955,365339.1630657817,256.3500280583188,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,173.0,81.0,1,38.623403733168914
174,88.7132176484291,80464.34230629394,61.41886585818736,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,174.0,31.0,1,92.46463700805143
175,131.64008559627123,213359.6419269945,161.4143036363249,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,175.0,81.0,1,8.586734308541502
176,170.03896332462767,360872.72146469867,258.2047712016371,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,176.0,81.0,1,35.7171899544272
177,167.44190035398748,360787.25549064134,256.1920244339209,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,177.0,81.0,1,43.7171899544272
181,181.17200042942864,426462.0511100352,297.02392002648565,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,181.0,81.0,1,6.200679093623208
182,104.5523549823895,166775.68004818022,116.47050249410204,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,182.0,21.0,1,47.125329127136254
183,175.16849345845011,372665.6526080159,251.9096039085745,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,183.0,81.0,1,3.6133176412750068
184,95.23424872070008,117323.63850996508,89.94804526775872,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_3,sex_female,Urbanity_Urban,184.0,31.0,1,84.9963943740037
185,90.27835093204406,100936.86833511447,70.72643726860747,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_female,Urbanity_Rural,185.0,1.0,1,87.25720790873159
187,89.01498121573972,98495.6557310584,67.16284014164135,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Rural,187.0,1.0,1,24.53814796610948
188,101.95719796606441,121757.46517619847,95.57121864470564,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,188.0,31.0,1,91.19965190225298
189,169.10149410018687,383792.5605194831,267.1695408638521,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,189.0,81.0,1,3.0475809659500044
190,89.53845135223543,97022.3679816291,76.18342244070239,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,190.0,31.0,1,28.31532133253976
191,155.17593496561457,342329.3898943356,228.5428793723359,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,191.0,51.0,1,18.01566833772548
192,99.51233539775222,104143.41871952613,81.09026196445829,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,192.0,31.0,1,8.42939309564904
193,140.0962940338921,260133.94203810906,197.89766162927376,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,193.0,81.0,1,18.766963782996484
194,97.20159467767144,124426.99119716875,94.4476760981809,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,194.0,31.0,1,46.12162167076845
195,181.4454026939036,419749.28144319647,294.8757916845356,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_9,sex_male,Urbanity_Urban,195.0,81.0,1,3.0384621937372422
196,179.32940144679333,420395.652726166,303.3262143940794,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_9,sex_male,Urbanity_Urban,196.0,81.0,1,1.0384621937372422
197,99.88105291796688,125467.13854401837,98.02876808730707,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_7,sex_female,Urbanity_Urban,197.0,31.0,1,48.02783544951018
198,109.53918537858459,130795.35624559713,100.02408178321129,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_female,Urbanity_Urban,198.0,31.0,1,41.97489213449319
199,103.30661438842905,123731.44359415307,94.59897850455827,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,199.0,31.0,1,41.06867835575146
200,128.7709979751959,227625.1005231354,170.58465123342634,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,200.0,81.0,1,7.660788391092623
201,170.93088389107237,384575.4816816147,270.34203484024516,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,201.0,81.0,1,7.385727518200323
202,145.39523742864162,334548.8130297218,227.64013512684917,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,202.0,51.0,1,21.88867094015737
203,85.75300308425531,81275.31676444362,63.16882919511156,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,203.0,31.0,1,5.304883099482462
206,131.23197742738725,226544.2253435176,172.61233951137402,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,206.0,81.0,1,2.281798932601024
208,95.2274440355124,95461.29058157084,75.77309411988239,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,208.0,31.0,1,11.319921788657997
209,122.62012799548724,210234.12225536702,158.80597450653113,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,209.0,81.0,1,4.847535607926027
210,116.90743089373699,182837.8684173384,125.76425008180551,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,210.0,51.0,1,34.99686351878108
211,134.05215439934824,239951.81634681692,178.67932218599506,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,211.0,81.0,1,19.340091331753186
212,170.47293320320895,383855.22073664283,268.5760089472331,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,212.0,81.0,1,3.1005242809669866
213,84.0328948080923,97169.39621330588,75.79879226544426,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,213.0,31.0,1,26.31532133253976
214,165.49068893609726,369094.6579240105,258.720940954456,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,214.0,81.0,1,13.405459656907453
215,77.31990783131359,76957.73408046787,51.81285231339569,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,215.0,1.0,1,79.47945973834503
217,125.8200240290856,218333.31704377627,162.58496743253363,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,217.0,81.0,1,3.794592292909048
218,121.63270946930828,203692.4095044757,153.12624853350843,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,218.0,81.0,1,18.642117843886354
219,104.18179302611642,117618.59645498171,89.82765929210909,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,219.0,31.0,1,44.90246223383684
221,175.23839455515582,406169.1691578499,273.70614879373557,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,221.0,81.0,1,29.007361738359208
222,125.41457542702793,225727.90612214358,165.31588611285443,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,222.0,81.0,1,6.56700216983436
223,177.26249570756767,419523.0952379217,292.26954473327993,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,223.0,81.0,1,13.25362240864019
224,78.28161856587455,65933.61873849323,42.778132751586064,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,224.0,1.0,1,19.006390600157236
226,99.46830519617538,103155.41363618906,80.600671669444,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,226.0,31.0,1,8.42939309564904
227,161.2896578994229,362488.4194934982,257.8964540797916,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,227.0,81.0,1,20.367056970994028
230,101.2869491022738,165905.74913163163,116.34471835003052,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,230.0,21.0,1,87.38167588931117
231,164.57919715390847,394739.16042215173,272.69480496683843,Cooking_yes,Refrigeration_yes,TV_yes,age_19_25,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,231.0,81.0,1,47.616838803224084
232,187.33575046538445,425916.34330174007,299.78474284199564,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,232.0,81.0,1,9.622549367829116
233,100.02372545652798,150387.89281364065,101.02283546079842,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,233.0,21.0,1,10.20623689500937
234,176.76667502470391,404799.1315155562,281.7956689914886,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_1,sex_male,Urbanity_Urban,234.0,81.0,1,4.076169097456649
236,111.32798753131745,159772.70285732253,121.6741288721673,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_female,Urbanity_Urban,236.0,31.0,1,41.60043572170369
238,162.27055518560718,356664.5524939461,254.9958418989429,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,238.0,81.0,1,19.460843192252298
240,105.97906437371452,166284.03430256175,113.3784702392235,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,240.0,21.0,1,48.125329127136254
241,115.51239188776236,194970.63566130906,132.6552144664385,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,241.0,51.0,1,6.765010215850953
242,92.28860570031931,106094.10977448974,69.8365131762166,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Rural,242.0,1.0,1,30.119140827059727
243,173.81460897883744,390477.7193050953,283.56274645284776,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,243.0,81.0,1,2.0475809659500044
244,132.9699160540724,230408.33842714928,174.2604890883107,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,244.0,81.0,1,6.281798932601024
245,94.35998718391352,96660.95265177533,65.04224348904198,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Rural,245.0,1.0,1,41.55107360056829
247,173.72559607004277,372877.7824488666,258.9584408981521,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,247.0,81.0,1,4.613317641275007
248,173.11152418782848,376254.26862575096,263.74368059965684,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,248.0,81.0,1,10.479513739458586
249,94.8039939177306,103362.3077426498,80.43512666579434,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_1,sex_female,Urbanity_Urban,249.0,31.0,1,12.983370001709929
250,170.89060360909463,395935.35728726396,275.40930910783675,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,250.0,81.0,1,15.158816680119145
252,129.43730767135114,223464.78999316023,172.0127797741626,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,252.0,81.0,1,7.660788391092623
253,173.33746169467412,378436.9069810175,274.1842373088197,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,253.0,81.0,1,5.479513739458586
254,90.4540409065972,87046.78794248188,66.69863842192937,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,254.0,31.0,1,88.6270516300595
255,125.6284678497115,200009.80249955683,145.78253611802137,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,255.0,81.0,1,38.73604998405318
256,90.01642697141544,84806.21292810881,64.15285485735107,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,256.0,31.0,1,84.46463700805143
257,92.2368341692682,104702.64456045613,83.47355118956364,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,257.0,31.0,1,10.024212907951227
258,110.57189327835717,159046.38720792526,106.38742036399307,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,258.0,21.0,1,53.17827244215323
260,95.17269563010711,102238.98357322287,78.28891680236029,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Urban,260.0,31.0,1,17.07715622296821
261,126.2138112578242,198584.53742355574,148.00516976947927,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,261.0,81.0,1,17.642117843886354
262,122.52154885212956,195815.45804675922,137.62958177377726,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,262.0,51.0,1,8.765010215850953
263,102.7794289538068,147270.23463414522,115.35056956584593,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_6,sex_female,Urbanity_Urban,263.0,31.0,1,15.542143322551546
267,95.3544190367123,94141.27404040466,72.28765483009738,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,267.0,31.0,1,30.31532133253976
268,96.35448817596077,127961.02520614168,99.34950614275459,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,268.0,31.0,1,33.94086491975026
269,114.41910585589788,193336.94630524766,145.16235476313125,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,269.0,81.0,1,1.6700822967424678
270,95.08828385680977,130736.13013128545,103.03731223996785,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,270.0,31.0,1,22.067862317318365
271,167.6792812691251,367764.6667726843,252.5532075087665,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,271.0,81.0,1,16.405459656907453
272,126.92860462851021,215708.13504089226,156.1510171261594,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,272.0,81.0,1,7.492948087283224
273,165.19093220516052,358785.0699067478,246.3504923708284,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,273.0,81.0,1,30.623403733168914
274,103.15089252171197,132822.8377005202,104.55243655863907,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,274.0,31.0,1,51.86778284673994
275,116.60570402562269,202837.42712709965,153.1585028939337,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,275.0,81.0,1,30.898464606061196
276,122.93236806932735,207957.52063727484,157.13994438125073,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,276.0,81.0,1,42.84552129104422
277,120.77395856485556,197352.50726848264,151.58668462733013,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,277.0,81.0,1,33.73604998405318
278,123.69805919885414,213922.93060470608,168.51707499826884,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,278.0,81.0,1,6.31024878837324
280,161.5645188549449,343147.80145277164,238.8597098295723,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,280.0,81.0,1,3.541750960125402
281,126.58132624249235,196892.66991416024,146.0941375203865,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,281.0,81.0,1,27.695061158903314
282,98.06267966042972,94153.9170747686,72.58103179651137,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,282.0,31.0,1,84.48032209378422
284,160.35228339009487,331516.503740445,225.7346551753912,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_2,sex_female,Urbanity_Rural,284.0,51.0,1,6.518399198730851
285,179.65197927946772,424130.81764867,300.9354543804846,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,285.0,81.0,1,9.200679093623208
286,87.62233665059199,85095.15487033124,67.33356293025827,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,286.0,31.0,1,40.3707048678846
289,129.09822419354674,216034.48393949177,159.88114971376038,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,289.0,81.0,1,8.75374938666776
290,126.33782658610869,228736.8598469732,169.90095449156482,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,290.0,81.0,1,6.56700216983436
291,98.69696489656859,162143.5884608233,107.8591532157203,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,291.0,21.0,1,56.17827244215323
293,169.3288383611356,388036.9505374553,260.7986063625168,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,293.0,51.0,1,18.4760323925056
294,158.84479036015688,343115.4051904061,229.66983104972263,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,294.0,51.0,1,10.00274270326666
295,100.53170931459272,114101.93812535195,88.08983416474939,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_female,Urbanity_Urban,295.0,31.0,1,42.955405548853776
