,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Cooking,Income,Electricity,Water,w,wf
140,140,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,397706.7900738214,169.865246057165,269.0148037441438,45.552879581151835,6.267469688750773
141,141,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,371754.9352785713,166.09925307120568,262.55685438190847,45.552879581151835,7.037452557079495
142,142,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,231163.3697533785,128.68618208444266,175.02467320459323,45.552879581151835,0.0
143,143,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,232121.8833114784,127.68170606917136,175.8770221898386,45.552879581151835,0.0
144,144,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,134299.14981088534,96.39455734220869,106.48324533320702,45.552879581151835,0.0
145,145,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,100690.94855726264,90.1282295430526,67.36954364356168,45.552879581151835,9.851117757230016
146,146,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,378314.47121108737,180.16046054126977,264.55706157201723,45.552879581151835,0.0
147,147,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,179094.38236712274,113.64728182347044,123.4699201934088,45.552879581151835,20.99614302602481
148,148,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,350300.5879018951,170.51888331386206,244.88478561723946,45.552879581151835,122.84211682335635
149,149,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,211203.09375976198,130.1689357354865,152.91710592105082,45.552879581151835,7.10712972071548
150,150,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_yes,371049.9620191458,172.71838360842617,256.7843498660206,45.552879581151835,42.620218715861384
151,151,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,194405.36167437874,117.69050457438,145.7032881120478,45.552879581151835,125.84520417548019
152,152,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,194953.41097028472,120.49628033622595,146.62169968005526,45.552879581151835,125.84520417548019
153,153,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,204621.2086289805,119.87034493435095,156.55945066505424,45.552879581151835,36.13948908552736
154,154,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,191548.19469619953,110.64843603822816,139.82774027098105,45.552879581151835,144.748192522132
155,155,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,118212.34705177734,97.46725282695398,88.55351085118573,45.552879581151835,17.30325467825168
156,156,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,113550.55395069008,91.1787938857708,88.37792056607981,45.552879581151835,111.2845506366086
157,157,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,360917.66693054634,166.0866560052915,251.7969951892866,45.552879581151835,15.888975090949042
158,158,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,169219.75652416292,108.98257220307444,120.90160604695387,45.552879581151835,103.96152342775449
159,159,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,216234.6493797961,125.56521107777263,159.68954926992996,45.552879581151835,0.0
160,160,sex_male,Urbanity_Rural,Size_8,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,123837.72123989815,94.96187816014401,87.64100821535038,45.552879581151835,20.71705636050606
161,161,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,83776.71709160133,90.68376752057648,65.60241474046431,45.552879581151835,22.294284448674535
162,162,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,210542.5506403746,119.83636471087456,161.52310145146708,45.552879581151835,22.30769071314956
163,163,sex_female,Urbanity_Rural,Size_3,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,386338.0425257639,162.49533873158967,262.35991228180063,45.552879581151835,30.319553215054245
164,164,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,214803.38041001646,123.65832033146694,158.08182245745962,45.552879581151835,0.0
165,165,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,63846.3311538021,71.25312931792891,39.52391794912275,45.552879581151835,27.024884802945117
166,166,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,413166.4549134568,177.96282086408402,286.4573554528173,45.552879581151835,26.47549739925101
167,167,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,121951.52867189806,93.2641138128202,95.80388249811045,45.552879581151835,3.073651752938908
168,168,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,206575.30066680678,120.91656906292238,156.91570043287763,45.552879581151835,118.73365687446197
169,169,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,198856.0240289955,113.39976376076444,149.02757001920932,45.552879581151835,115.31802860438515
170,170,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,375332.9065835286,173.35178590716114,264.55803795943456,45.552879581151835,7.037452557079495
171,171,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,102620.52797328918,93.62554354045037,78.9080381728899,45.552879581151835,10.138139113521914
172,172,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,61640.8216559399,74.47674710296046,37.07843266509924,45.552879581151835,37.552060374039996
173,173,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,202592.35712758466,116.06403300342286,151.505685183917,45.552879581151835,48.3222263608196
174,174,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,206801.12369153067,116.14815650787004,156.5710345159185,45.552879581151835,75.05346998573194
175,175,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,105609.61167869123,87.94078477396644,80.65918061146364,45.552879581151835,14.811524534861118
176,176,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,120772.35130343756,95.42447821849217,92.109382297414,45.552879581151835,20.653322104255814
177,177,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,135016.9225946453,101.37748403090073,106.71134542680757,45.552879581151835,0.0
178,178,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,365414.70636885357,161.5860179422234,261.311546552405,45.552879581151835,19.304603361025702
179,179,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,417998.48114665743,186.91016066621867,283.83603292744374,45.552879581151835,17.069674035776732
180,180,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,222459.53838051192,132.9385625809833,166.60374887539538,45.552879581151835,46.380815510101044
181,181,sex_female,Urbanity_Urban,Size_9,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,155597.766520457,114.60752349320248,124.17455982745705,45.552879581151835,24.062078741830813
182,182,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,393934.9277446977,177.3188841807978,262.50214419002003,45.552879581151835,21.468030681184693
183,183,sex_female,Urbanity_Urban,Size_7,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,147643.94817874403,102.50235891579516,111.6007285675956,45.552879581151835,35.23579024130625
184,184,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,211056.4741546159,126.33386147670187,153.87776961037815,45.552879581151835,0.0
185,185,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,360746.90168625,163.76918045568738,254.4528738523337,45.552879581151835,33.136401733403495
186,186,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,193463.29500023715,113.99162420348291,144.0221108962406,45.552879581151835,141.04576516791414
187,187,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,357804.70581616095,159.5085916937511,261.1088497573139,45.552879581151835,33.136401733403495
188,188,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,218778.50971459816,120.70255920851044,164.17054825104478,45.552879581151835,0.0
189,189,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,431739.5098714051,183.02165605815307,300.7453235693431,45.552879581151835,0.0
190,190,sex_male,Urbanity_Urban,Size_7,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,104069.66427827528,96.08238050670192,81.70782133159527,45.552879581151835,59.18886087917696
191,191,sex_female,Urbanity_Urban,Size_7,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,119243.36079083088,91.91702997136885,87.39187706813563,45.552879581151835,25.424063572230004
192,192,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,382260.0470557267,168.2579844819823,266.465574789672,45.552879581151835,0.0
193,193,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,393048.0384799463,169.91099180433278,277.96222352939344,45.552879581151835,32.8505525868823
194,194,sex_male,Urbanity_Urban,Size_9,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,131718.117576292,97.12874173117416,102.009054627171,45.552879581151835,19.25598120295622
195,195,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,370886.52326770814,164.44316359742618,257.71371209668894,45.552879581151835,0.0
196,196,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,138568.96925500256,96.82492909301432,105.02870952018816,45.552879581151835,13.439021827913045
197,197,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,221485.56311262466,113.08218019471389,168.5876214013354,45.552879581151835,27.999675366784665
198,198,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,227733.22535262074,120.09171168616696,170.5795524578081,45.552879581151835,5.687567073332351
199,199,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,55331.81465112093,71.97350346403051,35.6502815695226,45.552879581151835,35.8764073368145
200,200,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,82239.19028748713,84.26152498775474,62.53166402305804,45.552879581151835,130.61618880113798
201,201,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,170508.44530939515,98.31892301733214,116.93570806142502,45.552879581151835,34.5210509812334
202,202,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,187842.4028360096,115.74873859350758,139.93770173022546,45.552879581151835,140.0748071007928
203,203,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_yes,354947.72108490235,165.13589695310273,247.3994822162654,45.552879581151835,56.84982164117416
204,204,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,118507.43999495528,95.60298684893536,90.50557688168078,45.552879581151835,52.40955728702135
205,205,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,354823.391919972,154.92598352631,250.0315116241412,45.552879581151835,44.92133445576092
206,206,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,96264.92712866668,91.21190039372722,73.83302209490066,45.552879581151835,27.299913578876033
207,207,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,72210.52119578264,81.07409439659209,47.29875399436742,45.552879581151835,0.0
208,208,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,103159.93403939973,85.80649851140842,71.48416533862974,45.552879581151835,0.0
209,209,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,349621.50591082394,151.8546251895034,248.33874956451808,45.552879581151835,114.75961145521681
210,210,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,90322.46864378423,80.52719595477905,70.6500644176908,45.552879581151835,12.099352586442109
211,211,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,94181.76544158682,79.91536047222532,74.59470956344445,45.552879581151835,0.3144198640846821
212,212,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,205750.8257120715,127.12000139303059,157.0403996069142,45.552879581151835,103.53309588202791
213,213,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,416433.1110172317,178.57880605144808,285.87220513693643,45.552879581151835,41.676058391685096
214,214,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,208255.08134135048,129.83247882034172,155.6641490571667,45.552879581151835,10.743996230860844
215,215,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,100637.5317554426,94.22679744656573,79.73573183447614,45.552879581151835,0.0
216,216,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,100500.74013100972,89.54768282763563,74.94050880324684,45.552879581151835,11.395896264784458
217,217,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,212234.59506926566,123.8487960663085,152.46041048485725,45.552879581151835,20.567715480298236
218,218,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,82099.97008167508,83.49010482105278,62.66883774106412,45.552879581151835,127.20056053106131
219,219,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,197375.90918032578,112.82639476638359,147.85863327149139,45.552879581151835,115.31802860438515
220,220,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,208721.84173382344,120.67105154559192,156.7210280590244,45.552879581151835,18.892062443072902
221,221,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,191156.61980659727,116.2013324817557,142.7212758108168,45.552879581151835,143.49043537086948
222,222,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,97653.99456333095,83.98144495981029,77.27863842883183,45.552879581151835,0.0
223,223,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,202934.8869642797,118.67141222301477,153.2113216367572,45.552879581151835,34.09262343550683
224,224,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,84273.35023573987,77.091888576319,66.98921957692232,45.552879581151835,131.87394595240033
225,225,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,188029.0147478312,112.93750546568658,143.17545980601219,45.552879581151835,140.0748071007928
226,226,sex_female,Urbanity_Rural,Size_3,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,78457.41018259745,80.36014595707086,53.829799787574046,45.552879581151835,110.45522103107278
227,227,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,131201.29711739215,96.80859556876759,98.71638113568748,45.552879581151835,21.207622933860705
228,228,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,210209.54397086802,116.17793323053318,155.64350810873316,45.552879581151835,35.768276472732154
229,229,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,375907.50258082495,157.2181522616596,262.8499505126348,45.552879581151835,22.23801354951358
230,230,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,120545.32176455745,100.53705645253395,93.110657234494,45.552879581151835,30.059145467730257
231,231,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,200308.3838998588,114.88508505796969,147.8399637708178,45.552879581151835,130.51858959681923
232,232,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,123672.19910566427,99.32344693459522,97.10121557859316,45.552879581151835,21.91107925551836
