,Electricity,Income,Water,e_Cooking,e_Refrigeration,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
184,164.02527491961146,368506.57857237797,264.5368773738186,Cooking_yes,Refrigeration_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,184.0,81.0,1,8.067722934393327
185,122.02008794305516,204802.13164819134,155.43566365065027,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,185.0,81.0,1,21.319537930428908
186,168.63878760895201,355393.4492202485,249.50081528457198,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,186.0,81.0,1,25.86830838746198
187,164.3971806363299,356936.82197334303,261.45797265522185,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,187.0,81.0,1,25.876803761710306
188,99.15744581370848,109660.09765082762,84.68838265225828,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,188.0,31.0,1,56.08904353150206
189,103.34915021353369,167848.83778023007,114.68951735046446,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,189.0,21.0,1,70.14390271057164
190,86.08162252481182,84172.53303956758,66.78613308616296,Cooking_no,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,190.0,31.0,1,0.7743459091708891
191,162.20670772279416,345927.46335971344,240.34995127593743,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,191.0,81.0,1,4.821850548471115
192,119.9143642660542,212816.80140052273,155.24902865079218,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,192.0,81.0,1,6.854780335742127
193,119.55069688613113,214421.84636401405,158.1875111973769,Cooking_no,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,193.0,81.0,1,19.637603732071035
194,169.7602375216374,354780.69097175216,249.71218746632962,Cooking_yes,Refrigeration_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,194.0,81.0,1,32.5104797363649
195,169.31142682672726,371389.5157170553,269.3329137686331,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,195.0,81.0,1,14.412046167023533
196,176.29279379415226,399974.9391541232,277.39757608825505,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_1,sex_male,Urbanity_Urban,196.0,81.0,1,4.120287555619864
197,122.2695892648482,183643.5252893052,137.0407911195002,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,197.0,81.0,1,6.473265946612479
198,80.3165639553392,81042.77146470733,54.846973944796254,Cooking_no,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Rural,198.0,1.0,1,37.28122672076876
199,154.09185371700372,321708.7872452321,218.7273160828374,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_1,sex_female,Urbanity_Rural,199.0,51.0,1,4.944446620492863
200,98.83010476690585,117356.25450852055,89.70279595119861,Cooking_no,Refrigeration_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,200.0,31.0,1,79.61846172610512
201,119.25433721867842,211928.84370614344,159.44248356849715,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,201.0,81.0,1,2.189240225675884
203,169.26291855559646,363175.4085054665,257.515695831929,Cooking_yes,Refrigeration_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,203.0,81.0,1,7.067722934393327
205,125.15852837086472,214987.856532935,161.20115195501185,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,205.0,81.0,1,12.141019759717132
207,126.3871705275885,202456.66197840247,152.39569689344557,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,207.0,81.0,1,20.319537930428908
208,126.46711106528721,203101.74751100628,153.7409574501751,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,208.0,81.0,1,2.1081855374679463
209,116.43340972547692,206096.79470611445,157.65676737604832,Cooking_no,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,209.0,81.0,1,5.891008933796851
210,161.5036731436126,345725.2911827463,245.70634521035407,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,210.0,81.0,1,0.0390271521422098
212,92.54726437551336,102020.41257667087,81.87961179120103,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Urban,212.0,31.0,1,12.332321610141886
213,93.85090311402814,94589.17226868322,71.50154382927757,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,213.0,31.0,1,81.4137845442684
216,156.11175764455834,354489.9332086921,224.0259511084903,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Graduate,Size_1,sex_male,Urbanity_Rural,216.0,51.0,1,7.921283574599265
217,71.32800056848271,50064.11595070506,30.093894313693518,Cooking_yes,Refrigeration_yes,age_26_35,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,217.0,1.0,1,128.20628518899943
218,112.27218268240142,198084.64876262672,149.7402746159987,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,218.0,81.0,1,47.9532139050835
219,118.0332893382768,210705.17892242465,158.38215827934852,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,219.0,81.0,1,38.985078040495154
220,128.3588282681514,213515.1868398714,160.0230475860948,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,220.0,81.0,1,12.854780335742127
221,182.74682453872845,424021.8080567711,303.1625689883436,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,221.0,81.0,1,23.713154337710478
222,121.73978030401544,206912.99148543095,158.13248998450396,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,222.0,81.0,1,42.985078040495154
223,168.94355465234767,377164.0082273062,261.487560226455,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,223.0,81.0,1,14.50436657992627
224,92.37702402647436,92929.76599852012,74.93827480668152,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,224.0,31.0,1,61.413784544268395
225,151.83652040474934,315640.85994628764,203.55516244468552,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Rural,225.0,51.0,1,5.863391932284927
226,114.0060714278745,194526.59217349245,146.9298739256549,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,226.0,81.0,1,2.481761320860807
227,173.0920501118718,362799.8328958756,254.3952408013989,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,227.0,81.0,1,41.61490318573615
228,183.67806186840573,429826.15059950115,297.5460931480078,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,228.0,81.0,1,14.582856632957466
229,118.8483115421019,202289.50960643304,151.77110676169082,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,229.0,81.0,1,44.9765826662468
231,126.6561517028185,210512.20732924464,159.71141561104167,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,231.0,81.0,1,42.985078040495154
232,123.031970389654,207234.9198093488,155.33658863162466,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,232.0,81.0,1,23.319537930428908
233,90.11518086313292,86466.02946828485,66.24027841220953,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,233.0,31.0,1,42.66718974599422
234,174.17380456389458,412291.2167916333,286.85791238394296,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,234.0,81.0,1,19.96655953943629
235,90.37495004261764,110927.52968858877,85.26993287905377,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,235.0,31.0,1,44.08904353150206
237,104.59613175378009,138527.430735216,104.55884329798262,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Urban,237.0,31.0,1,16.09589232980497
238,185.41890618483367,433878.6811175631,308.4994580774001,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_5,sex_female,Urbanity_Urban,238.0,81.0,1,7.88385827528295
239,151.3331140499631,338749.0530541705,223.65171227333184,Cooking_yes,Refrigeration_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Rural,239.0,51.0,1,32.63868251281022
240,100.72793149253151,118844.29381424712,93.01018964969835,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_3,sex_female,Urbanity_Urban,240.0,31.0,1,83.91669301798414
241,95.0215582810858,95917.60238741881,75.33991399917109,Cooking_yes,Refrigeration_yes,age_66_75,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,241.0,31.0,1,7.020218295093102
242,104.39907811951151,121926.47511847047,96.91357432129992,Cooking_yes,Refrigeration_yes,age_66_75,Education_High_School,Size_2,sex_male,Urbanity_Urban,242.0,31.0,1,11.36951276664134
243,118.40138309555618,213894.74275598206,160.55259387395677,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,243.0,81.0,1,11.854780335742127
244,154.9436442795711,383147.3808061053,253.77257255120705,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,244.0,51.0,1,57.45646442964524
245,112.41473289952144,198778.18478575515,145.95706051862547,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,245.0,81.0,1,21.238483242220966
246,159.53021669905453,353810.2917819326,251.34995318943112,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,246.0,81.0,1,27.78725369925405
247,121.17854128599251,209153.49716619746,158.38145991024436,Cooking_yes,Refrigeration_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,247.0,81.0,1,1.5104571031119285
248,177.09789731839058,405907.997645334,270.62262164733534,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,248.0,81.0,1,19.88550485122836
249,91.86136620045349,94078.60381141207,71.18669705067227,Cooking_yes,Refrigeration_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,249.0,31.0,1,10.939163606885169
250,115.45969727283807,208080.07372561804,157.45118013397706,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,250.0,81.0,1,2.1081855374679463
251,110.61635469143712,173552.1397092452,116.78876593320592,Cooking_yes,Refrigeration_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,251.0,21.0,1,24.334821883254648
252,176.93211580060176,378638.7971287669,267.25429290936927,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,252.0,81.0,1,1.706780965246864
254,124.01366300660429,191306.75603430087,140.77424351285708,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,254.0,81.0,1,32.206619106809285
255,126.61102925413981,211801.860067948,155.9065873812661,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,255.0,81.0,1,6.854780335742127
256,178.95204607161656,386814.6703830116,278.2004488503617,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,256.0,81.0,1,1.9767883436077973
258,91.13336115999512,122046.78233229695,95.26730675142944,Cooking_no,Refrigeration_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,258.0,31.0,1,80.6269571003535
259,168.64638124791358,367112.20195266267,256.2616794574964,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,259.0,81.0,1,28.623398559984494
260,150.4895135940447,339147.6391804912,226.67477251900127,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Rural,260.0,51.0,1,24.317465635374184
261,122.93024904217262,207493.81112858164,153.06068081412803,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,261.0,81.0,1,34.985078040495154
262,121.501570711905,207485.7258211105,153.37044412944238,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,262.0,81.0,1,31.985078040495154
263,164.41403903130546,376458.2587032768,264.97809721448715,Cooking_yes,Refrigeration_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,263.0,81.0,1,17.814317732667504
264,152.37672363639174,339908.3821135857,224.0679176539458,Cooking_yes,Refrigeration_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Rural,264.0,51.0,1,35.63868251281022
265,163.0904996261223,384577.6649168397,255.2560633547153,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,265.0,51.0,1,26.326166724892225
266,120.28737200171363,211551.4789045075,161.48417472494958,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,266.0,81.0,1,13.935835023950062
267,166.86735774387324,378074.1700976843,272.94198297960054,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,267.0,81.0,1,6.721543183597358
268,87.08511074780918,93936.59393041657,70.90393788185978,Cooking_no,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,268.0,31.0,1,20.27149497161134
269,84.64945095159743,70192.08861765293,53.44242342338093,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,269.0,31.0,1,6.901972450385713
271,159.79348361334146,360202.4473243078,247.8633870257356,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,271.0,81.0,1,28.533848497528226
273,158.8264395326315,365067.4407209453,253.37395628706142,Cooking_no,Refrigeration_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Urban,273.0,81.0,1,1.5293294532861914
274,94.72471491505408,136581.62044746982,102.96396646185178,Cooking_no,Refrigeration_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Urban,274.0,31.0,1,18.79139419382378
275,89.30871210162451,99857.55945808666,74.90162710847399,Cooking_yes,Refrigeration_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,275.0,31.0,1,21.28348683951537
276,124.22127128797779,218185.2201615805,163.91238485962802,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,276.0,81.0,1,10.935835023950062
277,163.04128993002286,352752.3640343525,250.58321753511447,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,277.0,81.0,1,31.78725369925405
278,164.28308220390127,362783.0254762897,254.238579689776,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,278.0,81.0,1,41.542343871776566
279,98.82324150595664,112127.56282329076,85.76354197387775,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,279.0,31.0,1,13.8397336418513
280,146.95954594400126,350446.77831888205,231.90987900429317,Cooking_no,Refrigeration_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Rural,280.0,51.0,1,28.57548114583109
281,115.1094085604438,190415.49493748366,133.26221804923694,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,281.0,51.0,1,18.061201446418274
283,173.4864667525203,368484.915602781,238.8119552271156,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_1,sex_female,Urbanity_Rural,283.0,51.0,1,12.025707023970522
285,127.82547770051396,216993.91720081767,160.20013580205358,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,285.0,81.0,1,7.068460445757523
286,121.87812910861996,211295.12761395227,159.7366589352753,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,286.0,81.0,1,37.985078040495154
287,166.01839911859483,367823.8843856785,259.78685255610293,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,287.0,81.0,1,34.61490318573615
288,94.45428733688715,103607.5142821636,80.40143323791165,Cooking_yes,Refrigeration_yes,age_26_35,Education_High_School,Size_2,sex_male,Urbanity_Urban,288.0,31.0,1,49.06567477033872
289,160.5636970903621,348977.72425393,247.27883737728985,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,289.0,81.0,1,25.78725369925405
290,121.55296435815627,201392.91459751746,152.1048191740401,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,290.0,81.0,1,33.9765826662468
291,163.96450386305528,373457.4351479981,262.1471287523604,Cooking_yes,Refrigeration_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,291.0,81.0,1,17.814317732667504
292,170.41353912335634,377096.8535957575,267.1601352271485,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,292.0,81.0,1,6.794102497556963
293,120.21772151134262,204388.1528024755,152.63855408354618,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,293.0,81.0,1,23.319537930428908
294,149.25969312509858,321526.998722186,211.00223750365157,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Rural,294.0,51.0,1,45.69267316760471
295,77.28116537297335,42685.848609351815,26.09089716429656,Cooking_yes,Refrigeration_yes,age_26_35,Education_Elementary_School,Size_2,sex_female,Urbanity_Rural,295.0,1.0,1,85.5407450789332
296,106.33742242519259,135186.42665889687,105.22180202420977,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,296.0,31.0,1,19.01483764159704
297,163.170887879301,343899.9487747867,241.73783554436798,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,297.0,81.0,1,3.0305317778938736
