,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_TV,e_Cooking,e_Refrigeration,Income,Electricity,Water,w,wf
137,137,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,361983.9146316975,176.33173652923352,255.71961808640805,47.021989528795814,135.7171899544272
138,138,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,365210.214408739,175.289687736371,256.79253972961794,47.021989528795814,28.370042432467557
139,139,sex_female,Urbanity_Urban,Size_5,age_26_35,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,220613.939956121,126.2263848440133,167.7782928575951,47.021989528795814,24.457530862843335
140,140,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,360823.0077331857,171.13310767621593,255.3022691900035,47.021989528795814,133.6234037331689
141,141,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,352282.3193262118,164.42172791832581,249.1636609177694,47.021989528795814,77.51378650726927
142,142,sex_female,Urbanity_Urban,Size_7,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,251572.22695300268,138.64153555698314,190.70231554225083,47.021989528795814,0.0
143,143,sex_female,Urbanity_Urban,Size_7,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,240006.5745281277,129.91693881074485,177.48393627127518,47.021989528795814,71.2992484255119
144,144,sex_male,Urbanity_Urban,Size_8,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,246543.31682840266,132.4263119047433,182.44570680636804,47.021989528795814,125.09883283850954
145,145,sex_male,Urbanity_Urban,Size_8,age_46_55,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,457364.6936561604,190.3680563166421,313.8342668170756,47.021989528795814,142.50491963922366
146,146,sex_male,Urbanity_Urban,Size_8,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,407842.5885521579,172.04057397973088,287.51722546306763,47.021989528795814,39.65877120437276
147,147,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,199763.24382351348,114.59934702637871,149.47716183562702,47.021989528795814,0.0
148,148,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,366799.70832449174,171.78190950354244,258.9056361709816,47.021989528795814,128.66424663941018
149,149,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,74886.47967227112,85.2120463044194,59.8121985899518,47.021989528795814,12.398669320740726
150,150,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,351641.74906505155,171.66784107900352,246.02871874363728,47.021989528795814,14.447964738867128
151,151,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,332066.81599071785,163.5860884047007,229.81037926642207,47.021989528795814,24.149472239541915
152,152,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,64793.742801413275,79.2461670103922,40.35420904545108,47.021989528795814,27.059333915174225
153,153,sex_male,Urbanity_Rural,Size_4,age_26_35,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,57554.04355518178,78.39641178907517,33.523223303045356,47.021989528795814,22.896919293166185
154,154,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,376440.36019695393,170.47318046605326,263.58598872302207,47.021989528795814,0.0
155,155,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,217254.241681942,125.07136439664791,165.22253889970509,47.021989528795814,30.713731706109606
156,156,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,327002.3454937414,154.60804420440442,226.385959883396,47.021989528795814,0.0
157,157,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,198206.66449082817,122.20955324393242,148.27835476595732,47.021989528795814,73.60127493764504
158,158,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,202339.80959320802,125.5626060963525,150.24021567361325,47.021989528795814,133.89846460606122
159,159,sex_female,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,182344.8644312233,108.22426400293078,128.44722171159216,47.021989528795814,37.976159370533146
160,160,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,218677.8782220805,125.19365804529156,160.61146650631687,47.021989528795814,37.49294808728323
161,161,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,198217.57648467226,125.64453068016009,144.80072922874115,47.021989528795814,129.73604998405318
162,162,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,185985.97122506824,119.88182928685787,136.85511992384485,47.021989528795814,14.723025611759441
163,163,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,351568.46860145783,163.74763169543147,239.63457845220344,47.021989528795814,7.395021423850152
164,164,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,382287.9496191049,174.02057143969486,274.8826126880192,47.021989528795814,0.0
165,165,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,369966.4790566303,176.50296918479043,267.1588787622321,47.021989528795814,41.40545965690745
166,166,sex_male,Urbanity_Rural,Size_2,age_26_35,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,310849.8845938516,145.29433378143258,209.30863262238773,47.021989528795814,73.83458316851119
167,167,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,212631.29288862945,126.71100355371333,160.10741371216722,47.021989528795814,14.794592292909048
168,168,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,99051.88120577742,96.2943083350347,74.90557574161892,47.021989528795814,26.077156222968206
169,169,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,219695.87088220406,134.9337920695167,163.1375842201493,47.021989528795814,12.70080607165078
170,170,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,214190.4142577094,134.9556110091114,156.24212554796645,47.021989528795814,124.75173506978597
171,171,sex_female,Urbanity_Rural,Size_3,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,56364.59401141577,80.60446390173914,38.122061977235305,47.021989528795814,137.01647669205116
172,172,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,219717.2190765104,125.25111410391476,162.48385432964469,47.021989528795814,78.51365223553117
173,173,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,365339.1630657817,163.52348591319955,256.3500280583188,47.021989528795814,133.6234037331689
174,174,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,80464.34230629394,88.7132176484291,61.41886585818736,47.021989528795814,134.46463700805145
175,175,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,213359.6419269945,131.64008559627123,161.4143036363249,47.021989528795814,39.5867343085415
176,176,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,360872.72146469867,170.03896332462767,258.2047712016371,47.021989528795814,135.7171899544272
177,177,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,360787.25549064134,167.44190035398748,256.1920244339209,47.021989528795814,135.7171899544272
178,178,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,354394.88301364135,170.226261893221,251.5316905209843,47.021989528795814,0.0
179,179,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,90645.39957346684,93.8923504016584,69.8158161653334,47.021989528795814,0.0
180,180,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,117025.97808852544,99.26042033554329,93.31074457229045,47.021989528795814,0.0
181,181,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,426462.0511100352,181.17200042942864,297.02392002648565,47.021989528795814,32.200679093623215
182,182,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,166775.68004818022,104.5523549823895,116.47050249410204,47.021989528795814,69.12532912713625
183,183,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,372665.6526080159,175.16849345845011,251.90960390857452,47.021989528795814,16.613317641275003
184,184,sex_female,Urbanity_Urban,Size_3,age_26_35,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,117323.63850996507,95.23424872070008,89.94804526775872,47.021989528795814,138.9963943740037
185,185,sex_female,Urbanity_Rural,Size_3,age_66_75,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,100936.86833511447,90.27835093204406,70.72643726860747,47.021989528795814,88.25720790873159
186,186,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,138475.70974374702,106.15705549984123,109.29868544549014,47.021989528795814,0.0
187,187,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,98495.6557310584,89.01498121573972,67.16284014164135,47.021989528795814,24.538147966109477
188,188,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,121757.46517619847,101.95719796606441,95.57121864470564,47.021989528795814,138.19965190225298
189,189,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,383792.5605194831,169.10149410018687,267.1695408638521,47.021989528795814,14.047580965950004
190,190,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,97022.3679816291,89.53845135223543,76.18342244070239,47.021989528795814,44.31532133253976
191,191,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,342329.3898943356,155.17593496561457,228.5428793723359,47.021989528795814,33.01566833772548
192,192,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,104143.41871952613,99.51233539775222,81.09026196445829,47.021989528795814,17.42939309564904
193,193,sex_male,Urbanity_Urban,Size_8,age_66_75,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,260133.94203810906,140.0962940338921,197.89766162927378,47.021989528795814,76.76696378299648
194,194,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,124426.99119716875,97.20159467767144,94.4476760981809,47.021989528795814,78.12162167076843
195,195,sex_male,Urbanity_Urban,Size_9,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,419749.28144319647,181.44540269390362,294.8757916845356,47.021989528795814,7.038462193737242
196,196,sex_male,Urbanity_Urban,Size_9,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,420395.652726166,179.3294014467933,303.3262143940794,47.021989528795814,7.038462193737242
197,197,sex_female,Urbanity_Urban,Size_7,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,125467.13854401837,99.88105291796688,98.02876808730707,47.021989528795814,76.02783544951018
198,198,sex_female,Urbanity_Urban,Size_7,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,130795.35624559713,109.53918537858459,100.0240817832113,47.021989528795814,68.97489213449319
199,199,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,123731.44359415307,103.30661438842905,94.59897850455827,47.021989528795814,71.06867835575146
200,200,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,227625.1005231354,128.7709979751959,170.58465123342634,47.021989528795814,23.660788391092623
201,201,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,384575.4816816147,170.93088389107237,270.34203484024516,47.021989528795814,23.38572751820032
202,202,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,334548.8130297218,145.39523742864162,227.64013512684917,47.021989528795814,41.88867094015737
203,203,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,81275.31676444362,85.75300308425531,63.16882919511156,47.021989528795814,10.30488309948246
204,204,sex_female,Urbanity_Urban,Size_1,age_66_75,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,125644.84031549016,98.52538002795488,95.14635234000244,47.021989528795814,0.0
205,205,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,199130.87890447187,119.31026141529335,154.41225250546728,47.021989528795814,0.0
206,206,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,226544.2253435176,131.23197742738725,172.61233951137402,47.021989528795814,19.281798932601024
207,207,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,383315.0584060293,179.09124602903825,273.21705728913867,47.021989528795814,0.0
208,208,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,95461.29058157084,95.2274440355124,75.77309411988239,47.021989528795814,20.319921788657993
209,209,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,210234.12225536702,122.62012799548724,158.80597450653113,47.021989528795814,21.847535607926027
210,210,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,182837.8684173384,116.90743089373699,125.76425008180551,47.021989528795814,78.99686351878108
211,211,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,239951.81634681695,134.05215439934824,178.67932218599506,47.021989528795814,66.34009133175319
212,212,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,383855.22073664283,170.47293320320895,268.5760089472331,47.021989528795814,21.100524280966983
213,213,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,97169.39621330588,84.0328948080923,75.79879226544426,47.021989528795814,44.31532133253976
214,214,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,369094.6579240105,165.49068893609726,258.720940954456,47.021989528795814,41.40545965690745
215,215,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,76957.73408046787,77.31990783131359,51.81285231339569,47.021989528795814,80.47945973834503
216,216,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,139006.51670203396,102.33313508580791,107.63196072098415,47.021989528795814,0.0
217,217,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,218333.31704377627,125.8200240290856,162.58496743253363,47.021989528795814,14.794592292909048
218,218,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,203692.4095044757,121.63270946930828,153.12624853350843,47.021989528795814,68.64211784388634
219,219,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,117618.59645498171,104.18179302611642,89.82765929210909,47.021989528795814,77.90246223383684
220,220,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,201717.14699943113,125.0557698908142,148.6900771257886,47.021989528795814,0.0
221,221,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,406169.1691578499,175.23839455515582,273.70614879373557,47.021989528795814,91.0073617383592
222,222,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,225727.90612214358,125.41457542702793,165.31588611285443,47.021989528795814,21.567002169834364
223,223,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,419523.0952379217,177.26249570756767,292.26954473327993,47.021989528795814,39.25362240864019
224,224,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,65933.61873849323,78.28161856587455,42.778132751586064,47.021989528795814,20.006390600157232
225,225,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,105475.03920818961,98.07602109599544,80.37438846918755,47.021989528795814,0.0
226,226,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,103155.41363618906,99.46830519617538,80.600671669444,47.021989528795814,17.42939309564904
