,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_TV,e_Cooking,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
129,129,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,360587.8675464945,170.01096556808207,255.2458060814485,45.64818763326226,11.169512918926458
130,130,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,385603.9546784172,164.31505977246846,266.5706657808432,45.64818763326226,9.545776833286675
131,131,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,105990.29467989698,87.1595106976441,72.26604749509944,45.64818763326226,0.0
132,132,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,333563.0526680298,145.49871459172581,222.76854821328186,45.64818763326226,42.72292575631161
133,133,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,371683.5434457081,160.41140625262506,259.9971335166259,45.64818763326226,13.61641040317346
134,134,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,72952.97228918584,81.9033665766528,50.56027824018218,45.64818763326226,11.026681456640436
135,135,sex_female,Urbanity_Rural,Size_1,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,314846.75542856875,141.43846574907238,215.68095777213432,45.64818763326226,0.2565828373455758
136,136,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,230647.80567168046,121.71072945966087,170.5512121661618,45.64818763326226,16.617982324436348
137,137,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,392733.4831618996,167.78077733998794,284.32992223426965,45.64818763326226,0.0
138,138,sex_female,Urbanity_Rural,Size_7,age_26_35,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,198261.6198814325,103.0087707702385,141.017147318418,45.64818763326226,89.34545704002028
139,139,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,123663.18046692113,99.89616802727468,95.136009954424,45.64818763326226,89.85668760730273
140,140,sex_female,Urbanity_Rural,Size_6,age_56_65,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,367270.4475037385,168.08588027890463,248.90889888736115,45.64818763326226,0.0
141,141,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,187000.36418115554,112.88637201074812,130.95914639539956,45.64818763326226,15.141106488286459
142,142,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,102185.07646899574,94.50507869084379,79.68824162968963,45.64818763326226,35.40317852557104
143,143,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,372015.913331229,162.97506472468115,266.107395631027,45.64818763326226,13.52015006157639
144,144,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,86015.1411459848,83.87606122866694,66.96210055756505,45.64818763326226,67.27325227297474
145,145,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,93828.19522953717,87.77993354236594,61.807942618720006,45.64818763326226,56.6332766250433
146,146,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,205253.31375872536,128.93841339342137,149.4641780457447,45.64818763326226,23.74612735893284
147,147,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,219538.06624545355,122.57976677342087,160.5089518433551,45.64818763326226,51.27200708361118
148,148,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,375647.3308682733,167.50128419687158,257.8855915781771,45.64818763326226,54.53458470571717
149,149,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,66015.77800936674,79.1182699738572,41.93524226659667,45.64818763326226,22.238946832630276
150,150,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,357099.6758857165,169.41184640645295,255.86908690352712,45.64818763326226,62.179814155969545
151,151,sex_female,Urbanity_Rural,Size_2,age_26_35,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,160253.27357057852,114.11566173507136,108.64626857804758,45.64818763326226,66.85828204728934
152,152,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,121040.83440451481,102.63624652679928,92.56267246148852,45.64818763326226,104.11447954963475
153,153,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,353214.37618228386,153.14929838964926,245.47528678548386,45.64818763326226,0.0
154,154,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Graduate,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,398850.8483199381,171.9079485669979,273.1783735098942,45.64818763326226,21.39730617250057
155,155,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,352809.7440441193,162.55593369027002,249.1286364905713,45.64818763326226,0.0
156,156,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,363624.4894432847,164.98750480239966,252.36502099977744,45.64818763326226,11.073252577329395
157,157,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,351238.4052069883,173.91414616305977,255.4685641568533,45.64818763326226,87.85349153825312
158,158,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,363239.1075855853,165.44218077040853,263.77164443229844,45.64818763326226,14.389670554455606
159,159,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,79578.05449666452,89.0614213414315,62.05264901191516,45.64818763326226,92.94692965525833
160,160,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,100557.41717245123,85.33521291795789,78.81178676286872,45.64818763326226,35.49943886716812
161,161,sex_female,Urbanity_Rural,Size_4,age_26_35,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,90070.18750399517,82.80402011041082,61.5123073968342,45.64818763326226,12.819903362553069
162,162,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,228530.91899771985,125.67072655550169,170.56959600686648,45.64818763326226,0.0
163,163,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,205556.4629069813,115.31692876756809,157.9343271333532,45.64818763326226,109.39693379838079
164,164,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,323355.5783322978,144.02455498966552,213.29228898929355,45.64818763326226,14.602350889781015
165,165,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,202202.78925178142,115.15981692907415,152.86369814476103,45.64818763326226,60.17541192863093
166,166,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,93300.91927663599,85.44987261182399,72.50509728011892,45.64818763326226,98.53407938894215
167,167,sex_female,Urbanity_Rural,Size_3,age_66_75,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,97759.4241903632,83.02116497311154,69.7767404492719,45.64818763326226,50.77682654208416
168,168,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,365655.7281304132,158.25124829287026,253.18700531057559,45.64818763326226,16.5776615261861
169,169,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,371035.15728482546,154.45556807448563,258.67415474593685,45.64818763326226,21.583635674787615
170,170,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,209699.6954563033,115.54526150419636,156.58528827576825,45.64818763326226,109.39693379838079
171,171,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,123761.18327094555,93.11532212713564,95.10809998372818,45.64818763326226,53.00791797099461
172,172,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,119760.17692155205,87.56178786557152,92.6982692799666,45.64818763326226,104.11447954963475
173,173,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,358209.46173578117,154.66097808510798,241.87164630627842,45.64818763326226,127.9984056895147
174,174,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,101621.94337719704,91.1181894729764,77.73859922696668,45.64818763326226,18.709848520178657
175,175,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,106289.96020456619,91.790156701822,81.60091262670676,45.64818763326226,0.0
176,176,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Graduate,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,388826.2040720427,161.61581462737757,261.30122113541574,45.64818763326226,32.7387226447434
177,177,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,83986.95573260155,87.9780053974184,64.61921348717271,45.64818763326226,67.36951261457182
178,178,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,60653.02934826192,76.05957427986979,38.988028249632954,45.64818763326226,111.04352507828501
179,179,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,128246.1856299503,103.89223442474402,95.87977469891716,45.64818763326226,40.983578686263634
180,180,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,205140.52707662128,127.01629276061644,147.63031345433419,45.64818763326226,126.18652414537024
181,181,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,80205.95378541501,82.89579790445805,62.93879581149906,45.64818763326226,2.013443325093294
182,182,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,209804.51932237638,114.10835127674423,155.96307612741074,45.64818763326226,109.49319413997785
183,183,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,192744.60591041087,109.57496782259916,143.48814839611936,45.64818763326226,12.876297734531919
184,184,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,347507.4320458925,168.73486682588242,247.18502127180525,45.64818763326226,5.804092243382246
185,185,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,217653.72531024797,123.69800910361856,160.3428913043534,45.64818763326226,20.68861589432313
186,186,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,134230.3318418133,100.17489534574267,104.45361063355229,45.64818763326226,0.0
187,187,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,192191.05348396112,119.04961015750645,139.0317569175835,45.64818763326226,12.78003739293485
188,188,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,195534.6688326692,116.06069125483918,146.97940899068863,45.64818763326226,3.895950357640697
189,189,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,368130.3759823489,164.2683400713508,254.06439338091408,45.64818763326226,51.314427070188025
190,190,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,199567.92285486477,116.21738753327044,146.97818882327363,45.64818763326226,69.25201964711923
191,191,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,104948.08024281287,97.07551659931455,83.02849546504109,45.64818763326226,49.48576039266083
192,192,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,368902.49293485755,161.86574153634575,262.47223534330243,45.64818763326226,51.4106874117851
193,193,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,414165.8485638349,171.44581689322962,289.96919795575803,45.64818763326226,118.01420257794649
194,194,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,350912.8099434695,158.6328960823104,245.2911484939905,45.64818763326226,0.0
195,195,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,226317.12842479622,130.06371345267905,169.11358292466906,45.64818763326226,0.0
196,196,sex_female,Urbanity_Urban,Size_3,age_26_35,Education_Post_Graduate,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,413429.299632707,169.5862086495379,285.76652600617837,45.64818763326226,112.091366665665
197,197,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,193608.35397448493,115.15249169182205,131.97602920830212,45.64818763326226,20.147080636887967
198,198,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,138170.89323676456,99.4875799519033,106.88342517071587,45.64818763326226,20.219615110984467
199,199,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,381117.51608348615,168.9441502306712,263.1653724937674,45.64818763326226,9.545776833286675
200,200,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,212101.4580098641,118.89917281328572,163.35569715636962,45.64818763326226,58.38663256133771
201,201,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,198824.13329616236,111.05788877772146,145.17288691730542,45.64818763326226,112.4544452629905
202,202,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,377081.8939507779,154.60497464317237,268.76913423692054,45.64818763326226,54.53458470571717
203,203,sex_female,Urbanity_Urban,Size_1,age_26_35,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,341401.5946939496,159.96958075956337,236.7691086032451,45.64818763326226,0.0
204,204,sex_female,Urbanity_Urban,Size_4,age_66_75,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,233507.27462669226,125.48807611228779,176.75338421060718,45.64818763326226,0.0
205,205,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,373897.19914966135,170.26752221645003,260.23104022011444,45.64818763326226,4.636063026282235
206,206,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,379986.66832835047,165.92549624912144,263.03146147456096,45.64818763326226,18.622384551774967
207,207,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,190552.12348515613,115.62698835600466,138.92737528889654,45.64818763326226,12.876297734531919
208,208,sex_male,Urbanity_Urban,Size_1,age_76_85,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,210161.93382178032,122.90978006181795,153.67867880254468,45.64818763326226,15.449087935395575
209,209,sex_female,Urbanity_Urban,Size_2,age_26_35,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,194787.99695898072,119.76859737970058,145.63927763508843,45.64818763326226,63.232923393240654
210,210,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,137777.8793579393,103.26854256772032,103.540770801573,45.64818763326226,0.0
211,211,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,123654.01580639533,97.63770259430427,95.14057608337428,45.64818763326226,12.863003819733033
212,212,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,97809.81261726619,85.43969727572741,74.74316732977448,45.64818763326226,18.709848520178657
213,213,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,137679.77117554678,98.73860061564585,107.20725967691456,45.64818763326226,0.0
214,214,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,216527.09210965078,123.92534651632944,163.7389303230916,45.64818763326226,61.606790196866854
215,215,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,208605.57582497282,114.7761318574907,156.23138792499074,45.64818763326226,109.39693379838079
216,216,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,170849.02908911815,98.9849801824022,120.70511031528892,45.64818763326226,138.59970949311602
217,217,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,92264.48485153289,94.66650074898064,72.1298894766871,45.64818763326226,124.30401711282283
218,218,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,365923.57790917135,161.83769454127452,266.4987172274682,45.64818763326226,2.092905200438174
219,219,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,359301.06035882304,172.12567493695389,265.4699164462715,45.64818763326226,53.10320643748126
