,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
161,114.95076569661026,203932.79474588187,148.70486178852738,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,161.0,81.0,1,21.5975896483878
162,162.7819369973189,368345.75597114564,266.12882013832166,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,162.0,81.0,1,41.31721095443798
163,71.31894756177977,52249.28311676617,32.06661754288392,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,163.0,1.0,1,111.1614334081887
164,85.96565404934452,96000.62478902744,75.60306055647774,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,164.0,31.0,1,71.68558656769507
165,131.0671618239572,252644.03641251306,186.95614601508967,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,165.0,81.0,1,34.780982227883136
166,111.80710561840357,171302.87832190786,134.31506589835786,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_8,sex_female,Urbanity_Urban,166.0,31.0,1,61.025644334446966
167,100.40073714641103,169247.9556759177,131.0543590024597,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_8,sex_male,Urbanity_Urban,167.0,31.0,1,44.310196329497316
168,96.37586198403486,168525.152944528,131.04440406685998,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_8,sex_female,Urbanity_Urban,168.0,31.0,1,57.025644334446966
169,87.55893977119774,80330.63487219799,54.02822400762643,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Rural,169.0,1.0,1,23.392824117165862
171,102.05234562542508,333975.17510139314,225.6824897100417,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_College,Size_2,sex_female,Urbanity_Rural,171.0,51.0,1,17.972044488208603
172,29.04319487778259,53162.68004167671,32.22816310022464,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,172.0,1.0,1,65.76926919000317
173,85.08029822554836,97270.77597877716,76.68038583655594,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,173.0,31.0,1,72.68558656769507
174,46.63513887132367,102162.09109636572,70.83013599152736,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_female,Urbanity_Rural,174.0,1.0,1,42.41895966738036
176,53.76673149724676,112727.19715242046,77.16193763349602,AC_no,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_5,sex_male,Urbanity_Rural,176.0,1.0,1,13.88239058630089
177,100.52473644097236,143067.6059389649,108.78585413918951,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_5,sex_male,Urbanity_Urban,177.0,31.0,1,5.693297093189332
178,114.76352467987688,199694.61150323306,143.01293138376963,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,178.0,81.0,1,80.64814028754765
179,160.26016717748647,365504.51910125243,255.52216674280518,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,179.0,81.0,1,60.50900293810189
180,121.48550453828173,215339.1526634481,162.11317672171208,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,180.0,81.0,1,15.653841421785291
181,120.20453519776005,353597.1235671374,254.83594156946202,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,181.0,81.0,1,46.65693618360837
182,80.14118287184519,70666.00559945915,52.46981702846199,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,182.0,31.0,1,88.8247060173546
183,115.25067960999264,198289.14023020968,141.6888206931211,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,183.0,81.0,1,42.576299057644995
184,157.9523410742445,343215.12123586825,231.2608917196773,AC_yes,Cooking_no,Lighting_no,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,184.0,81.0,1,89.35428899527253
185,110.26060390319887,334365.1771110563,228.73487437979816,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Rural,185.0,51.0,1,25.448388466922864
186,87.26220818918695,115765.47368076592,88.44931681941216,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_female,Urbanity_Urban,186.0,31.0,1,77.38234921864367
188,125.76781637720669,366504.5214040736,256.85464547178003,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,188.0,81.0,1,25.46514419994447
189,113.40636792440093,346576.75558323174,246.5587272933099,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,189.0,81.0,1,72.19703364730043
190,80.14905063337653,72537.83287664766,57.225064942413425,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,190.0,31.0,1,47.31152558839487
191,118.37507634325485,204946.29121571148,155.07804674743724,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,191.0,81.0,1,21.5975896483878
192,114.88566101052959,202784.1630416624,150.14521750769794,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,192.0,81.0,1,41.78938163205171
193,146.19191274205332,334375.39533287514,214.63104584903041,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Rural,193.0,51.0,1,56.49206435747493
194,93.53715958521406,116153.59930110119,91.42897811180431,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,194.0,31.0,1,53.84225175495161
196,120.33621675291134,222672.90612107865,168.7290451129773,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,196.0,81.0,1,19.355874975239068
197,93.39918105371427,103502.25833776667,82.60228543905406,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,197.0,31.0,1,5.515937160675132
198,32.22235636736881,71121.8282426458,46.92202575869469,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Rural,198.0,1.0,1,11.60477178493765
199,94.00528974475377,123870.92796517516,96.93492987752735,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,199.0,31.0,1,64.16091294675546
200,153.44513177793797,342694.4165249841,228.8451784607716,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Rural,200.0,51.0,1,38.300455221416385
201,52.919598908239784,119427.40955002072,93.98027710658886,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,201.0,31.0,1,74.10385136278019
202,111.23021730018148,326175.2243356795,219.573509172409,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Rural,202.0,51.0,1,91.97510023719164
203,80.09527635302156,90446.55622704467,63.58993739177947,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Rural,203.0,1.0,1,66.62031834484279
204,162.4146295758819,371048.944152737,257.4643556192073,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,204.0,81.0,1,41.594898999723604
206,119.81546942740404,232894.8135570184,169.22335658970687,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,206.0,81.0,1,10.613716042449765
207,110.12195910172943,344241.7877532241,241.46031646438732,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,207.0,81.0,1,34.55720986317453
208,74.78895061018194,201391.77033725227,150.83220227843537,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,208.0,81.0,1,86.114734724858
209,88.86968298545881,223886.7566458293,170.93508971398927,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,209.0,81.0,1,9.644091880381382
210,52.039978703711704,133708.10700560358,102.64453261289688,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,210.0,31.0,1,47.435898248007355
211,73.87564621534783,63079.03237341043,42.174629256100296,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,211.0,1.0,1,72.14499196578238
212,89.79099178668613,115736.58206397512,91.70077434803366,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_female,Urbanity_Urban,212.0,31.0,1,84.38234921864367
213,132.1137225009641,251756.9699925125,188.8034192865947,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,213.0,81.0,1,36.780982227883136
214,84.6882535787222,103449.69153138997,72.10859186506138,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Rural,214.0,1.0,1,28.344494474940547
215,117.78102969245592,213115.11391252608,156.49424086226054,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,215.0,81.0,1,35.91625084019169
216,116.52856478217821,209883.5561663711,157.2351757827777,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,216.0,81.0,1,33.91625084019169
218,102.92584675358978,163491.97756179483,114.68235611147007,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,218.0,21.0,1,54.248787030139006
219,79.56325376175478,78324.89096126083,53.64613091042142,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,219.0,1.0,1,61.778001131753186
220,136.44506482209968,406266.0871365534,286.3456201383396,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_7,sex_female,Urbanity_Urban,220.0,81.0,1,36.347937365282405
221,76.55931263967688,211718.57538992143,147.34221571389446,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_7,sex_male,Urbanity_Rural,221.0,51.0,1,19.690934644173772
222,127.31613694711213,388742.2429274224,267.516430075427,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,222.0,81.0,1,11.481270594006432
223,86.83464319284452,100068.5606671306,77.33464953921302,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,223.0,31.0,1,69.68558656769507
224,120.05199531533701,217130.92479381835,159.827142763873,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,224.0,81.0,1,16.65384142178529
225,163.2177158930134,382681.9492993805,271.89909672847944,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,225.0,81.0,1,24.756835089485367
226,152.63147855263776,345683.09743030794,231.59283656273143,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Rural,226.0,51.0,1,37.27999397255042
229,154.73659414027318,343583.89421349193,248.4602238433168,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,229.0,81.0,1,76.17177840904709
230,130.83280754476243,401076.642017309,283.78771322845074,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,230.0,81.0,1,76.23486300892291
231,81.45057532153555,76109.34538601794,60.789045249851334,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,231.0,31.0,1,93.38336681829752
232,128.4613882319307,366799.60535696056,263.95203225697156,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,232.0,81.0,1,42.061493437033995
233,110.9052182392356,334007.05623300635,227.9517359303375,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,233.0,51.0,1,42.5208988351213
235,147.64134156680632,317782.4865660806,207.82555927908,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Rural,235.0,51.0,1,79.18984460807734
236,67.53005565238516,164096.18604318026,112.08201004240566,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,236.0,21.0,1,67.77913495242717
237,80.51624412197745,210287.8867814879,158.08474753266995,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,237.0,81.0,1,17.587840106983887
238,97.31487145719565,120415.33692078506,94.36856065994421,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,238.0,31.0,1,37.12680375000197
239,99.70970338470137,129969.87057576775,101.59288279800056,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,239.0,31.0,1,52.96930381069697
240,151.8159315774839,349836.9693981929,241.25899388171,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Rural,240.0,51.0,1,26.824111242702116
241,147.09570534599075,337004.71969181363,231.7795558448069,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Rural,241.0,51.0,1,25.300272373811005
242,111.62090527831171,200644.8747443088,148.14701022062678,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,242.0,81.0,1,64.85313511702947
246,42.61913523022482,107932.32464700064,72.62341671737511,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Rural,246.0,1.0,1,27.811088912250934
248,78.98277636587531,82120.26016826852,56.414360403323926,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_High_School,Size_3,sex_female,Urbanity_Rural,248.0,1.0,1,99.60175500759192
249,128.84817621852972,410332.33691346063,276.9205970282917,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_6,sex_male,Urbanity_Rural,249.0,51.0,1,13.978505353716248
250,86.60066937019764,121573.06989275516,94.88533567904032,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,250.0,31.0,1,21.66760376500352
251,109.1420203501537,211848.2602342721,145.42506214022362,AC_yes,Cooking_no,Lighting_no,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Rural,251.0,51.0,1,40.12229879803847
252,84.63398492042744,106535.54022493248,72.26894614528871,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Rural,252.0,1.0,1,44.14243300584328
253,70.85970348347121,184540.1596798521,131.5302300240804,AC_no,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,253.0,81.0,1,34.20057628186576
254,123.02566918787106,215545.35251037613,164.2456536080986,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,254.0,81.0,1,9.177497443070994
255,75.38220041337834,213026.13001277085,158.1927333806089,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,255.0,81.0,1,41.660533322787714
257,33.88660246712197,77409.26119078296,51.588650440403605,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_female,Urbanity_Rural,257.0,1.0,1,83.30834905404134
258,156.0429941606171,343542.1429950208,240.200800728201,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_1,sex_female,Urbanity_Urban,258.0,81.0,1,24.055610646206922
259,155.18318119786662,338322.25923195016,226.93249696157588,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Rural,259.0,51.0,1,36.57796041909665
260,58.36401336281036,121731.44360382235,96.61256311215612,AC_no,Cooking_no,Lighting_yes,TV_yes,age_76_85,Education_High_School,Size_1,sex_male,Urbanity_Urban,260.0,31.0,1,8.311938015351306
261,89.32668977862473,103086.3743711758,82.39324737670313,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,261.0,31.0,1,56.49397743163657
262,90.08425006101321,107652.62918222023,82.421553301733,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_High_School,Size_2,sex_female,Urbanity_Urban,262.0,31.0,1,86.82368841770071
264,120.21251689416052,225628.4225729936,161.23657319232737,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,264.0,81.0,1,20.355874975239068
265,163.05727845221648,374941.25835183397,269.46814731283246,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,265.0,81.0,1,45.296932553177406
266,85.26403828586679,114112.05275851428,89.61914519164003,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,266.0,31.0,1,9.217970714128922
267,97.01277105833827,97129.71718600448,72.58372357426431,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,267.0,31.0,1,35.175133392227266
268,136.39911650067424,404534.382406928,282.20939319924963,AC_no,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_8,sex_male,Urbanity_Urban,268.0,81.0,1,60.103422420817594
269,130.9279489708768,391331.3544188992,274.66674171927986,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_College,Size_5,sex_male,Urbanity_Urban,269.0,81.0,1,2.555476412022939
270,92.15162221235285,118990.92259290074,91.78872870866995,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,270.0,31.0,1,1.7416267354146402
271,67.1884331024586,191513.9134298891,131.72217039733067,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,271.0,51.0,1,15.281874810636761
272,122.22798334691255,391106.03454359743,263.0930666315917,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,272.0,51.0,1,24.01863073305176
273,71.43118646234441,186306.95020476406,130.7641733331475,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,273.0,51.0,1,6.103497278468687
274,103.5282212092366,178654.12392027155,122.99248261829516,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,274.0,21.0,1,15.113246819872607
275,92.75897935088102,132023.69224551882,102.72403345207904,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Urban,275.0,31.0,1,47.2468090083772
276,119.90283832949078,216960.816695288,166.12108782563237,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,276.0,81.0,1,19.645084538564628
277,118.06925312934787,208417.54872559104,161.3558193730176,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,277.0,81.0,1,24.5975896483878
278,87.55981007187592,109865.22075438887,87.12988492206566,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,278.0,31.0,1,86.85869319735788
