,index,dutyp,sex,ban,connectio,sqm,hhsize,edu,age,w
808,808,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,118.89552465549372,hhsize_4,edu_primary,age_50a54,403.4970187777844
809,809,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,69.53003915679633,hhsize_2,edu_master,age_55a59,403.4970187777844
810,810,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,32.80874652436269,hhsize_3,edu_master,age_50a54,403.4970187777844
811,811,dutyp_Casa,sex_Homens,ban_2,connectio_Poço,77.10895514335546,hhsize_4,edu_master,age_50a54,403.4970187777844
812,812,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,76.95386631268515,hhsize_4,edu_master,age_25a29,403.4970187777844
813,813,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,93.66435492283723,hhsize_3,edu_master,age_80anosou,403.4970187777844
814,814,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,120.49356773173938,hhsize_3,edu_primary,age_55a59,403.4970187777844
815,815,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,89.6551908644988,hhsize_6,edu_master,age_50a54,403.4970187777844
816,816,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,88.70161169702412,hhsize_4,edu_master,age_35a39,403.4970187777844
817,817,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,27.98385737672137,hhsize_6,edu_primary,age_65a69,403.4970187777844
818,818,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,106.77162576645556,hhsize_1,edu_master,age_35a39,403.4970187777844
819,819,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,203.0577868691969,hhsize_2,edu_master,age_30a34,403.4970187777844
820,820,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,136.04221770412434,hhsize_6,edu_primary,age_50a54,403.4970187777844
821,821,dutyp_Casa,sex_Mulheres,ban_no,connectio_Poço,100.71269393441841,hhsize_2,edu_master,age_45a49,403.4970187777844
822,822,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,144.8665483007301,hhsize_3,edu_master,age_40a44,403.4970187777844
823,823,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,144.90367408005056,hhsize_4,edu_primary,age_30a34,403.4970187777844
824,824,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,73.93958956646401,hhsize_6,edu_primary,age_55a59,403.4970187777844
825,825,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,129.47051530751895,hhsize_4,edu_master,age_50a54,403.4970187777844
826,826,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,34.97645540601796,hhsize_4,edu_primary,age_35a39,403.4970187777844
827,827,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,117.79683139739944,hhsize_4,edu_master,age_35a39,403.4970187777844
828,828,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,107.4883546611474,hhsize_5,edu_master,age_50a54,403.4970187777844
829,829,dutyp_Apartamento,sex_Homens,ban_1,connectio_Poço,74.94677215295789,hhsize_3,edu_master,age_45a49,403.4970187777844
830,830,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,47.91214504468258,hhsize_1,edu_master,age_65a69,403.4970187777844
831,831,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,133.1550523629678,hhsize_1,edu_primary,age_20a24,403.4970187777844
832,832,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,121.01769251261116,hhsize_6,edu_master,age_40a44,403.4970187777844
833,833,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,157.80599024297095,hhsize_3,edu_primary,age_55a59,403.4970187777844
834,834,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,67.16987118523076,hhsize_4,edu_collage,age_25a29,403.4970187777844
835,835,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,124.36882093489464,hhsize_5,edu_master,age_65a69,403.4970187777844
836,836,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,134.6547539033597,hhsize_4,edu_master,age_65a69,403.4970187777844
837,837,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,105.78054310652234,hhsize_3,edu_master,age_70a74,403.4970187777844
838,838,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,125.8740102233725,hhsize_4,edu_master,age_25a29,403.4970187777844
839,839,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,137.31500612513935,hhsize_4,edu_master,age_50a54,403.4970187777844
840,840,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,105.60664728638862,hhsize_4,edu_primary,age_40a44,403.4970187777844
841,841,dutyp_Apartamento,sex_Homens,ban_3,connectio_Rede,142.1279169519778,hhsize_3,edu_primary,age_80anosou,403.4970187777844
842,842,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,143.63476264041446,hhsize_1,edu_master,age_55a59,403.4970187777844
843,843,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,87.31207406452066,hhsize_5,edu_primary,age_70a74,403.4970187777844
844,844,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,94.75459711387538,hhsize_4,edu_master,age_60a64,403.4970187777844
845,845,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,94.2147906049735,hhsize_3,edu_master,age_70a74,403.4970187777844
846,846,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,115.03742378344978,hhsize_5,edu_primary,age_35a39,403.4970187777844
847,847,dutyp_Casa,sex_Mulheres,ban_4,connectio_Rede,142.25984804255236,hhsize_5,edu_master,age_30a34,403.4970187777844
848,848,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,156.2860462783354,hhsize_4,edu_master,age_55a59,403.4970187777844
849,849,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,134.09747119565571,hhsize_6,edu_primary,age_70a74,403.4970187777844
850,850,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,108.67310201663209,hhsize_5,edu_primary,age_25a29,403.4970187777844
851,851,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,149.81195494615983,hhsize_3,edu_master,age_35a39,403.4970187777844
852,852,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,132.63013081840958,hhsize_1,edu_primary,age_45a49,403.4970187777844
853,853,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,137.32442052537806,hhsize_3,edu_primary,age_35a39,403.4970187777844
854,854,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,161.54048794126302,hhsize_4,edu_master,age_45a49,403.4970187777844
855,855,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,99.23855301189334,hhsize_3,edu_master,age_35a39,403.4970187777844
856,856,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,132.59122049843236,hhsize_2,edu_primary,age_35a39,403.4970187777844
857,857,dutyp_Casa,sex_Homens,ban_1,connectio_Outra,208.3001227713066,hhsize_5,edu_primary,age_30a34,403.4970187777844
858,858,dutyp_Casa,sex_Homens,ban_3,connectio_Poço,169.11138124976256,hhsize_3,edu_primary,age_60a64,403.4970187777844
859,859,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,128.53412450575766,hhsize_3,edu_primary,age_55a59,403.4970187777844
860,860,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,55.9393755934577,hhsize_6,edu_master,age_35a39,403.4970187777844
861,861,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,45.34033174624521,hhsize_5,edu_master,age_45a49,403.4970187777844
862,862,dutyp_Casa,sex_Mulheres,ban_1,connectio_Outra,92.608810460048,hhsize_3,edu_master,age_65a69,403.4970187777844
863,863,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,87.65362200249706,hhsize_3,edu_primary,age_25a29,403.4970187777844
864,864,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,155.09134569411648,hhsize_5,edu_master,age_60a64,403.4970187777844
865,865,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,22.39379663085423,hhsize_3,edu_master,age_30a34,403.4970187777844
866,866,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,124.9443045745726,hhsize_4,edu_primary,age_55a59,403.4970187777844
867,867,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,129.1666174488861,hhsize_3,edu_primary,age_35a39,403.4970187777844
868,868,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,118.81862500069201,hhsize_5,edu_master,age_55a59,403.4970187777844
869,869,dutyp_Casa,sex_Mulheres,ban_no,connectio_Poço,142.3294675262523,hhsize_3,edu_primary,age_30a34,403.4970187777844
870,870,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,66.45494407144804,hhsize_3,edu_master,age_50a54,403.4970187777844
871,871,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,86.58481960701303,hhsize_2,edu_master,age_45a49,403.4970187777844
872,872,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,131.98926764048858,hhsize_4,edu_master,age_40a44,403.4970187777844
873,873,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,110.34782587917095,hhsize_3,edu_primary,age_40a44,403.4970187777844
874,874,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,161.8908570452365,hhsize_3,edu_master,age_55a59,403.4970187777844
875,875,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,62.81917228839116,hhsize_4,edu_primary,age_35a39,403.4970187777844
876,876,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,150.31465265970257,hhsize_4,edu_collage,age_50a54,403.4970187777844
877,877,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,128.92695354857298,hhsize_4,edu_collage,age_60a64,403.4970187777844
878,878,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,127.63705563217572,hhsize_5,edu_master,age_60a64,403.4970187777844
879,879,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,130.17456960005848,hhsize_5,edu_primary,age_65a69,403.4970187777844
880,880,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,150.8066610661223,hhsize_6,edu_primary,age_70a74,403.4970187777844
881,881,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,155.13828634505586,hhsize_3,edu_primary,age_40a44,403.4970187777844
882,882,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,70.44640360813004,hhsize_4,edu_master,age_50a54,403.4970187777844
883,883,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,108.93914486034693,hhsize_4,edu_master,age_25a29,403.4970187777844
884,884,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,84.51379771082011,hhsize_2,edu_primary,age_30a34,403.4970187777844
885,885,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,108.47731587668258,hhsize_3,edu_master,age_80anosou,403.4970187777844
886,886,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,98.84270354399445,hhsize_3,edu_master,age_35a39,403.4970187777844
887,887,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,30.896494718275672,hhsize_2,edu_master,age_35a39,403.4970187777844
888,888,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,125.10206447353286,hhsize_3,edu_master,age_25a29,403.4970187777844
889,889,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,73.5579066206713,hhsize_2,edu_master,age_60a64,403.4970187777844
890,890,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,170.31471762162025,hhsize_4,edu_master,age_60a64,403.4970187777844
891,891,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,149.5239230505377,hhsize_2,edu_master,age_55a59,403.4970187777844
892,892,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,61.083070523736495,hhsize_2,edu_master,age_40a44,403.4970187777844
893,893,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,92.80106797479401,hhsize_5,edu_master,age_30a34,403.4970187777844
894,894,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,170.45650915513966,hhsize_4,edu_master,age_45a49,403.4970187777844
895,895,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,109.7265565225605,hhsize_5,edu_master,age_25a29,403.4970187777844
896,896,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,129.22193438758896,hhsize_3,edu_master,age_30a34,403.4970187777844
897,897,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,166.44724674437794,hhsize_5,edu_master,age_35a39,403.4970187777844
898,898,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,120.58327586348601,hhsize_6,edu_master,age_40a44,403.4970187777844
899,899,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,127.13354159864383,hhsize_4,edu_master,age_50a54,403.4970187777844
900,900,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,79.39012335663466,hhsize_2,edu_master,age_35a39,403.4970187777844
901,901,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,152.33192036873734,hhsize_2,edu_primary,age_40a44,403.4970187777844
902,902,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,133.71751490532466,hhsize_1,edu_master,age_55a59,403.4970187777844
903,903,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Rede,152.44560529047752,hhsize_7,edu_master,age_50a54,403.4970187777844
904,904,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,50.404838693292135,hhsize_3,edu_master,age_55a59,403.4970187777844
905,905,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,150.6129271930379,hhsize_5,edu_master,age_55a59,403.4970187777844
906,906,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,158.3333670029549,hhsize_1,edu_primary,age_30a34,403.4970187777844
907,907,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,136.04248661062041,hhsize_2,edu_master,age_30a34,403.4970187777844
908,908,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,138.5722205523832,hhsize_3,edu_master,age_35a39,403.4970187777844
909,909,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,111.61898880892193,hhsize_4,edu_master,age_50a54,403.4970187777844
910,910,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,112.88144721355042,hhsize_5,edu_master,age_40a44,403.4970187777844
911,911,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,95.94622804818064,hhsize_3,edu_primary,age_55a59,403.4970187777844
912,912,dutyp_Casa,sex_Homens,ban_4,connectio_Rede,47.9291259173098,hhsize_1,edu_primary,age_45a49,403.4970187777844
913,913,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,95.79754615871904,hhsize_5,edu_master,age_45a49,403.4970187777844
914,914,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,170.67134355086702,hhsize_4,edu_master,age_65a69,403.4970187777844
915,915,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,119.34704370726541,hhsize_3,edu_master,age_30a34,403.4970187777844
916,916,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,164.9197805856691,hhsize_5,edu_primary,age_50a54,403.4970187777844
917,917,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,126.52715381141785,hhsize_3,edu_master,age_35a39,403.4970187777844
918,918,dutyp_Apartamento,sex_Homens,ban_1,connectio_Poço,84.44109196370664,hhsize_3,edu_master,age_60a64,403.4970187777844
919,919,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,79.86212432464936,hhsize_3,edu_collage,age_60a64,403.4970187777844
920,920,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,153.3408249010736,hhsize_5,edu_master,age_40a44,403.4970187777844
921,921,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,142.34255609049367,hhsize_5,edu_master,age_25a29,403.4970187777844
922,922,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Rede,84.38094368134827,hhsize_4,edu_master,age_55a59,403.4970187777844
923,923,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,135.21556671159559,hhsize_4,edu_master,age_45a49,403.4970187777844
924,924,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,30.19018273783133,hhsize_4,edu_primary,age_65a69,403.4970187777844
925,925,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,111.10394021922541,hhsize_3,edu_master,age_45a49,403.4970187777844
926,926,dutyp_Casa,sex_Mulheres,ban_1,connectio_Outra,121.25408766546406,hhsize_5,edu_primary,age_65a69,403.4970187777844
927,927,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,154.21310778994328,hhsize_4,edu_master,age_80anosou,403.4970187777844
928,928,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,139.63514326471883,hhsize_2,edu_primary,age_20a24,403.4970187777844
929,929,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,121.87095120447177,hhsize_2,edu_master,age_20a24,403.4970187777844
930,930,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,56.34202514072589,hhsize_3,edu_primary,age_40a44,403.4970187777844
931,931,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,160.39426186996238,hhsize_5,edu_master,age_55a59,403.4970187777844
932,932,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,80.80645090844784,hhsize_2,edu_master,age_40a44,403.4970187777844
933,933,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,117.11050039687548,hhsize_4,edu_master,age_35a39,403.4970187777844
934,934,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,102.83108605339956,hhsize_3,edu_primary,age_45a49,403.4970187777844
935,935,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,89.17663034271887,hhsize_6,edu_master,age_35a39,403.4970187777844
936,936,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,89.07764223256396,hhsize_6,edu_master,age_45a49,403.4970187777844
937,937,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,100.76795940530238,hhsize_2,edu_primary,age_35a39,403.4970187777844
938,938,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,77.35779601170834,hhsize_5,edu_primary,age_40a44,403.4970187777844
939,939,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,48.503264111268436,hhsize_5,edu_primary,age_65a69,403.4970187777844
940,940,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,95.61666729721044,hhsize_6,edu_master,age_55a59,403.4970187777844
941,941,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,121.76718849314652,hhsize_4,edu_master,age_40a44,403.4970187777844
942,942,dutyp_Casa,sex_Mulheres,ban_2,connectio_Outra,112.46016409255242,hhsize_3,edu_master,age_40a44,403.4970187777844
943,943,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,115.92575037120352,hhsize_3,edu_primary,age_35a39,403.4970187777844
944,944,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,132.30795013348958,hhsize_5,edu_master,age_55a59,403.4970187777844
945,945,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,33.642456997291994,hhsize_2,edu_master,age_35a39,403.4970187777844
946,946,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,49.36269697519127,hhsize_5,edu_collage,age_75a79,403.4970187777844
947,947,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,122.09085370468719,hhsize_2,edu_primary,age_35a39,403.4970187777844
948,948,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,142.60234533452268,hhsize_4,edu_master,age_30a34,403.4970187777844
949,949,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,109.95096983703834,hhsize_6,edu_master,age_50a54,403.4970187777844
950,950,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,110.28125861519152,hhsize_5,edu_master,age_55a59,403.4970187777844
951,951,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,80.12833462892942,hhsize_6,edu_primary,age_80anosou,403.4970187777844
952,952,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,80.84835182247383,hhsize_3,edu_master,age_60a64,403.4970187777844
953,953,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,106.72165107449894,hhsize_2,edu_master,age_55a59,403.4970187777844
954,954,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,157.9062950073184,hhsize_6,edu_master,age_40a44,403.4970187777844
955,955,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,77.60505805611095,hhsize_2,edu_master,age_30a34,403.4970187777844
