,index,Sex,Urbanity,FamilySize,Age,Education,Lighting,TV,Refrigeration,AC,w
728,728,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
729,729,sex_female,Urbanity_Rural,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
730,730,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
731,731,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
732,732,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
733,733,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
734,734,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
735,735,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
736,736,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
737,737,sex_female,Urbanity_Urban,Size_5,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
738,738,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
739,739,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
740,740,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
741,741,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
742,742,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
743,743,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
744,744,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
745,745,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
746,746,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
747,747,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
748,748,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
749,749,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
750,750,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
751,751,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
752,752,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
753,753,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
754,754,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
755,755,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
756,756,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
757,757,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
758,758,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
759,759,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
760,760,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
761,761,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
762,762,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
763,763,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
764,764,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
765,765,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
766,766,sex_female,Urbanity_Rural,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
767,767,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
768,768,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
769,769,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
770,770,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
771,771,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
772,772,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
773,773,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
774,774,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
775,775,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
776,776,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
777,777,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
778,778,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
779,779,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
780,780,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
781,781,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
782,782,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
783,783,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
784,784,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
785,785,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
786,786,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
787,787,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
788,788,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
789,789,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
790,790,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
791,791,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
792,792,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
793,793,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
794,794,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
795,795,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
796,796,sex_female,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
797,797,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
798,798,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
799,799,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
800,800,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
801,801,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
802,802,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
803,803,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
804,804,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
805,805,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
806,806,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
807,807,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
808,808,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
809,809,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
810,810,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
811,811,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
812,812,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
813,813,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
814,814,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
815,815,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
816,816,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
817,817,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
818,818,sex_female,Urbanity_Rural,Size_3,age_26_35,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
819,819,sex_female,Urbanity_Urban,Size_7,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
820,820,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
821,821,sex_female,Urbanity_Urban,Size_7,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
822,822,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
823,823,sex_female,Urbanity_Urban,Size_7,age_26_35,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
824,824,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
825,825,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
826,826,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
827,827,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
828,828,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
829,829,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
830,830,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
831,831,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
832,832,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
833,833,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
834,834,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
835,835,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
836,836,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
837,837,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
838,838,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
839,839,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
840,840,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
841,841,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
842,842,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
843,843,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
844,844,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
845,845,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
846,846,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
847,847,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
848,848,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
849,849,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
850,850,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
851,851,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
852,852,sex_male,Urbanity_Urban,Size_3,age_76_85,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
853,853,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
854,854,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
855,855,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
856,856,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
857,857,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
858,858,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
859,859,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
860,860,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
861,861,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
862,862,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
863,863,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
864,864,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
865,865,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
866,866,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
867,867,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
868,868,sex_male,Urbanity_Rural,Size_1,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
869,869,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
870,870,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
871,871,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
872,872,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
873,873,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
874,874,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
875,875,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
876,876,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
877,877,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
878,878,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
879,879,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
880,880,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
881,881,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
882,882,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
883,883,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
884,884,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
885,885,sex_female,Urbanity_Rural,Size_3,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
886,886,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
887,887,sex_female,Urbanity_Urban,Size_3,age_26_35,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
888,888,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
889,889,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
890,890,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
891,891,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
892,892,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
893,893,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
894,894,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
895,895,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
896,896,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
897,897,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
898,898,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
899,899,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
900,900,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
901,901,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
902,902,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
903,903,sex_female,Urbanity_Rural,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
904,904,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
905,905,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
906,906,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
907,907,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
908,908,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
909,909,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
910,910,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,47.56991525423729
