,Electricity,Income,Water,e_Cooking,e_Lighting,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
196,137.38030888,270102.541634,192.88486946900002,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,196.0,81.0,1,10.158084960699576
198,125.72149251100001,223242.641227,161.26927117,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,198.0,81.0,1,7.9003071563609595
199,114.31085928,198464.578517,143.175592508,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,199.0,61.0,1,2.953859972314243
201,141.86272663100002,280500.594133,200.197292221,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,201.0,81.0,1,1.8169086711991724
202,129.480233887,242968.436003,177.405054788,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,202.0,81.0,1,0.7359211648478006
203,117.963523431,195669.392601,148.071871507,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,203.0,81.0,1,26.479585954782905
204,104.38023413,132401.814351,99.7435514129,Cooking_yes,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,204.0,31.0,1,11.061642016523844
205,123.97735025799999,231228.006842,170.354565116,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,205.0,81.0,1,26.73113620649505
206,131.710130759,255257.871196,181.98851323099998,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,206.0,81.0,1,6.16407537304314
207,114.70364155700001,223456.116523,151.367940451,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Rural,207.0,51.0,1,16.74021354502011
208,102.570824494,161518.464114,112.838256321,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,208.0,21.0,1,83.66660128917812
209,134.23530762299998,260061.989696,187.06598217099997,Cooking_no,Lighting_yes,age_56_65,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,209.0,81.0,1,8.432738656750814
210,122.36374695299999,227819.582943,149.399004651,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Graduate,Size_6,sex_female,Urbanity_Rural,210.0,51.0,1,9.013118232872017
211,95.86777806069999,104110.095198,77.53487130319999,Cooking_no,Lighting_yes,age_19_25,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,211.0,31.0,1,106.5024659631244
212,106.328424489,144073.635417,106.471942223,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,212.0,31.0,1,13.27320852875274
213,131.893626093,261131.549442,185.50953635099998,Cooking_no,Lighting_yes,age_26_35,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,213.0,81.0,1,5.670442624574754
216,138.949449956,270310.639409,194.52791399,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_5,sex_female,Urbanity_Urban,216.0,81.0,1,5.987471416559998
217,130.029422079,239972.586214,177.595793636,Cooking_no,Lighting_yes,age_19_25,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,217.0,81.0,1,20.54222761496088
218,105.61834904700001,190574.281974,132.564863294,Cooking_no,Lighting_yes,age_19_25,Education_Post_Secondary,Size_7,sex_female,Urbanity_Rural,218.0,51.0,1,34.5122352369643
219,84.3872250978,94503.9297711,70.9400709906,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,219.0,31.0,1,60.575475568687764
220,101.238155045,180387.34414,124.14203877700001,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,220.0,51.0,1,6.895846673550086
221,136.309127017,281319.864758,197.08078649200002,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,221.0,81.0,1,3.3987988867510808
222,115.071019888,181138.10651,134.04069453399998,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,222.0,61.0,1,8.094957998275401
224,98.66849926100001,134107.48308099998,99.6841632958,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,224.0,31.0,1,15.64353223207575
225,113.63480936100001,204307.392307,154.703664113,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,225.0,81.0,1,27.696593667174696
226,114.173259573,216068.847869,159.045716186,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,226.0,81.0,1,6.659593230309447
227,133.251405096,244678.348632,169.34847360700002,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Graduate,Size_7,sex_male,Urbanity_Rural,227.0,51.0,1,13.764332887226004
228,118.11245429799999,237673.20090100003,167.089615045,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Rural,228.0,51.0,1,7.961462661556137
230,133.169595894,255769.727669,190.45026377099998,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,230.0,81.0,1,1.0797919720034166
231,102.41869877100001,133028.123103,87.23564778549999,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Rural,231.0,1.0,1,19.48307540472692
232,122.33349574799999,179393.22620499996,133.629153854,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Urban,232.0,31.0,1,11.905040111576547
235,124.45969234799999,231512.416745,156.830411494,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Rural,235.0,51.0,1,2.3795724460042287
236,120.121332706,190374.185972,143.306702153,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,236.0,81.0,1,33.89329386813057
237,115.063918461,197476.093166,127.84364526700001,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Graduate,Size_2,sex_male,Urbanity_Rural,237.0,51.0,1,22.764779290643
238,127.962630429,254082.560056,179.665462126,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,238.0,81.0,1,6.458876112345926
239,99.9060471935,149208.68318599998,112.212194883,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,239.0,31.0,1,12.635110577796858
240,143.129053957,283753.31085500005,209.68237029,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,240.0,81.0,1,3.9914550395527115
243,134.701374784,276850.093612,202.154491932,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,243.0,81.0,1,3.1833491048666005
245,118.77978201200001,223561.008083,153.565950171,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,245.0,51.0,1,14.128092582702998
246,95.8522741398,141492.983796,106.819114628,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,246.0,31.0,1,14.609578682611161
247,124.822075967,232807.43327,162.033552689,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,247.0,81.0,1,20.167981792407062
248,93.1597833214,122691.299026,84.6204420261,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Rural,248.0,1.0,1,22.247746330609637
249,122.068076866,223022.799268,164.65978362,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,249.0,81.0,1,3.718205363531734
251,117.685747614,185345.684126,138.355817222,Cooking_yes,Lighting_yes,age_66_75,Education_High_School,Size_3,sex_female,Urbanity_Urban,251.0,61.0,1,18.301979043027927
252,100.337481167,148508.500868,102.748926953,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,252.0,21.0,1,77.42588736312663
253,132.08903292600002,270095.585306,189.122065795,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,253.0,81.0,1,12.77020592301669
254,120.02624527299999,197734.526992,144.980040955,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,254.0,81.0,1,21.479585954782905
255,96.6844588525,140441.252736,102.70697678100001,Cooking_no,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,255.0,31.0,1,36.61454528520934
257,148.090319596,322345.324352,230.09809646,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_8,sex_female,Urbanity_Urban,257.0,81.0,1,6.604017995885204
258,115.040723177,218181.026786,151.68948400899998,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_8,sex_female,Urbanity_Rural,258.0,51.0,1,8.8603518566327
260,132.990318225,258896.705981,177.580753369,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_8,sex_male,Urbanity_Rural,260.0,51.0,1,6.359449147432088
261,96.6367396622,133807.735476,91.41719978,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Rural,261.0,1.0,1,18.02639265122816
262,144.46201637,304573.268783,220.16651626900003,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_8,sex_male,Urbanity_Urban,262.0,81.0,1,5.3894415254286585
263,129.249813054,243565.60980300003,179.56800007400003,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,263.0,81.0,1,4.317811380399707
264,95.75524504709999,124494.344659,93.5396756945,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,264.0,31.0,1,6.4003870640889176
265,93.6360214117,132582.677865,91.7570322599,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Rural,265.0,1.0,1,39.88286382744959
266,120.220722675,201040.456171,150.834986129,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_6,sex_female,Urbanity_Urban,266.0,61.0,1,7.1051183751157865
267,105.00208378399999,156564.405581,118.333639795,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,267.0,31.0,1,9.053220362244954
268,88.7256617854,105011.18782,68.92001257220001,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Rural,268.0,1.0,1,12.023227984248376
269,118.79941051700001,203943.76117,149.634867409,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,269.0,81.0,1,2.51511714176484
270,98.2257796576,126739.040709,94.35502196879999,Cooking_no,Lighting_yes,age_19_25,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,270.0,31.0,1,63.73171134749626
273,131.94971817,280952.753783,210.87284118099998,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_9,sex_female,Urbanity_Urban,273.0,81.0,1,3.0124546123959526
274,135.223185752,275427.578518,204.651576988,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_8,sex_female,Urbanity_Urban,274.0,81.0,1,2.1310581606807055
275,97.0591742376,169660.08245,118.69575548799999,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,275.0,21.0,1,18.021573181165923
276,103.34079474,163535.959492,115.46786563100001,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,276.0,21.0,1,19.62960085231288
278,140.045359355,286872.359195,206.89571958099998,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_7,sex_male,Urbanity_Urban,278.0,81.0,1,11.376215480774405
279,134.995147075,272392.429624,199.17569130299998,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,279.0,81.0,1,9.37326699156538
280,90.9463332017,117685.180481,89.6487732237,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,280.0,31.0,1,71.77317893852032
281,132.536717667,253400.263965,188.938218889,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,281.0,81.0,1,3.16407537304314
282,110.45155714299999,195014.603011,130.124224694,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,282.0,51.0,1,38.92255341199076
283,111.97078023899999,205276.25327,154.11730834899998,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,283.0,81.0,1,19.696593667174696
284,121.42521657799999,222578.432507,159.293262065,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,284.0,81.0,1,3.718205363531734
285,105.451543931,181557.29601,130.233636228,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,285.0,61.0,1,7.094957998275401
286,98.74680494319999,119180.415568,86.53780197649998,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,286.0,31.0,1,55.19128872296845
287,130.271574904,226358.620759,167.625051767,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,287.0,81.0,1,5.685125125495148
288,96.36743889430001,123889.955948,91.02372063850001,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,288.0,31.0,1,74.1651512673734
289,150.380825461,279701.182087,207.190087445,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,289.0,81.0,1,2.8169086711991724
291,128.00982069399998,242654.70138,182.816149033,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,291.0,81.0,1,2.7359211648478006
292,132.648338183,225066.248731,165.378066458,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,292.0,81.0,1,3.103234909943245
293,101.434963511,111675.550585,82.2300032059,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,293.0,31.0,1,49.79688515217998
294,118.95055600200001,192848.487523,141.358238937,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Urban,294.0,61.0,1,10.486930327128448
298,117.53259702,212852.203358,155.190148782,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,298.0,81.0,1,6.659593230309447
299,116.971825405,209791.557102,154.18429364899998,Cooking_no,Lighting_no,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,299.0,81.0,1,9.070124049909978
300,139.069217611,255726.49588000003,183.855176073,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,300.0,81.0,1,22.58766328682728
301,67.9340002131,66601.8631288,40.0851591498,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,301.0,1.0,1,120.74318656052378
302,117.367168,208432.327228,157.26816266,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,302.0,81.0,1,7.6621285909723085
303,119.698122397,225923.248492,157.578858603,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,303.0,81.0,1,24.14924599094313
304,131.062721085,196111.8628,143.29750712700002,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,304.0,81.0,1,21.479585954782905
305,113.816377927,175338.54521500002,127.78587887299999,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,305.0,31.0,1,11.513067782723493
306,129.827627505,257295.917591,179.695267866,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,306.0,81.0,1,27.169553502379202
307,136.474137808,250422.536042,180.34175730099997,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,307.0,81.0,1,11.458876112345926
308,95.44321599850001,121405.932657,92.3189830802,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,308.0,31.0,1,61.77317893852032
309,122.754199806,210871.905616,154.605476699,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,309.0,81.0,1,21.696593667174696
310,103.61381914399999,146919.703396,99.8325968095,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,310.0,21.0,1,73.84399714757471
311,81.3522896366,92356.0447342,59.4814828969,Cooking_no,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,311.0,1.0,1,50.584552907212775
313,136.67649721,240339.191428,173.499524313,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,313.0,81.0,1,24.7118318639358
314,111.42073347,187745.510897,138.402545272,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,314.0,81.0,1,17.820762244283316
316,127.500248381,235198.401884,173.44009610700004,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,316.0,81.0,1,0.9258390515466601
318,118.187009575,215762.857615,161.70852192700002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,318.0,81.0,1,29.08856599602781
319,99.7770437272,169702.823925,116.92640330100001,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,319.0,21.0,1,16.296240656682034
320,91.9775474318,140367.00446700002,93.1889376791,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Rural,320.0,1.0,1,29.09049751546453
321,102.270107655,137306.745056,101.56592739,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,321.0,31.0,1,62.82397497787308
322,123.80662525700001,213656.236598,155.529886644,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,322.0,81.0,1,26.08856599602781
323,109.10938303799999,172720.156677,127.500327578,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,323.0,31.0,1,78.28321683794226
324,131.898802343,251557.836663,181.72714182299998,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,324.0,81.0,1,21.92883957632762
325,75.9711254964,101572.280936,68.50696098270001,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Rural,325.0,1.0,1,21.213145870947162
327,139.27980688600002,274975.862313,195.666930374,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,327.0,81.0,1,4.233028497567378
329,103.549002335,184894.819948,127.672604173,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,329.0,51.0,1,6.895846673550086
330,156.97189728,297620.473897,217.21427484900002,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,330.0,81.0,1,0.650278750052312
335,92.3034194587,131159.175337,89.4400249204,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Rural,335.0,1.0,1,19.02639265122816
336,142.695536022,304042.502134,216.954732061,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,336.0,81.0,1,5.134642022759735
338,83.8241945333,71934.9970974,45.836454191099996,Cooking_yes,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,338.0,1.0,1,2.3965321416873904
