,Electricity,Income,Water,e_Cooking,e_Lighting,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
213,131.893626093,261131.549442,185.50953635099998,Cooking_no,Lighting_yes,age_26_35,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,213.0,1.0,1,24.670442624574754
216,138.949449956,270310.639409,194.52791399,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_5,sex_female,Urbanity_Urban,216.0,1.0,1,27.98747141656
217,130.029422079,239972.586214,177.595793636,Cooking_no,Lighting_yes,age_19_25,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,217.0,1.0,1,80.54222761496088
218,105.61834904700001,190574.281974,132.564863294,Cooking_no,Lighting_yes,age_19_25,Education_Post_Secondary,Size_7,sex_female,Urbanity_Rural,218.0,1.0,1,71.5122352369643
220,101.238155045,180387.34414,124.14203877700001,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,220.0,1.0,1,13.895846673550086
221,136.309127017,281319.864758,197.08078649200002,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,221.0,1.0,1,22.39879888675108
222,115.071019888,181138.10651,134.04069453399998,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,222.0,1.0,1,24.0949579982754
225,113.63480936100001,204307.392307,154.703664113,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,225.0,1.0,1,82.6965936671747
226,114.173259573,216068.847869,159.045716186,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,226.0,1.0,1,20.659593230309447
227,133.251405096,244678.348632,169.34847360700002,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Graduate,Size_7,sex_male,Urbanity_Rural,227.0,1.0,1,18.764332887226004
228,118.11245429799999,237673.20090100003,167.089615045,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Rural,228.0,1.0,1,12.961462661556137
230,133.169595894,255769.727669,190.45026377099998,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,230.0,1.0,1,8.079791972003417
231,102.41869877100001,133028.123103,87.23564778549999,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Rural,231.0,1.0,1,14.483075404726922
232,122.33349574799999,179393.22620499996,133.629153854,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Urban,232.0,1.0,1,10.905040111576547
235,124.45969234799999,231512.416745,156.830411494,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Rural,235.0,1.0,1,5.379572446004229
236,120.121332706,190374.185972,143.306702153,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,236.0,1.0,1,89.89329386813057
237,115.063918461,197476.093166,127.84364526700001,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Graduate,Size_2,sex_male,Urbanity_Rural,237.0,1.0,1,25.764779290643
238,127.962630429,254082.560056,179.665462126,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,238.0,1.0,1,24.458876112345926
240,143.129053957,283753.31085500005,209.68237029,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,240.0,1.0,1,9.991455039552712
243,134.701374784,276850.093612,202.154491932,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,243.0,1.0,1,19.1833491048666
245,118.77978201200001,223561.008083,153.565950171,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,245.0,1.0,1,19.128092582702998
247,124.822075967,232807.43327,162.033552689,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,247.0,1.0,1,100.16798179240706
248,93.1597833214,122691.299026,84.6204420261,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Rural,248.0,1.0,1,19.247746330609637
249,122.068076866,223022.799268,164.65978362,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,249.0,1.0,1,19.718205363531734
251,117.685747614,185345.684126,138.355817222,Cooking_yes,Lighting_yes,age_66_75,Education_High_School,Size_3,sex_female,Urbanity_Urban,251.0,1.0,1,37.30197904302793
252,100.337481167,148508.500868,102.748926953,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,252.0,1.0,1,79.42588736312663
253,132.08903292600002,270095.585306,189.122065795,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,253.0,1.0,1,42.77020592301669
254,120.02624527299999,197734.526992,144.980040955,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,254.0,1.0,1,58.479585954782905
257,148.090319596,322345.324352,230.09809646,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_8,sex_female,Urbanity_Urban,257.0,1.0,1,18.604017995885204
258,115.040723177,218181.026786,151.68948400899998,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_8,sex_female,Urbanity_Rural,258.0,1.0,1,19.8603518566327
260,132.990318225,258896.705981,177.580753369,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_8,sex_male,Urbanity_Rural,260.0,1.0,1,11.359449147432088
261,96.6367396622,133807.735476,91.41719978,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Rural,261.0,101.0,1,0.026392651228160702
262,144.46201637,304573.268783,220.16651626900003,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_8,sex_male,Urbanity_Urban,262.0,1.0,1,17.38944152542866
263,129.249813054,243565.60980300003,179.56800007400003,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,263.0,1.0,1,16.317811380399707
264,95.75524504709999,124494.344659,93.5396756945,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,264.0,101.0,1,0.40038706408891755
265,93.6360214117,132582.677865,91.7570322599,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Rural,265.0,1.0,1,23.88286382744959
266,120.220722675,201040.456171,150.834986129,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_6,sex_female,Urbanity_Urban,266.0,1.0,1,18.105118375115786
267,105.00208378399999,156564.405581,118.333639795,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,267.0,101.0,1,0.053220362244953634
268,88.7256617854,105011.18782,68.92001257220001,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Rural,268.0,101.0,1,0.023227984248375577
269,118.79941051700001,203943.76117,149.634867409,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,269.0,1.0,1,12.51511714176484
273,131.94971817,280952.753783,210.87284118099998,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_9,sex_female,Urbanity_Urban,273.0,1.0,1,12.012454612395953
274,135.223185752,275427.578518,204.651576988,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_8,sex_female,Urbanity_Urban,274.0,1.0,1,13.131058160680706
275,97.0591742376,169660.08245,118.69575548799999,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,275.0,1.0,1,18.021573181165923
276,103.34079474,163535.959492,115.46786563100001,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,276.0,1.0,1,16.62960085231288
278,140.045359355,286872.359195,206.89571958099998,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_7,sex_male,Urbanity_Urban,278.0,1.0,1,30.376215480774405
279,134.995147075,272392.429624,199.17569130299998,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,279.0,1.0,1,19.37326699156538
281,132.536717667,253400.263965,188.938218889,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,281.0,1.0,1,18.16407537304314
282,110.45155714299999,195014.603011,130.124224694,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,282.0,1.0,1,67.92255341199076
283,111.97078023899999,205276.25327,154.11730834899998,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,283.0,1.0,1,83.6965936671747
284,121.42521657799999,222578.432507,159.293262065,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,284.0,1.0,1,16.718205363531734
285,105.451543931,181557.29601,130.233636228,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,285.0,1.0,1,23.0949579982754
286,98.74680494319999,119180.415568,86.53780197649998,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,286.0,101.0,1,0.19128872296845145
287,130.271574904,226358.620759,167.625051767,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,287.0,1.0,1,15.685125125495148
288,96.36743889430001,123889.955948,91.02372063850001,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,288.0,101.0,1,0.16515126737340324
289,150.380825461,279701.182087,207.190087445,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,289.0,1.0,1,9.816908671199172
291,128.00982069399998,242654.70138,182.816149033,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,291.0,1.0,1,7.735921164847801
292,132.648338183,225066.248731,165.378066458,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,292.0,1.0,1,8.103234909943245
294,118.95055600200001,192848.487523,141.358238937,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Urban,294.0,1.0,1,22.486930327128448
298,117.53259702,212852.203358,155.190148782,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,298.0,1.0,1,13.659593230309447
299,116.971825405,209791.557102,154.18429364899998,Cooking_no,Lighting_no,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,299.0,1.0,1,25.07012404990998
300,139.069217611,255726.49588000003,183.855176073,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,300.0,1.0,1,72.58766328682728
302,117.367168,208432.327228,157.26816266,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,302.0,1.0,1,22.66212859097231
303,119.698122397,225923.248492,157.578858603,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,303.0,1.0,1,82.14924599094313
304,131.062721085,196111.8628,143.29750712700002,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,304.0,1.0,1,61.479585954782905
305,113.816377927,175338.54521500002,127.78587887299999,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,305.0,1.0,1,12.513067782723493
306,129.827627505,257295.917591,179.695267866,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,306.0,1.0,1,88.1695535023792
307,136.474137808,250422.536042,180.34175730099997,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,307.0,1.0,1,26.458876112345926
309,122.754199806,210871.905616,154.605476699,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,309.0,1.0,1,83.6965936671747
310,103.61381914399999,146919.703396,99.8325968095,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,310.0,1.0,1,81.84399714757471
313,136.67649721,240339.191428,173.499524313,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,313.0,1.0,1,80.7118318639358
314,111.42073347,187745.510897,138.402545272,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,314.0,1.0,1,76.82076224428332
316,127.500248381,235198.401884,173.44009610700004,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,316.0,1.0,1,13.92583905154666
318,118.187009575,215762.857615,161.70852192700002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,318.0,1.0,1,75.08856599602781
319,99.7770437272,169702.823925,116.92640330100001,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,319.0,1.0,1,19.296240656682034
320,91.9775474318,140367.00446700002,93.1889376791,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Rural,320.0,1.0,1,25.09049751546453
322,123.80662525700001,213656.236598,155.529886644,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,322.0,1.0,1,76.08856599602781
323,109.10938303799999,172720.156677,127.500327578,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,323.0,1.0,1,86.28321683794226
324,131.898802343,251557.836663,181.72714182299998,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,324.0,1.0,1,94.92883957632762
325,75.9711254964,101572.280936,68.50696098270001,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Rural,325.0,101.0,1,0.2131458709471623
327,139.27980688600002,274975.862313,195.666930374,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,327.0,1.0,1,18.23302849756738
329,103.549002335,184894.819948,127.672604173,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,329.0,1.0,1,15.895846673550086
330,156.97189728,297620.473897,217.21427484900002,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,330.0,1.0,1,2.650278750052312
335,92.3034194587,131159.175337,89.4400249204,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Rural,335.0,101.0,1,0.026392651228160702
336,142.695536022,304042.502134,216.954732061,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,336.0,1.0,1,22.134642022759735
338,83.8241945333,71934.9970974,45.836454191099996,Cooking_yes,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,338.0,101.0,1,0.39653214168739037
339,119.229315101,190901.987425,144.994094739,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,339.0,1.0,1,8.538599677909197
340,143.700908136,281307.491615,194.152268075,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_9,sex_male,Urbanity_Rural,340.0,1.0,1,8.481559525198849
341,158.604993602,346823.442666,254.021237729,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_10,sex_male,Urbanity_Urban,341.0,1.0,1,262.0877858711575
342,123.896120438,233099.047132,174.02069181599998,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_9,sex_male,Urbanity_Urban,342.0,1.0,1,9.233242909905446
343,137.12302548899999,265513.111737,193.62424586400002,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,343.0,1.0,1,14.791376776013468
344,136.53960273200002,256873.435641,181.54875961599998,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,344.0,1.0,1,33.13508842617672
346,136.385298132,270729.18091,193.474116992,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,346.0,1.0,1,23.158084960699576
347,113.62610681700001,228351.141518,170.024235809,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,347.0,1.0,1,19.077097454348284
349,134.429379943,210898.352955,161.357646058,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,349.0,1.0,1,83.2659618544244
350,128.419475217,210185.735121,156.296749137,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,350.0,1.0,1,73.84785206997631
351,139.677254051,278027.318243,192.633986615,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,351.0,1.0,1,18.473742423618887
352,126.51696789399999,240470.648146,179.87095351,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,352.0,1.0,1,3.7592091303998005
353,143.011422922,306144.901018,216.640287432,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,353.0,1.0,1,19.134642022759735
356,114.80007394299999,191148.235769,144.33462370700002,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,356.0,1.0,1,19.120489893461105
357,137.122242089,254225.380839,180.44472292400002,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,357.0,1.0,1,92.56152583123225
360,122.85718455799999,220093.413429,164.378512304,Cooking_yes,Lighting_yes,age_36_45,Education_High_School,Size_7,sex_female,Urbanity_Urban,360.0,1.0,1,19.425701216719393
361,136.54134188,251601.597682,183.58403402599998,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,361.0,1.0,1,5.5821851574913115
362,134.219791654,246079.744819,170.996581257,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,362.0,1.0,1,74.10380419278894
363,100.486713976,193092.851541,129.44880001200002,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Rural,363.0,1.0,1,83.6557020303443
364,100.10723640299999,151735.6348,103.10330261799999,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,364.0,1.0,1,6.661123159842148
366,122.536561441,222058.320782,167.60276017799998,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,366.0,1.0,1,22.3262330346786
367,134.742692289,266795.372042,187.773710872,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,367.0,1.0,1,43.77020592301669
368,122.348773865,228355.812585,169.295509015,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,368.0,1.0,1,25.718205363531734
369,132.432761038,260913.838134,185.127663369,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,369.0,1.0,1,86.1695535023792
370,116.70763408,212379.641224,159.463181183,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,370.0,1.0,1,13.90030715636096
371,118.506449152,194001.286171,145.807610378,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,371.0,1.0,1,75.87398952557129
373,92.9551703478,134601.646074,97.8802224725,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,373.0,101.0,1,0.21760635375803616
374,124.560513524,220054.83835,148.101166226,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Rural,374.0,1.0,1,21.57928260518774
