,Electricity,Income,Water,e_AC,e_Lighting,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
180,145.070133521,280845.801606,202.184619423,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,180.0,81.0,1,13.517214118060615
181,147.750735448,287039.096991,205.112386105,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,181.0,81.0,1,5.606246977439355
182,112.665081846,182720.711702,133.174416098,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,182.0,61.0,1,19.114865709073293
183,116.97633423100001,181697.448717,128.12008454600002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,183.0,51.0,1,2.786804176302647
185,132.460586667,245577.45626,171.09330199,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,185.0,81.0,1,0.4503899784863945
187,149.750418177,289051.675715,205.888860912,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,187.0,81.0,1,9.76079353478768
189,128.517025224,199361.543983,150.867984855,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,189.0,81.0,1,1.712643400305348
190,115.17193022,185907.360531,137.926914412,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,190.0,81.0,1,9.36809699563667
191,103.65874329100001,156950.685298,111.979957447,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,191.0,21.0,1,53.14814628393741
196,126.036922843,215712.42089,156.28955214299998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,196.0,81.0,1,54.542927086859976
197,126.30833720700001,223426.031914,164.851476055,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,197.0,81.0,1,38.887473491528624
198,143.365465125,273848.146503,197.41571117599997,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,198.0,81.0,1,24.18316809247129
199,101.07577207899999,137355.586958,95.55936678329999,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Rural,199.0,1.0,1,22.72293079624443
200,107.783021265,152246.898263,113.532633478,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_2,sex_male,Urbanity_Urban,200.0,31.0,1,34.35099788941722
202,101.972788254,127549.665653,95.1116445069,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,202.0,31.0,1,104.16841179805246
203,98.1619460019,119018.612829,88.10812647680002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,203.0,31.0,1,56.76810843467295
205,138.17450023,243055.058439,177.71381154099998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,205.0,81.0,1,32.58397577104631
206,103.202578547,171762.18293699998,121.336412932,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,206.0,21.0,1,32.88843966503384
207,103.279280644,135679.785703,102.661409691,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,207.0,31.0,1,75.01386524070423
208,128.86645365299998,236742.280292,175.54034577,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,208.0,81.0,1,4.624920982531293
209,124.76576710100001,201101.325947,150.13480735,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,209.0,81.0,1,39.41771715956915
210,140.49336301600002,243021.852857,175.103668258,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_2,sex_female,Urbanity_Urban,210.0,81.0,1,23.75334629840455
211,141.090557897,246399.285446,179.379827003,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_2,sex_female,Urbanity_Urban,211.0,81.0,1,22.75334629840455
216,137.157986983,246349.457343,175.962021137,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,216.0,81.0,1,12.152521701643202
218,109.119271972,161615.658605,110.604595206,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,218.0,21.0,1,108.7048102806313
219,144.519969036,263063.34338800004,187.688582941,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,219.0,81.0,1,19.223102630363968
221,139.533333925,254257.637505,186.56827620099997,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,221.0,81.0,1,-0.41682763132754674
223,135.060051831,234229.546658,172.849610486,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,223.0,81.0,1,7.624920982531293
225,129.76148018799998,234009.017302,173.784303336,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,225.0,81.0,1,39.34663191565281
227,105.88856734,146717.253605,109.86465792899999,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,227.0,31.0,1,3.75131273170697
228,115.255891513,184052.144829,136.321671977,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,228.0,61.0,1,6.561047602473067
229,135.113206124,258032.094101,189.316827124,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,229.0,81.0,1,13.776955830059592
230,136.861016484,274753.669764,197.135055948,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,230.0,81.0,1,13.018121156043762
231,141.45861099299998,297752.201875,212.09577451799998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,231.0,81.0,1,12.015609446223756
232,138.463327712,254918.610209,179.74563987,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,232.0,81.0,1,17.724009668347094
233,133.04522340000003,247103.450357,171.092947503,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,233.0,81.0,1,1.4503899784863945
234,126.75007101799999,223890.517175,160.859496918,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,234.0,81.0,1,15.726556471262477
235,102.42012370100001,144443.788958,104.93622479700001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,235.0,31.0,1,17.852948220438073
236,136.323305561,257063.445719,184.357610705,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,236.0,81.0,1,20.724009668347094
238,124.612561092,200047.7264,149.63852582200002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,238.0,61.0,1,0.7029915304689842
239,123.831153656,186527.80715,143.050398655,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Urban,239.0,61.0,1,12.060140564490023
240,147.512658034,277808.846916,205.84053887299999,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,240.0,81.0,1,13.963396011460397
241,125.98174380100001,211529.718041,161.38683042899999,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,241.0,81.0,1,25.485356052182908
242,139.996612406,282234.740263,204.092513628,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,242.0,81.0,1,15.261700572770778
245,125.958203377,221209.992975,165.318814422,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,245.0,81.0,1,38.887473491528624
246,106.46329896,169112.68108699998,118.55307399700001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,246.0,21.0,1,118.7048102806313
248,146.930180684,287552.129452,206.273219437,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,248.0,81.0,1,5.606246977439355
250,140.807871205,274980.439842,195.576131278,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,250.0,81.0,1,0.0347590107354569
251,107.656701486,146933.30419,108.11100958899999,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,251.0,31.0,1,23.406766327038298
252,120.27531299600001,227012.414041,164.52922229799998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,252.0,81.0,1,14.280374577862617
253,110.96792598299999,149460.14794,112.37311587399999,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Urban,253.0,31.0,1,13.202588126847349
254,145.38707230100002,271230.807303,190.973199607,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,254.0,81.0,1,44.625220069709655
257,100.48412876,143563.629053,108.39286902200001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,257.0,31.0,1,23.905859289055172
258,141.620275092,252875.218402,172.684163443,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,258.0,81.0,1,36.05373210300577
259,156.694821455,310520.925785,216.47681021,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_5,sex_female,Urbanity_Urban,259.0,81.0,1,1.5644983635805145
263,141.036456937,268984.900745,195.41376088200002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Urban,263.0,81.0,1,4.892911228752915
265,96.70027518129999,132105.277599,91.81540259,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Rural,265.0,1.0,1,29.27674890284465
267,141.690126161,247457.077589,172.268219869,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,267.0,81.0,1,1.4503899784863945
268,103.282782849,136770.344712,102.84577453200001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,268.0,31.0,1,30.406766327038298
269,136.722051105,267543.393294,188.315175917,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,269.0,81.0,1,37.625220069709655
271,111.961448031,171403.54478499998,119.82687258600001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,271.0,21.0,1,101.54844964731691
272,145.319051502,278363.902025,201.861678771,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,272.0,81.0,1,11.464303049443522
273,120.33360092299999,220231.529664,160.307862602,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,273.0,81.0,1,40.887473491528624
274,145.265938444,235407.894439,172.70569904599998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,274.0,81.0,1,9.124013944548249
277,113.99403161,170381.724041,129.252894211,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_3,sex_female,Urbanity_Urban,277.0,31.0,1,70.7513012527967
279,134.415312861,263405.531202,192.885548045,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,279.0,81.0,1,30.223102630363968
280,132.703939175,253927.322371,184.879961384,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,280.0,81.0,1,17.724009668347094
282,128.922634744,244007.654869,173.318299483,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,282.0,81.0,1,24.254253336387592
283,114.906799839,185893.651647,135.591526549,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_5,sex_male,Urbanity_Urban,283.0,61.0,1,1.2332351985094752
284,134.447912078,236206.137084,155.80360988,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,284.0,51.0,1,20.423583766542123
285,136.189999393,285024.876056,211.822122816,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,285.0,81.0,1,11.963396011460397
286,132.481857831,215576.445219,142.802217769,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,286.0,51.0,1,52.787103263481015
287,144.020075464,271809.331467,202.648690063,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,287.0,81.0,1,14.018121156043762
288,121.733803853,212390.611732,159.300522408,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,288.0,81.0,1,20.986263090166048
289,131.621390471,248371.571944,184.329274981,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,289.0,81.0,1,4.868500399258309
290,134.671017266,238167.569973,161.22654519600002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,290.0,51.0,1,24.423583766542123
292,142.18440634700002,299527.62395100005,214.94889745,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,292.0,81.0,1,6.606246977439355
293,140.239146679,289097.884171,207.617944275,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,293.0,81.0,1,4.362667560712339
294,129.13499610600002,205696.464538,155.086365079,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,294.0,81.0,1,20.986263090166048
296,122.94221432,213230.785021,160.890052244,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,296.0,81.0,1,25.485356052182908
299,141.557153169,277452.694869,205.74112976900003,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,299.0,81.0,1,18.464303049443522
300,89.0957968134,92293.9214254,59.6073510789,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,300.0,1.0,1,27.01483141420943
302,114.866179735,155834.129547,116.339201172,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,302.0,31.0,1,4.994892148433987
303,123.733369774,195381.564939,149.420239801,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,303.0,81.0,1,16.516506758206546
304,141.879989128,279610.337721,198.742097889,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,304.0,81.0,1,10.362667560712339
305,122.841885474,171821.654076,123.507022795,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,305.0,31.0,1,95.3774182180706
306,127.204918296,231268.879291,157.92402539,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,306.0,51.0,1,19.626186243214896
307,148.257475968,278543.267127,202.504569925,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,307.0,81.0,1,16.464303049443522
308,131.31485389899998,223631.768979,164.825915352,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,308.0,81.0,1,16.726556471262477
309,119.309908033,192509.074072,136.625836964,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,309.0,51.0,1,10.285897138319605
310,108.354487388,173459.325005,121.42949120600001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Rural,310.0,1.0,1,19.6968019049667
313,107.694342403,148500.54744300002,107.10634367899999,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,313.0,31.0,1,19.852948220438073
314,98.7689873043,128218.781871,87.1534337991,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,314.0,1.0,1,112.8838478165106
315,116.34958631299999,187928.292428,140.539814379,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,315.0,61.0,1,14.114865709073293
316,115.653745285,180419.53835,125.32590514,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,316.0,51.0,1,6.786804176302647
318,130.109051695,225993.658887,169.808346385,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,318.0,81.0,1,44.887473491528624
319,145.970674688,284166.835369,209.45181300599998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_76_85,Education_College,Size_2,sex_female,Urbanity_Urban,319.0,81.0,1,19.398586834147004
320,125.997816065,206663.858877,155.526146926,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,320.0,81.0,1,25.986263090166048
321,113.700182324,171737.53881300002,119.4246489,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,321.0,21.0,1,90.04935668529995
322,117.95839100200001,204069.162802,132.020719587,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,322.0,51.0,1,58.21561529677713
323,106.30023903799999,162326.393335,116.884293078,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,323.0,31.0,1,50.476207816708055
324,132.94259265600002,233430.974865,183.144582149,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,324.0,81.0,1,34.34663191565281
325,97.3382750794,123115.636962,91.04375326620001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,325.0,31.0,1,79.54410890874478
326,88.2891514972,92546.8705481,62.044777499700004,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,326.0,1.0,1,28.01483141420943
327,136.350977806,269954.5961,191.98730295599998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,327.0,81.0,1,35.625220069709655
328,119.50131224100001,194739.605127,140.817164343,AC_yes,Lighting_no,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,328.0,61.0,1,17.999999051663764
