,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_Cooking,e_AC,Income,Electricity,Water,w,wf
584,584,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,235299.58283600002,131.298815316,168.535915069,43.96098562628337,23.725512123837138
585,585,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,250956.859663,125.893121778,183.79389589599998,43.96098562628337,0.0
586,586,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,291916.05108400004,137.673870378,206.027680312,43.96098562628337,0.0
587,587,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,244001.59633899998,129.20725630799998,174.68647136200002,43.96098562628337,0.0
588,588,sex_female,Urbanity_Rural,Size_1,age_26_35,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,92074.4238362,91.5187995396,60.2722131907,43.96098562628337,31.908863621646674
589,589,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,265536.381441,141.888583528,187.12714589599997,43.96098562628337,112.44554063842314
590,590,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,135222.888522,89.1384673824,100.457033935,43.96098562628337,69.91835958508123
591,591,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,246115.71578499998,121.949084898,181.685280286,43.96098562628337,27.714405671621673
592,592,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,164233.57772899998,109.78044008399999,123.761147776,43.96098562628337,75.30641279603013
593,593,sex_female,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,183044.97839200002,112.276732897,133.06500288799998,43.96098562628337,44.802384932354535
594,594,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,276716.554022,141.846895634,207.11716225400002,43.96098562628337,109.6095047889125
595,595,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,231265.87526300002,129.42887506600002,175.279205552,43.96098562628337,105.27789914701903
596,596,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,280740.638141,142.958525356,201.770972985,43.96098562628337,108.85133072088601
597,597,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,226050.48106100003,124.81837898799999,170.668964835,43.96098562628337,41.00764475996103
598,598,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,174557.655427,112.464946211,124.48994488,43.96098562628337,103.06344043772141
599,599,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,277695.69622600003,138.037355348,196.58243754,43.96098562628337,27.298943697704118
600,600,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,73545.32834630001,79.03977750359999,46.6386655697,43.96098562628337,115.93883827606707
601,601,sex_female,Urbanity_Urban,Size_1,age_26_35,Education_College,Lighting_yes,Cooking_yes,AC_yes,231829.325996,125.488116312,167.01517568399998,43.96098562628337,34.66018780044425
602,602,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,189523.425073,107.735368014,137.92780026,43.96098562628337,29.944202154640248
603,603,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,86989.4036602,80.9964598414,56.464405118,43.96098562628337,107.90037316621377
604,604,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,164992.057351,101.10782543799999,116.180346274,43.96098562628337,20.639567208200383
605,605,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,263627.86269000004,140.93862784200002,190.54245614799999,43.96098562628337,23.242941443742346
606,606,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,209443.888405,118.35307781799999,159.463223904,43.96098562628337,86.31751068320753
607,607,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,132332.109001,107.245941262,97.26152310959999,43.96098562628337,69.16018551705473
608,608,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,115972.407979,95.5119261028,86.6658118538,43.96098562628337,80.79286054444516
609,609,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,250867.993577,136.48056195700002,184.32491995200002,43.96098562628337,26.956231603595178
610,610,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,294271.88191500003,150.470151325,209.932324588,43.96098562628337,30.529663177462158
611,611,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,217033.971104,123.86345405899999,160.72203689399998,43.96098562628337,0.0
612,612,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_yes,AC_yes,291708.265508,141.069640746,212.57888335200002,43.96098562628337,13.099486541193254
613,613,sex_female,Urbanity_Urban,Size_6,age_66_75,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,238210.810329,130.819567195,176.09729942799999,43.96098562628337,0.0
614,614,sex_female,Urbanity_Rural,Size_4,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,116419.79372100001,89.6689972707,77.19523120470001,43.96098562628337,0.0
615,615,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,218643.066956,112.469505952,150.544171022,43.96098562628337,88.48325316912533
616,616,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,261181.558994,126.62880902299999,187.640594864,43.96098562628337,81.8524771472212
617,617,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,202350.374782,122.255481692,147.769920194,43.96098562628337,89.91172060074466
618,618,sex_male,Urbanity_Rural,Size_6,age_66_75,Education_High_School,Lighting_yes,Cooking_no,AC_yes,176873.793118,108.64602828,121.666521672,43.96098562628337,0.0
619,619,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,188188.09331099998,113.51995227100001,138.000701112,43.96098562628337,100.22740458821079
620,620,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_College,Lighting_yes,Cooking_yes,AC_yes,291231.19000999996,136.39270099700002,209.102891004,43.96098562628337,59.04955291130507
621,621,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,163846.889823,109.87172148399999,124.11004083899999,43.96098562628337,7.042533245397379
622,622,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,178458.426698,117.97833418100001,130.77992929200002,43.96098562628337,111.10190554757472
623,623,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_College,Lighting_yes,Cooking_yes,AC_yes,244202.98673899999,133.41432578799999,174.964621447,43.96098562628337,102.92406735107701
624,624,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,227119.994871,127.48046693399999,165.874211828,43.96098562628337,9.656407200732621
625,625,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_no,Cooking_no,AC_yes,160546.300971,103.848522646,117.53082046700001,43.96098562628337,0.0
626,626,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,141610.107084,103.029338116,105.289490729,43.96098562628337,20.56725539590681
627,627,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,235240.319744,115.866670385,160.69080597,43.96098562628337,0.0
628,628,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,169020.49133599998,110.53079653200001,128.003162036,43.96098562628337,0.0
629,629,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,120090.88763,94.2079785755,92.0921468115,43.96098562628337,0.0
630,630,sex_female,Urbanity_Rural,Size_1,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,142479.34826099998,91.2270659203,99.14355233040001,43.96098562628337,38.475706316507896
631,631,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,243494.820256,137.21281099200002,174.10466840200002,43.96098562628337,93.48515217461163
632,632,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,123684.693175,98.00733254100001,91.70653057370001,43.96098562628337,119.5051514986548
633,633,sex_male,Urbanity_Urban,Size_7,age_76_85,Education_College,Lighting_yes,Cooking_no,AC_yes,331716.192122,154.041255877,241.63671976,43.96098562628337,40.31762105597109
634,634,sex_female,Urbanity_Urban,Size_6,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,274977.09425100003,133.945011199,205.164317748,43.96098562628337,0.0
635,635,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,107106.968014,101.11873051,81.0162859973,43.96098562628337,12.528980993812398
636,636,sex_female,Urbanity_Urban,Size_6,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,256255.527248,133.005473244,188.27026716400002,43.96098562628337,27.58112565951051
637,637,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,189070.629606,108.92935937600001,130.532464894,43.96098562628337,42.38364680337911
638,638,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,112392.44493099999,86.06378549809999,73.5713432567,43.96098562628337,29.44542561067877
639,639,sex_male,Urbanity_Urban,Size_6,age_26_35,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,155349.076873,103.15777452100001,116.040992241,43.96098562628337,33.0117388332665
640,640,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,280993.550623,141.920811546,204.21050435400002,43.96098562628337,28.05711776573062
641,641,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,289106.901052,134.083536025,203.770014135,43.96098562628337,24.46290784819349
642,642,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,220978.58249899998,122.80956193799999,159.099872734,43.96098562628337,17.32820184035962
643,643,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_yes,AC_yes,276972.409692,137.482809195,199.15733291700002,43.96098562628337,21.27123166315771
644,644,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,289892.183974,149.621069711,211.32752049099997,43.96098562628337,30.529663177462158
645,645,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_yes,AC_yes,280571.345446,138.306744149,201.233976154,43.96098562628337,21.27123166315771
646,646,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,165091.49772400002,109.366502525,122.99666132799999,43.96098562628337,76.06458686405664
647,647,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,210324.827631,118.755321046,153.198122567,43.96098562628337,81.87325549089135
648,648,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,192964.45756500002,113.97095638100001,143.42408943,43.96098562628337,25.242050967649032
649,649,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,265382.383323,133.734911729,196.75994359999999,43.96098562628337,0.0
650,650,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,309516.19284699997,147.742933461,217.53038842200002,43.96098562628337,0.0
651,651,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,215501.018409,114.192580902,149.07717937,43.96098562628337,0.0
652,652,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,259869.705314,128.339756864,175.388248316,43.96098562628337,0.0
653,653,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,163352.700999,103.066052295,121.631100931,43.96098562628337,19.353719683348675
654,654,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,183437.483622,108.868787201,128.758164507,43.96098562628337,42.38364680337911
655,655,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,85370.13139610001,85.0912853045,57.451088543999994,43.96098562628337,107.14219909818726
656,656,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,141346.935616,96.5308127438,97.9723124314,43.96098562628337,21.711583669395917
657,657,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,172497.002886,106.485822399,128.941151646,43.96098562628337,8.200122559461526
658,658,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,181558.691491,106.92841491200001,136.593566199,43.96098562628337,103.8216145057479
659,659,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,229269.534812,127.28312041,166.67886275700002,43.96098562628337,106.03607321504552
660,660,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,213214.571625,117.46156392299999,158.843758828,43.96098562628337,117.66874824243597
661,661,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,129831.511606,98.33210203540001,97.9783410182,43.96098562628337,5.6481051980232415
662,662,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,157983.683253,107.59554902200001,118.299552495,43.96098562628337,11.394917230961006
663,663,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,264818.349459,141.451134069,191.76665317799998,43.96098562628337,84.68851299673183
664,664,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_High_School,Lighting_yes,Cooking_no,AC_yes,132009.89335899998,88.96393347530001,93.6370471197,43.96098562628337,29.29937515884271
665,665,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,199290.136655,118.41861016899999,147.91366289299998,43.96098562628337,89.15354653271814
666,666,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,205653.459512,114.93752315,154.628347556,43.96098562628337,89.91172060074466
667,667,sex_female,Urbanity_Urban,Size_2,age_26_35,Education_High_School,Lighting_yes,Cooking_no,AC_yes,159024.714203,102.251479336,121.35691479,43.96098562628337,90.70593130086465
668,668,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,217054.034227,124.688695612,159.546087841,43.96098562628337,10.414581268759125
669,669,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,243678.390464,120.91431631299999,176.492475774,43.96098562628337,80.63251074277008
670,670,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_College,Lighting_yes,Cooking_no,AC_yes,267035.079396,134.968549645,197.62488156599997,43.96098562628337,46.29267212007578
671,671,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,228035.344452,125.823371471,170.860364038,43.96098562628337,10.414581268759125
672,672,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,167282.15891600001,101.016046102,117.642765076,43.96098562628337,84.90982159525836
673,673,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,247953.808652,128.079272852,170.09201078700002,43.96098562628337,0.0
674,674,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,254827.87472800002,141.378348609,177.926512791,43.96098562628337,84.68851299673183
675,675,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_yes,AC_yes,252126.12571300002,140.698819197,176.11815694900002,43.96098562628337,107.63136431643484
676,676,sex_female,Urbanity_Urban,Size_3,age_26_35,Education_College,Lighting_yes,Cooking_no,AC_yes,262742.683514,128.506399047,182.406715147,43.96098562628337,127.84505914325766
677,677,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,91093.76148789999,84.07049709350001,60.30743748020001,43.96098562628337,103.54798918065013
678,678,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,231282.62771,130.931748753,171.69230390299998,43.96098562628337,105.27789914701903
679,679,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,199941.431984,123.783572423,149.993986823,43.96098562628337,16.445411789769235
680,680,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,251602.064676,126.18187930299999,183.324182304,43.96098562628337,89.89094225707451
681,681,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,228611.446476,120.138592234,154.366419975,43.96098562628337,33.92971971960826
682,682,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,264210.117203,137.68907770299998,183.63152668900003,43.96098562628337,17.582222760163226
683,683,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,157784.98700599998,112.661102495,115.608521684,43.96098562628337,11.394917230961006
684,684,sex_female,Urbanity_Rural,Size_1,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,108998.410381,98.64904921950001,76.7003595808,43.96098562628337,13.673309267301507
685,685,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,189304.420098,111.990494162,131.694677074,43.96098562628337,0.0
686,686,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,97725.3647715,85.0086418553,66.1959674054,43.96098562628337,40.03590886161865
687,687,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,82310.0902209,76.6556960668,52.5831895326,43.96098562628337,115.93883827606707
688,688,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,90905.54509289999,81.65324120390001,59.5200258713,43.96098562628337,104.30616324867665
689,689,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,242385.368557,126.47316968,169.632810045,43.96098562628337,20.777017431662713
690,690,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,162255.373085,110.393425778,119.002761943,43.96098562628337,0.0
691,691,sex_female,Urbanity_Urban,Size_4,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,297885.276613,143.759118818,218.608982065,43.96098562628337,0.0
692,692,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,63032.15418,74.3972416817,38.6951686666,43.96098562628337,88.18181063437578
693,693,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,163255.59290999998,108.896053105,111.16629584200001,43.96098562628337,124.29952426434006
694,694,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,119864.22663499998,98.2773466174,87.248645719,43.96098562628337,80.79286054444516
695,695,sex_female,Urbanity_Rural,Size_6,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,264675.238527,132.673372295,176.327628422,43.96098562628337,0.0
696,696,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,207961.46800599998,122.559327673,155.462431803,43.96098562628337,25.366666950212917
697,697,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,223679.35924299998,115.840227654,150.349120494,43.96098562628337,21.83525235579318
698,698,sex_female,Urbanity_Urban,Size_3,age_19_25,Education_College,Lighting_yes,Cooking_yes,AC_yes,255102.360859,136.27475175700002,187.84087161,43.96098562628337,120.76914252934719
699,699,sex_female,Urbanity_Urban,Size_1,age_66_75,Education_College,Lighting_yes,Cooking_yes,AC_yes,270471.013488,140.219794805,200.638413315,43.96098562628337,0.0
700,700,sex_male,Urbanity_Rural,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,139818.434982,97.54918514280001,95.6061690116,43.96098562628337,31.87282698955316
701,701,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,208306.065869,112.669089524,156.20817239,43.96098562628337,0.0
702,702,sex_female,Urbanity_Urban,Size_1,age_76_85,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,141304.421272,98.98970373870002,110.08593729299999,43.96098562628337,0.0
703,703,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,166798.857058,104.569738372,117.023108099,43.96098562628337,84.15164752723186
704,704,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,165772.605427,108.930896312,114.64870584200001,43.96098562628337,19.88139314017388
705,705,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,292055.631919,145.758409623,206.039625835,43.96098562628337,31.287837245488657
706,706,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,290636.68107399996,146.798700751,211.872469805,43.96098562628337,86.33003611391466
707,707,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,308871.09298,148.389066472,227.552719287,43.96098562628337,87.55000251836582
708,708,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,274521.563075,136.389371485,196.72228254400002,43.96098562628337,36.095582875583915
709,709,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,224566.237579,123.36845372100001,169.484267667,43.96098562628337,106.03607321504552
710,710,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,158100.740874,109.740415066,117.75498054799999,43.96098562628337,19.353719683348675
711,711,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,296806.532721,149.19519865200002,220.46573338,43.96098562628337,0.0
712,712,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,308028.64174299996,141.5215227,217.47277012599997,43.96098562628337,95.5884676282191
713,713,sex_male,Urbanity_Urban,Size_7,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,333053.824696,151.116108753,239.365124922,43.96098562628337,34.154014791247754
714,714,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,281954.69402399997,133.603085718,202.404622649,43.96098562628337,39.32630235534196
715,715,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,174004.848021,111.651620193,129.55708627,43.96098562628337,8.200122559461526
716,716,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,253470.34292199998,138.52969681,181.380203736,43.96098562628337,0.0
717,717,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,268011.237982,144.59789080299998,191.107296625,43.96098562628337,81.09430307919472
718,718,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,124154.84668699998,101.381176951,91.7671349662,43.96098562628337,72.75439543459184
719,719,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,212236.75606800002,127.581998211,160.290828857,43.96098562628337,0.0
720,720,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,131358.104441,101.68558788,89.5022765089,43.96098562628337,28.54120109081621
721,721,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,242641.426684,134.55235934700002,172.611371081,43.96098562628337,20.777017431662713
722,722,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,164008.730205,110.01194003399999,124.74211641299999,43.96098562628337,0.0
723,723,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,166062.081913,111.190797134,119.966370415,43.96098562628337,15.001335697785048
724,724,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,Cooking_yes,AC_yes,256233.461138,134.049831794,184.44548721799998,43.96098562628337,120.48400574827643
725,725,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,284735.559528,131.872825032,203.222698773,43.96098562628337,39.32630235534196
726,726,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,312617.228872,149.765675935,224.137286837,43.96098562628337,0.0
727,727,sex_male,Urbanity_Urban,Size_4,age_19_25,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,212461.221079,118.25088933200001,159.560178726,43.96098562628337,36.40149800032485
728,728,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,248513.385312,132.083659028,179.616811739,43.96098562628337,93.48515217461163
729,729,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,272023.17977399996,134.71525758,191.878428403,43.96098562628337,109.6095047889125
