,index,c_w_age,w_dutyp,c_w_dutyp,w_urban,c_w_urban,w_sex,c_w_sex,w_ban,w_connectio,e_sqm,c_e_sqm,c_e_income,e_hhsize,c_e_hhsize,c_e_sex,c_e_urban,c_e_dutyp,e_edu,w_age,w_Intercept,c_w_ban,c_w_connectio,Water,e_cdd,e_income,e_Intercept,c_e_edu,Electricity,w
69,70,0.29830311368423323,1,2.5445575613128586,1,124.40323216393082,1,1.8851185412232119,0,2,120.68828443192601,16.15233104100819,0.04157314663925517,3.73645913573454,944.4675784435472,-203.9626215029036,-3458.942204050882,1849.3808206694393,2,25.47022969600469,367.537176956256,1.0,151.172192043,293.50236867843734,6394.0,734.360590641865,3329.17321052453,-625.98194077,2943.2955548627065,403.4970187777844
70,72,0.4420993032594171,1,-26.521767935862414,1,120.20837020553331,1,1.3564932279608968,0,2,152.14974514175964,16.954469128978342,0.04405416843254849,2.692546175020728,924.2247360680091,-213.338350410774,-3250.8848334168056,2153.0580320963995,2,33.063738781986466,367.537176956256,1.0,151.172192043,283.75785825662587,6394.0,737.8382232361557,3329.17321052453,-625.98194077,2966.061910137197,403.4970187777844
71,73,0.5300094195506264,1,1.6122017771807189,1,129.84026651212014,1,1.8416379482267855,0,2,118.12624725636782,15.772458073596376,0.04642852607401378,3.506170131149453,996.3373271260698,17.732243877631635,-3661.825199106495,1892.5482934303805,0,52.8984431634133,367.537176956256,1.0,151.172192043,302.5661214720157,6394.0,723.4600895138307,3329.17321052453,1.0,3232.412509097284,403.4970187777844
72,74,0.2568041407447319,0,-25.81971383116827,1,122.68162715595624,1,-7.414499107672142,0,2,147.01564961580146,15.484398109513036,0.04072873472034105,2.574910067994612,944.8403638220057,-200.2078331647501,-3596.385211219089,1733.5146824190958,2,26.224719100137648,367.537176956256,1.0,151.172192043,288.2501242602138,6394.0,737.812198371366,3329.17321052453,-625.98194077,2277.400477018014,403.4970187777844
73,75,0.279698711804917,1,1.2923059214013932,1,121.48260155395859,1,4.256020450480371,0,2,138.86846267036702,16.699008655279474,0.04259588277683991,2.7569306458880116,916.9270809605107,-203.2631759588413,-3484.2117192111473,1765.5486036259674,2,33.772784671278636,367.537176956256,1.0,151.172192043,293.51924952120726,6394.0,754.1173751678263,3329.17321052453,-625.98194077,2764.688298995343,403.4970187777844
74,76,0.4934555732916698,1,-6.3498473247332585,1,128.3283907285429,1,3.4084727404211064,0,2,163.80024251802232,16.17368839309512,0.040164878150746285,2.288793825489781,973.1921302225431,-133.96541312869905,-3585.5900591206523,2055.0948590124585,2,82.87489978947463,367.537176956256,1.0,151.172192043,304.36842996972086,6394.0,725.442110548593,3329.17321052453,-625.98194077,2833.465367806124,403.4970187777844
75,77,0.30881673011502003,1,-16.428614138642402,1,126.91660174637241,1,-2.182764157860888,0,1,151.67520341046745,14.832918681078663,0.041611835153433564,2.4907754981583428,980.3146937178384,-65.44889962913368,-3655.4305958153705,1761.553849552414,0,21.32466699757549,367.537176956256,1.0,27.358894639899997,185.56532405770508,6394.0,725.4728026369528,3329.17321052453,1.0,3020.464244856733,403.4970187777844
76,78,0.3270503578565223,1,-34.13588854388669,1,131.38909932405372,1,-0.05165928963187283,0,0,78.67886820545715,15.254684286728091,0.04036360629136432,5.5749386093266216,1015.475335964216,-211.81364194565455,-3621.163666638922,1977.9890842046427,2,40.370482543581424,367.537176956256,1.0,1.0,173.97363191528993,6394.0,730.8998327283025,3329.17321052453,-625.98194077,3267.6040084604106,403.4970187777844
77,79,0.4627462607832665,1,0.8718218032009037,1,122.81803119135937,1,5.2843324504966604,5,2,147.56792252023575,16.31859965427168,0.04302220459000273,3.421847764084847,954.1452104917436,-344.14898612639627,-3443.570971284897,2072.9212004013884,2,52.31995423564043,367.537176956256,-124.911760486,151.172192043,72.25799521731469,6394.0,719.9358875884602,3329.17321052453,-625.98194077,3014.3823937114253,403.4970187777844
78,80,0.3294536437175757,1,9.964524680799897,1,123.07502349628395,1,2.4203097675939933,2,2,127.69530406681645,15.520429593475535,0.04268168292526138,4.163892164039503,951.3083561835347,-313.96070763055775,-3374.827929319832,1877.7887278801413,0,31.88167396869339,367.537176956256,105.833817796,151.172192043,374.02055222508164,6394.0,734.5484479475523,3329.17321052453,1.0,3359.387039374274,403.4970187777844
79,81,0.3153239150858774,1,9.622446142897493,1,124.18016703785973,1,-2.228795620022186,0,2,167.3150942879407,15.491487335667891,0.040270627087909405,3.7725714226289333,921.1798276916638,-228.31763396334117,-3352.479149403857,2056.1097632311184,1,38.881783442064965,367.537176956256,1.0,151.172192043,296.1972553548172,6394.0,728.0601851291234,3329.17321052453,-705.469135987,3287.527293433004,403.4970187777844
80,82,0.42881133196236254,1,-32.89294000538967,1,128.88255009708192,1,2.5099767642206117,0,1,106.48685965324027,15.695445912555327,0.04136729728610045,4.080324301621225,994.1929482627904,-188.80678939351486,-3633.686596911097,1841.9248161901885,1,54.76705599500212,367.537176956256,1.0,27.358894639899997,188.14746614130073,6394.0,738.0073666690053,3329.17321052453,-705.469135987,3095.4795667897424,403.4970187777844
81,83,0.4902399047040512,1,-29.016839812986177,1,131.49148532884524,1,2.338315970223621,0,2,129.00895061724648,15.580904430993405,0.048245637493444966,3.95049474468328,1054.5744293730768,-143.1619128632681,-3473.683870677399,1801.3913931212253,2,57.22889833282424,367.537176956256,1.0,151.172192043,292.2058142207224,6394.0,741.8874603010761,3329.17321052453,-625.98194077,3112.912402050652,403.4970187777844
82,84,0.4478788431118054,1,-21.4514266019475,1,131.58810857200285,1,3.6235965509263934,0,2,116.82805928306291,15.3204976942232,0.042122465998809325,1.3322793392253691,953.8834070990893,-313.0871137446372,-3329.2807637917986,1932.112537327428,2,33.360000951765606,367.537176956256,1.0,151.172192043,290.6888804323283,6394.0,752.3792174852315,3329.17321052453,-625.98194077,2383.687690781257,403.4970187777844
83,85,0.3245505985790985,0,-14.484594697837933,1,124.19300236509106,1,-0.27790878882726205,0,2,117.30238746089212,15.927110918430715,0.04578547545263907,2.927109223405813,929.1963522632203,-262.400562186143,-3716.806315574433,1809.8249150201166,2,67.81637143758664,367.537176956256,1.0,151.172192043,296.9583055180876,6394.0,726.952665843071,3329.17321052453,-625.98194077,2204.6899153838085,403.4970187777844
84,86,0.3113519573881853,1,-17.890389962737977,1,121.92917643460554,0,1.024446863908413,0,2,121.97386433916859,16.07796798334296,0.04636227878410999,1.670926944745478,926.3304906613707,-378.5686929254136,-3524.19893647709,2029.2936609847586,2,51.78946193851017,367.537176956256,1.0,151.172192043,287.5810059825825,6394.0,719.6595390578194,3329.17321052453,-625.98194077,2544.6207864838047,403.4970187777844
85,87,0.2740080136404197,0,-26.02730804693156,1,120.84819565406654,0,3.9648899071435584,0,2,147.91090566555945,16.573695032219028,0.047701720689039405,1.2667309523165629,937.1794202270233,-229.0448343086367,-3651.280474669679,2035.217287400201,2,21.868469104534093,367.537176956256,1.0,151.172192043,290.0113980167593,6394.0,719.1275916055545,3329.17321052453,-625.98194077,2054.552481780161,403.4970187777844
86,88,0.3936662781455745,1,-13.467252003323749,1,120.792368172517,0,-7.7487912872065055,0,2,78.3045474288418,15.97224688081743,0.03622276187056051,1.915841995722116,922.6706501747827,-287.5622382739432,-3289.837598777038,1858.2593536508027,2,48.23634275885181,367.537176956256,1.0,151.172192043,289.81986043796013,6394.0,732.988762982189,3329.17321052453,-625.98194077,2439.624464103429,403.4970187777844
87,89,0.41946977473440333,1,-13.352824246197741,1,125.31074475178396,0,1.3312631905024706,0,2,99.7912662242038,15.666038533679767,0.041618074649029516,2.88467906289762,983.2804580983253,-214.12960340187232,-3369.683777433444,1867.4370423256826,0,42.96498524749382,367.537176956256,1.0,151.172192043,291.1544133000212,6394.0,739.26481208392,3329.17321052453,1.0,3060.6006172477305,403.4970187777844
88,90,0.5187527057821557,1,5.300891809854599,1,122.48070786604916,0,1.7297785736143312,0,2,111.31362618269928,16.036168084574868,0.04190042505053007,3.486499391886812,1007.491899737632,-147.34128006857134,-3685.846540132083,1663.2281205060647,0,44.735242681334526,367.537176956256,1.0,151.172192043,298.8013362205781,6394.0,731.5730258875549,3329.17321052453,1.0,3151.8990069317515,403.4970187777844
89,91,0.4962098817266241,0,1.0658763661063837,1,122.83631254291329,0,1.6647322781368876,5,2,124.53110396963051,16.012198859369782,0.04345229254860965,3.795510389117859,1010.0302404052862,-169.64990293735616,-3707.916947044951,1663.1307896853866,0,44.5707716847925,367.537176956256,-124.911760486,151.172192043,69.26139792329704,6394.0,733.5316669437491,3329.17321052453,1.0,2872.6923057597855,403.4970187777844
90,92,0.2771510224583132,1,-23.255689675923918,1,127.16008438412668,0,-2.110525609685584,0,2,187.8641835667713,15.343004097498913,0.047347503791606786,4.692073872221624,915.9512414678316,-148.75659109103515,-3457.28084590465,2067.8099676430006,2,42.70048489334373,367.537176956256,1.0,151.172192043,285.9704043753948,6394.0,724.4901043560941,3329.17321052453,-625.98194077,3458.475218220341,403.4970187777844
91,93,0.5273619045913908,1,-24.888725227032342,1,124.89611044273146,0,-1.7326774922852919,0,2,187.20681797889745,15.406947829355975,0.04801291423156246,3.0845773931850564,963.2043431723164,-114.50589929481295,-3612.484780261725,1990.2391790246365,2,31.423613939954443,367.537176956256,1.0,151.172192043,286.276214522444,6394.0,736.5375282601782,3329.17321052453,-625.98194077,3081.9413858832568,403.4970187777844
92,94,0.5680814575655073,1,-14.722015651912676,1,120.71377675186035,0,-1.9590472199636275,5,2,54.50180250458499,15.472857410063527,0.04450523059163408,1.9578237735362505,948.970107843631,-164.88408027868627,-3743.3231198629937,1829.4581815399786,0,63.20827102096401,367.537176956256,-124.911760486,151.172192043,68.14988359245379,6394.0,745.614033816864,3329.17321052453,1.0,2550.6965872032238,403.4970187777844
93,95,0.37385901087650186,1,-13.204030870424152,1,128.8090331401885,0,2.3929479795199637,2,2,168.136570418434,15.519119549501722,0.042993436079751764,4.7468456937571935,1074.011402466414,-168.64333800887766,-3638.524768122492,1753.0870700241805,0,20.927952870022786,367.537176956256,105.833817796,151.172192043,365.81794134697,6394.0,723.4491960763295,3329.17321052453,1.0,3768.172828062752,403.4970187777844
94,97,0.3660364750978271,1,1.0753312145958356,1,124.99143839343107,0,1.9052877747392167,2,2,95.68295783220994,16.077273366460062,0.04615205299749517,2.1464044101697497,849.7647051680528,-306.42019447890544,-3503.1807343732958,2026.1299916959933,2,32.88344412380756,367.537176956256,105.833817796,151.172192043,371.1594367017264,6394.0,727.5238340003527,3329.17321052453,-625.98194077,2513.511175384256,403.4970187777844
95,98,0.3935130239776378,1,-28.026701955778112,1,122.55233181856651,0,3.1247241824017165,1,1,143.51660914184419,16.194500517510438,0.03916238474697148,4.019532268852166,1077.3002542822614,-177.9958777570499,-3434.6985231089366,1790.5653418427319,0,62.4810720180449,367.537176956256,67.5373352024,27.358894639899997,211.68617834973,6394.0,744.9880771157144,3329.17321052453,1.0,3571.32573033476,403.4970187777844
96,99,0.20465820613428684,1,8.326906432097044,1,124.33202590574457,0,2.7211330254402464,1,2,40.99504136808466,15.270541289233199,0.04581786692904393,3.6611236893208488,949.649898560968,-1.2386029944692538,-3695.252381279931,2148.0424169780977,0,39.148755030588816,367.537176956256,67.5373352024,151.172192043,319.6298410156577,6394.0,732.0286712558993,3329.17321052453,1.0,2978.5497578025547,403.4970187777844
97,100,0.2792899148793782,1,0.20719163027100507,1,118.58840493797628,0,0.0855613594794904,1,2,22.586722986667837,14.892700531623039,0.03962727322354217,3.2340971744392166,947.5426407911876,-49.10260373832107,-3588.642820815657,2173.458973395678,2,48.377123395258636,367.537176956256,67.5373352024,151.172192043,316.58522104352494,6394.0,733.9444752118742,3329.17321052453,-625.98194077,2536.7198921748927,403.4970187777844
98,101,0.2671989823120339,1,-12.966978549897453,1,125.1684307691024,0,3.237594684841916,1,1,25.200715980826057,15.576163011090939,0.040302304314141967,3.923535238338945,960.7869826008612,-114.97854188315948,-3628.473232117381,2215.3782104263164,2,57.056632187021435,367.537176956256,67.5373352024,27.358894639899997,214.7198685918133,6394.0,720.002005561044,3329.17321052453,-625.98194077,2721.401873085853,403.4970187777844
99,102,0.3900586718545873,1,-3.355773981458753,1,125.08227988242471,0,0.17930342233496788,0,2,80.74459417089133,15.582051408374976,0.04006754698199794,4.290514884787076,1007.6200987774872,-136.1697020608199,-3613.998815323661,1991.481844944388,2,51.9855484023165,367.537176956256,1.0,151.172192043,295.5310323101525,6394.0,720.7938569566852,3329.17321052453,-625.98194077,3014.025069525889,403.4970187777844
100,103,0.38753259817274616,1,-12.059913416305015,1,125.0865892598524,0,4.659667925131654,0,0,39.90041643407663,16.033274795596434,0.05283254924957576,0.7802752380660171,1019.7505383556737,-218.4864107097435,-3356.442363149493,1797.4086465408366,2,28.259265675986754,367.537176956256,1.0,1.0,178.9144029871809,6394.0,726.7217744151953,3329.17321052453,-625.98194077,2028.709440756649,403.4970187777844
101,104,0.43349093905487823,0,-22.267899271496677,1,119.97759512012907,0,1.072024216378697,3,1,64.31997125558591,15.279020747849595,0.04474799015184037,2.9541434399954505,953.5196182127423,-17.122915232281713,-3717.4085489570457,1972.1389268653006,2,24.158912288168203,367.537176956256,145.15303581,27.358894639899997,349.73876403624934,6394.0,736.3733045210582,3329.17321052453,-625.98194077,2077.17530409965,403.4970187777844
102,105,0.394716075511198,1,3.1322187366313297,1,125.35784423190123,0,-2.134590750636804,5,0,61.580093476041796,15.305474612059882,0.04541979459863935,2.7517978557548624,985.4489804050667,-395.1178089212201,-3670.5030131060735,1993.2505622357394,2,28.806059530037174,367.537176956256,-124.911760486,1.0,-42.647411313090814,6394.0,732.9461011817378,3329.17321052453,-625.98194077,2535.6516154386977,403.4970187777844
103,106,0.4204270399472977,1,0.24682285926931424,1,125.89479685701822,0,2.532266733391757,0,1,110.35783346020192,16.140361828223053,0.04216598525909805,4.41614910427746,938.528689606996,-222.87963010338132,-3837.495989960716,1905.3292013897287,0,31.72335094706273,367.537176956256,1.0,27.358894639899997,194.51562154257527,6394.0,719.6726930040504,3329.17321052453,1.0,3325.6865413151427,403.4970187777844
104,107,0.39672738460772655,1,-12.354736542640051,1,124.65719297994696,0,6.2892626747562135,0,2,154.68706994355372,16.633585673541376,0.043088628199581716,3.0033991772679838,1022.5557325059675,-46.18549056387661,-3496.2144999946254,1955.247929329887,2,55.883760053501256,367.537176956256,1.0,151.172192043,292.7897608062271,6394.0,731.7401933531717,3329.17321052453,-625.98194077,3049.579020280874,403.4970187777844
105,110,0.2729127580547647,1,10.36295756079258,1,126.43906101564501,0,2.9795413038286607,1,1,95.01897338388716,15.13609766584734,0.04784462715639845,6.7971012204224985,1002.6227004281676,-200.6988612185014,-3806.4792920170457,1752.8134577131555,2,64.64483978252846,367.537176956256,67.5373352024,27.358894639899997,224.54711320518425,6394.0,732.4778055020143,3329.17321052453,-625.98194077,3557.559372818088,403.4970187777844
106,111,0.4765290118365441,1,16.873293459340687,1,129.0944058098743,0,4.722040667170534,1,2,71.83150977417819,16.272239842586032,0.04950106196735008,2.1907681214970665,976.3328501680174,-184.28872698672532,-3613.208590105227,1804.1612924704934,2,44.63021535933381,367.537176956256,67.5373352024,151.172192043,329.2993806780903,6394.0,734.3612707990786,3329.17321052453,-625.98194077,2420.6871028857768,403.4970187777844
107,112,0.3020581589949707,1,-4.534318672713759,1,124.08611208682407,1,-0.9199818233868862,1,2,143.30235321721517,15.405096611204982,0.043235449435982704,3.537634331632084,942.1260489026538,-299.4430203040459,-3381.6882159143834,2116.155491141873,2,49.432305060095956,367.537176956256,67.5373352024,151.172192043,317.04255918428896,6394.0,717.5543837465176,3329.17321052453,-625.98194077,3018.571447734983,403.4970187777844
108,113,0.405011782882214,1,-14.712384304028927,1,130.40384253796336,1,0.8430138134885995,0,2,70.36283868584712,15.992162218716777,0.04226732183481882,3.2460295964806045,1008.5965989700056,-330.04598055031187,-3445.5778498522054,1729.4994338824952,2,55.138716376400566,367.537176956256,1.0,151.172192043,294.38892113015214,6394.0,743.2465880628882,3329.17321052453,-625.98194077,2626.170048878773,403.4970187777844
