,index,w_dutyp,w_sex,w_ban,w_connectio,e_sqm,e_hhsize,e_edu,w_age,Water,Electricity,w,wf
615,615,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,169.3224578552156,hhsize_1,edu_primary,age_65a69,801.0749578907161,11505.56401121895,403.4970187777844,0.0
616,616,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,159.6046481332061,hhsize_3,edu_primary,age_35a39,809.8587803213085,10973.278650728575,403.4970187777844,896.2931572345728
617,617,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,145.10275845904175,hhsize_4,edu_master,age_35a39,812.0798145134552,12283.797043885017,403.4970187777844,0.0
618,618,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,124.3075572225303,hhsize_5,edu_master,age_45a49,798.8279016157123,13616.70004725454,403.4970187777844,0.0
619,619,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,73.89607477313359,hhsize_3,edu_primary,age_40a44,774.3850493940599,11967.15448463525,403.4970187777844,983.1807602785244
620,620,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,97.71880489599071,hhsize_4,edu_master,age_60a64,784.5247567271938,12290.78526514376,403.4970187777844,0.0
621,621,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,70.03487294768047,hhsize_7,edu_primary,age_65a69,887.1687012314454,15556.584867363523,403.4970187777844,3943.89832387255
622,622,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,123.64091533528294,hhsize_5,edu_master,age_40a44,825.618257079142,13421.191978191335,403.4970187777844,0.0
623,623,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,77.02517910464306,hhsize_1,edu_primary,age_45a49,181.98676265464402,7925.798711043181,403.4970187777844,0.0
624,624,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,98.75613849555045,hhsize_4,edu_primary,age_35a39,187.4541259943672,13347.55364382983,403.4970187777844,1223.987506534616
625,625,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,117.28333463613224,hhsize_6,edu_primary,age_65a69,841.7278463978563,13586.009029647932,403.4970187777844,781.9008383956897
626,626,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,88.62821242170048,hhsize_4,edu_master,age_65a69,831.2302320694214,9781.285831519946,403.4970187777844,0.0
627,627,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,99.27455011334524,hhsize_5,edu_master,age_55a59,157.59502129009883,12990.508966506446,403.4970187777844,0.0
628,628,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,77.52817223154113,hhsize_5,edu_master,age_60a64,885.3350854119175,13288.08416668215,403.4970187777844,0.0
629,629,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,41.59898857213325,hhsize_5,edu_primary,age_65a69,831.2478259843787,12267.476822065359,403.4970187777844,505.0572787150639
630,630,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,177.61946420135877,hhsize_2,edu_primary,age_30a34,798.8428374913558,10694.50386365874,403.4970187777844,1506.382214612406
631,631,dutyp_Casa,sex_Homens,ban_5,connectio_Rede,188.71846189030538,hhsize_4,edu_primary,age_30a34,1025.4759384926151,14270.463818682949,403.4970187777844,763.2107721624172
632,632,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,111.13473039679563,hhsize_5,edu_primary,age_40a44,994.8072568578883,14700.236584772578,403.4970187777844,0.0
633,633,dutyp_Casa,sex_Homens,ban_no,connectio_Poço,109.88889535780028,hhsize_2,edu_master,age_60a64,-88.60390639121441,11283.61875362203,403.4970187777844,0.0
634,634,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,82.88042641514879,hhsize_7,edu_master,age_55a59,184.19237465045222,15346.229919297248,403.4970187777844,578.4766819710273
635,635,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,82.36120664969835,hhsize_6,edu_primary,age_40a44,805.3539776872593,15637.869443166623,403.4970187777844,883.3089452228957
636,636,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,89.79986590319746,hhsize_2,edu_master,age_60a64,847.1434427708988,10776.071099988625,403.4970187777844,0.0
637,637,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,141.91071705079722,hhsize_4,edu_primary,age_25a29,779.3512760230365,14477.795254355247,403.4970187777844,1154.3303114279897
638,638,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,70.53134313781904,hhsize_3,edu_master,age_50a54,867.1043848469251,11648.290480557116,403.4970187777844,0.0
639,639,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,141.2472169684983,hhsize_2,edu_primary,age_40a44,861.6925004172293,12415.868820482776,403.4970187777844,506.7184213391782
640,640,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,147.43772981709395,hhsize_3,edu_master,age_40a44,522.4071508234535,12221.584623545383,403.4970187777844,0.0
641,641,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,44.06367299002297,hhsize_3,edu_primary,age_45a49,517.1941396064138,12545.243843852273,403.4970187777844,709.9986024128012
642,642,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Rede,50.15020734883732,hhsize_2,edu_primary,age_50a54,180.15924118031432,8788.009197085275,403.4970187777844,1157.7130488908263
643,643,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,173.13454107879727,hhsize_3,edu_master,age_30a34,194.0043180724673,12306.5617044088,403.4970187777844,0.0
644,644,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,105.11119010996744,hhsize_4,edu_primary,age_50a54,205.73657767443973,13255.251912967267,403.4970187777844,456.612485021676
645,645,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,102.55554544256219,hhsize_2,edu_primary,age_20a24,1011.6033946447948,9533.134144294583,403.4970187777844,4667.7181844149845
646,646,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,166.97776155276853,hhsize_2,edu_master,age_45a49,809.7644055251919,9912.34491079633,403.4970187777844,0.0
647,647,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,141.6908022996046,hhsize_3,edu_master,age_40a44,790.8071956855513,11443.00257289924,403.4970187777844,0.0
648,648,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,120.16456957788891,hhsize_3,edu_master,age_60a64,813.6730972344783,9345.953982072375,403.4970187777844,0.0
649,649,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,85.47281599772613,hhsize_2,edu_primary,age_45a49,873.1080755559378,9316.310265429107,403.4970187777844,922.9396185946031
650,650,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,85.60629165148427,hhsize_2,edu_master,age_45a49,797.8420137208908,10487.82598906102,403.4970187777844,0.0
651,651,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,129.65904294231555,hhsize_4,edu_primary,age_50a54,840.0773674498172,14906.497849688803,403.4970187777844,0.0
652,652,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,95.68336992485064,hhsize_4,edu_master,age_65a69,873.8257305829596,12101.355687742958,403.4970187777844,0.0
653,653,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,112.11238815111055,hhsize_5,edu_primary,age_65a69,882.3946023399376,12968.643695050276,403.4970187777844,41.347449132066174
654,654,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,82.16684206573629,hhsize_4,edu_master,age_65a69,880.624707785889,11713.919248708022,403.4970187777844,0.0
655,655,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,105.62460112383644,hhsize_1,edu_primary,age_25a29,154.08011862670745,11647.783485675443,403.4970187777844,744.8147742050236
656,656,dutyp_Casa,sex_Homens,ban_3,connectio_Outra,151.45129852028975,hhsize_6,edu_master,age_55a59,705.2965986956766,15007.146433953914,403.4970187777844,0.0
657,657,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,156.55588033875372,hhsize_7,edu_master,age_60a64,867.9641161048976,16117.194848682993,403.4970187777844,0.0
658,658,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,164.1050169544844,hhsize_5,edu_master,age_30a34,1010.2541541248453,13658.808112879919,403.4970187777844,0.0
659,659,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,132.4131552730274,hhsize_6,edu_primary,age_55a59,810.0505154087559,14292.995878888883,403.4970187777844,875.3118662646143
660,660,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,111.26302654382404,hhsize_1,edu_primary,age_45a49,810.6106824098828,11094.29613568416,403.4970187777844,0.0
661,661,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,135.9723915075505,hhsize_7,edu_primary,age_45a49,806.4330495959175,16949.993887058856,403.4970187777844,3932.205035887778
662,662,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,135.0287263607159,hhsize_6,edu_master,age_50a54,803.5885462152376,14872.085276635016,403.4970187777844,0.0
663,663,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,130.08090806081586,hhsize_3,edu_primary,age_35a39,806.9937126508796,12232.337662210908,403.4970187777844,1029.989274426012
664,664,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,118.95281877628615,hhsize_4,edu_master,age_80anosou,886.6190473582918,13488.243672539611,403.4970187777844,0.0
665,665,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,108.54332250352644,hhsize_3,edu_master,age_80anosou,200.35735558407023,8932.989623521193,403.4970187777844,0.0
666,666,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,133.77721068001094,hhsize_5,edu_master,age_25a29,805.0072796930538,11117.948151655792,403.4970187777844,0.0
667,667,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,137.4720814944519,hhsize_2,edu_primary,age_40a44,809.729733196191,10046.454349668302,403.4970187777844,835.4486132321683
668,668,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,146.10209979275382,hhsize_3,edu_master,age_40a44,815.7766857059529,9672.404284906883,403.4970187777844,0.0
669,669,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,87.86063836163738,hhsize_5,edu_primary,age_45a49,541.2041041050405,14652.13708473961,403.4970187777844,54.41756352200604
670,670,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,193.9599805859513,hhsize_3,edu_primary,age_50a54,516.0150290870661,14181.750075216996,403.4970187777844,0.0
671,671,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,55.06938058043222,hhsize_3,edu_primary,age_35a39,793.0837394897052,11528.717275649651,403.4970187777844,1173.4345549281343
672,672,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,84.22345790677906,hhsize_3,edu_master,age_55a59,786.4442140201899,10713.042300508932,403.4970187777844,0.0
673,673,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,102.626463207267,hhsize_5,edu_master,age_35a39,793.5639565427111,13608.948595275493,403.4970187777844,0.0
674,674,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,133.92025614951285,hhsize_4,edu_primary,age_65a69,817.4221802078889,11769.509505751721,403.4970187777844,245.67918696758392
675,675,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,105.53321434358529,hhsize_2,edu_master,age_80anosou,831.5997172537262,8604.27705831058,403.4970187777844,0.0
676,676,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,101.34163518793194,hhsize_2,edu_primary,age_65a69,805.9848272424981,11483.812513627827,403.4970187777844,1046.586196285116
677,677,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,94.02933258102136,hhsize_3,edu_master,age_60a64,860.0227282021056,11315.82426488196,403.4970187777844,0.0
678,678,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,45.177191815569394,hhsize_6,edu_master,age_25a29,857.9279404484179,13260.281621538408,403.4970187777844,0.0
679,679,dutyp_Casa,sex_Mulheres,ban_2,connectio_Poço,99.03557253071766,hhsize_5,edu_master,age_40a44,591.7013064193596,13021.806160597573,403.4970187777844,0.0
680,680,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,100.8494433607366,hhsize_1,edu_primary,age_25a29,991.9870064436966,10520.71518216918,403.4970187777844,31.170265558810122
681,681,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,121.69174549821231,hhsize_3,edu_master,age_30a34,788.8891991727049,10990.38289870907,403.4970187777844,0.0
682,682,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,57.02822505293514,hhsize_6,edu_master,age_60a64,181.8800455363657,13650.032905042857,403.4970187777844,0.0
683,683,dutyp_Casa,sex_Mulheres,ban_no,connectio_Poço,72.44812289928231,hhsize_4,edu_primary,age_50a54,-85.43101887174294,12802.433634371655,403.4970187777844,242.35715765697418
684,684,dutyp_Casa,sex_Mulheres,ban_1,connectio_Outra,161.41796641920058,hhsize_3,edu_master,age_45a49,494.9079448093303,12481.890144037738,403.4970187777844,0.0
685,685,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Poço,124.158714475291,hhsize_3,edu_master,age_50a54,532.4253977652505,9229.150576760236,403.4970187777844,0.0
686,686,dutyp_Casa,sex_Mulheres,ban_1,connectio_Outra,107.88551401188222,hhsize_2,edu_master,age_50a54,479.3453232866909,10753.117492063991,403.4970187777844,0.0
687,687,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,146.13489139891183,hhsize_3,edu_master,age_35a39,813.1282094887433,10070.383537197264,403.4970187777844,0.0
688,688,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,79.96356673957301,hhsize_2,edu_master,age_75a79,784.1620966375241,9799.164132266582,403.4970187777844,0.0
689,689,dutyp_Casa,sex_Homens,ban_4,connectio_Rede,142.5485818073936,hhsize_5,edu_primary,age_40a44,1269.177339858411,15418.95259776458,403.4970187777844,233.15593824676031
690,690,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,152.98517947719347,hhsize_3,edu_master,age_50a54,905.0163067772638,11804.448161724336,403.4970187777844,0.0
691,691,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,62.93532756244645,hhsize_2,edu_master,age_40a44,884.3097548676492,9728.769432897885,403.4970187777844,0.0
692,692,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,139.98772771367254,hhsize_1,edu_primary,age_65a69,822.5486160965281,12300.721439299756,403.4970187777844,0.0
693,693,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,107.34984733323735,hhsize_4,edu_primary,age_40a44,810.5702642489803,14021.239844379628,403.4970187777844,315.67488042917597
694,694,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,132.64391893827258,hhsize_3,edu_master,age_20a24,865.3419910479292,12310.534659763533,403.4970187777844,649.3807889874629
695,695,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,119.67745042116778,hhsize_4,edu_master,age_35a39,811.4005297031455,13170.218880792463,403.4970187777844,0.0
696,696,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,149.60720111387346,hhsize_3,edu_primary,age_35a39,806.3824581985177,11489.56559706112,403.4970187777844,795.2080448416706
697,697,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,161.839510377117,hhsize_5,edu_primary,age_60a64,811.1918640798317,15540.083411914786,403.4970187777844,0.0
698,698,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,148.30275797721762,hhsize_6,edu_master,age_60a64,814.0526508582795,13286.789179135796,403.4970187777844,0.0
699,699,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,105.16266954438072,hhsize_4,edu_master,age_60a64,794.5389820945785,11632.130347571638,403.4970187777844,0.0
700,700,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,77.51250558259795,hhsize_4,edu_master,age_60a64,209.24797535441414,11630.544107265894,403.4970187777844,0.0
701,701,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,135.9069903843431,hhsize_6,edu_primary,age_25a29,157.82965484072963,15216.811474648845,403.4970187777844,2268.4181068544895
702,702,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,82.9921095244942,hhsize_3,edu_master,age_35a39,768.7697042592935,11052.90489192269,403.4970187777844,0.0
703,703,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,101.26483040596943,hhsize_6,edu_master,age_55a59,874.6247198435537,13687.984252800383,403.4970187777844,0.0
704,704,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,170.2223897108954,hhsize_4,edu_primary,age_60a64,863.2126805584877,15574.085095808574,403.4970187777844,0.0
705,705,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,111.39654160183254,hhsize_4,edu_primary,age_45a49,192.7715439598177,12188.76512658106,403.4970187777844,847.3822733443147
706,706,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,165.52425271581933,hhsize_4,edu_primary,age_45a49,191.1144202956493,12439.7161982648,403.4970187777844,643.7975979732444
707,707,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,118.86472436709732,hhsize_4,edu_master,age_50a54,192.23491473945163,12301.213458020657,403.4970187777844,0.0
708,708,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,80.641986824468,hhsize_3,edu_master,age_40a44,1015.4825350181396,11251.704428449146,403.4970187777844,0.0
709,709,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,125.75292640400812,hhsize_4,edu_primary,age_75a79,174.47806418627948,13877.443087551916,403.4970187777844,9.684808960712566
710,710,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,107.07561559684471,hhsize_2,edu_master,age_60a64,816.7764223456431,8243.160115140454,403.4970187777844,0.0
711,711,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,130.33356965605722,hhsize_6,edu_master,age_70a74,1005.0965929008853,14408.774520050125,403.4970187777844,0.0
712,712,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,85.7909481547098,hhsize_2,edu_master,age_40a44,820.2289349727049,10896.813858664633,403.4970187777844,0.0
713,713,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,88.09141808526535,hhsize_4,edu_master,age_55a59,850.2026734941279,12276.307619629175,403.4970187777844,0.0
714,714,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,71.62903336487398,hhsize_7,edu_master,age_60a64,893.2441564281371,13200.985220989267,403.4970187777844,0.0
715,715,dutyp_Apartamento,sex_Homens,ban_2,connectio_Poço,132.15966332336822,hhsize_2,edu_primary,age_45a49,616.322307768944,10322.285409896564,403.4970187777844,271.54666113003094
716,716,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,144.5505381638645,hhsize_4,edu_primary,age_45a49,809.3517480872089,13881.94100697629,403.4970187777844,266.1632328877512
717,717,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,138.54541709005048,hhsize_4,edu_primary,age_50a54,811.4006701014954,12672.31482124447,403.4970187777844,0.0
718,718,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,164.71633168019528,hhsize_3,edu_master,age_70a74,190.06133697181886,12157.995787347949,403.4970187777844,0.0
719,719,dutyp_Apartamento,sex_Homens,ban_3,connectio_Rede,116.61899040242572,hhsize_3,edu_master,age_45a49,1016.5438889034798,9491.851914198018,403.4970187777844,0.0
720,720,dutyp_Casa,sex_Mulheres,ban_4,connectio_Rede,92.9770401687182,hhsize_5,edu_primary,age_45a49,1230.6153865925426,14543.795401067173,403.4970187777844,648.6986783363609
721,721,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,53.16747153060759,hhsize_6,edu_master,age_65a69,875.4576707060022,14002.363313181635,403.4970187777844,0.0
722,722,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,78.94556094325922,hhsize_1,edu_master,age_50a54,822.8314057800836,8351.919983981734,403.4970187777844,0.0
723,723,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,78.93397434956852,hhsize_4,edu_primary,age_45a49,804.7133835397269,11262.77721954079,403.4970187777844,628.9954206227208
724,724,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Outra,104.04355918521729,hhsize_1,edu_primary,age_35a39,566.0811571691131,8941.439820884969,403.4970187777844,287.95827074136275
725,725,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,127.48788914583528,hhsize_6,edu_master,age_35a39,863.0400315274892,14603.808791171492,403.4970187777844,0.0
726,726,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,161.02265177033684,hhsize_5,edu_master,age_50a54,783.6339560790102,14107.336747620478,403.4970187777844,0.0
727,727,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,145.91315915198092,hhsize_6,edu_master,age_75a79,806.1485324551909,14877.107532569811,403.4970187777844,0.0
728,728,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,67.45549889722398,hhsize_3,edu_master,age_20a24,172.4889372031107,10564.899177750318,403.4970187777844,1710.9219757330707
729,729,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,49.357694400611294,hhsize_5,edu_master,age_60a64,817.0643661700963,12476.712885438987,403.4970187777844,0.0
730,730,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,114.01854120373943,hhsize_6,edu_master,age_75a79,802.9902953353612,14169.16335892022,403.4970187777844,0.0
731,731,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,158.13293529189997,hhsize_5,edu_primary,age_60a64,826.647866433981,14011.389038670906,403.4970187777844,0.0
732,732,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,82.45787615288613,hhsize_6,edu_master,age_45a49,783.5965679537009,14313.687013485845,403.4970187777844,0.0
733,733,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,80.63920974228965,hhsize_1,edu_master,age_75a79,808.5547095379518,8978.540370286923,403.4970187777844,0.0
734,734,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,124.18191582296691,hhsize_1,edu_master,age_45a49,804.0784286367096,9877.334246614007,403.4970187777844,0.0
735,735,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,106.78174698994025,hhsize_6,edu_master,age_30a34,792.9818615788263,14249.02689302175,403.4970187777844,0.0
736,736,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,81.76376458466136,hhsize_3,edu_primary,age_30a34,800.2800214261882,9849.872588430724,403.4970187777844,1891.5602009922156
737,737,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,50.23854576450943,hhsize_3,edu_master,age_65a69,799.986241579935,10066.4448716386,403.4970187777844,0.0
738,738,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,81.02970817036528,hhsize_2,edu_master,age_60a64,783.2700551445313,10154.651764926308,403.4970187777844,0.0
739,739,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,139.58083972014094,hhsize_3,edu_master,age_45a49,799.9883333966645,11856.842232244058,403.4970187777844,0.0
740,740,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,99.08232571595077,hhsize_4,edu_primary,age_70a74,813.7802113955299,14063.04769774285,403.4970187777844,968.5189683466356
741,741,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,133.3781190581445,hhsize_2,edu_master,age_25a29,811.495701158329,11251.40856796416,403.4970187777844,0.0
742,742,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Poço,92.08862739438845,hhsize_5,edu_primary,age_35a39,538.4416416455304,12179.574999036799,403.4970187777844,322.27418058653103
743,743,dutyp_Casa,sex_Mulheres,ban_1,connectio_Outra,41.335106473700044,hhsize_3,edu_primary,age_80anosou,488.16487858091006,10907.906466972388,403.4970187777844,2186.837441585594
744,744,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,77.5484072617748,hhsize_2,edu_primary,age_55a59,510.58310486942355,10441.973309880192,403.4970187777844,810.5994610982608
745,745,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,53.549494208973705,hhsize_2,edu_master,age_45a49,507.6011391630573,9850.069354917563,403.4970187777844,0.0
746,746,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,135.98720367300422,hhsize_2,edu_master,age_50a54,808.1638595653569,10698.299688319628,403.4970187777844,0.0
747,747,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,121.46566014056278,hhsize_2,edu_primary,age_45a49,814.6366342669803,11372.236648039794,403.4970187777844,870.0233526886393
748,748,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,168.53241936314717,hhsize_5,edu_primary,age_30a34,812.4571103393356,16097.00977279785,403.4970187777844,958.3186786593899
749,749,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,116.15908010573622,hhsize_2,edu_master,age_35a39,804.5557910111763,10962.529769163832,403.4970187777844,0.0
750,750,dutyp_Apartamento,sex_Homens,ban_5,connectio_Rede,77.23444225849556,hhsize_2,edu_master,age_45a49,1060.588568017464,8413.488128418785,403.4970187777844,0.0
751,751,dutyp_Apartamento,sex_Homens,ban_no,connectio_Poço,138.0080725240075,hhsize_2,edu_master,age_30a34,-98.45060220310093,8770.091694664254,403.4970187777844,0.0
752,752,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,89.19728431883854,hhsize_5,edu_master,age_50a54,866.0592377658845,13491.163637659343,403.4970187777844,0.0
753,753,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,77.01519133122983,hhsize_3,edu_master,age_80anosou,211.2530682603526,10811.090263269309,403.4970187777844,0.0
754,754,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,89.26122448714305,hhsize_3,edu_master,age_40a44,805.0945272798202,11228.095000307443,403.4970187777844,0.0
755,755,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,101.70187820317551,hhsize_3,edu_primary,age_30a34,813.4028780013643,10574.387381426059,403.4970187777844,1816.5691417917124
756,756,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,91.40288048326656,hhsize_5,edu_primary,age_25a29,805.0450560393913,14040.448026693899,403.4970187777844,1395.1275138288931
757,757,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,96.81045943949631,hhsize_5,edu_master,age_25a29,802.153325217246,13130.183769474532,403.4970187777844,0.0
758,758,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,149.89791037780526,hhsize_4,edu_master,age_30a34,783.9434157176984,12781.043170817858,403.4970187777844,0.0
759,759,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,154.2660009880745,hhsize_4,edu_master,age_40a44,816.2250331407587,11566.66088320813,403.4970187777844,0.0
760,760,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,170.56472087641555,hhsize_3,edu_master,age_55a59,785.0040532059894,11999.838530307774,403.4970187777844,0.0
761,761,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,79.99945747873275,hhsize_6,edu_primary,age_45a49,485.7976130612873,14551.524506500511,403.4970187777844,784.179254140441
762,762,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,133.62490777150092,hhsize_3,edu_master,age_80anosou,831.023346778253,12096.93007409354,403.4970187777844,0.0
763,763,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,111.93847561640769,hhsize_6,edu_primary,age_30a34,784.4932845531973,15615.029130221277,403.4970187777844,1871.3736123022002
764,764,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,98.82063239629689,hhsize_1,edu_master,age_60a64,882.9106472600467,9483.023787246591,403.4970187777844,0.0
765,765,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,149.717669910846,hhsize_2,edu_primary,age_45a49,869.6257560676926,12302.7237572064,403.4970187777844,703.9541171907013
766,766,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,151.02109805118377,hhsize_2,edu_primary,age_30a34,896.1591544099956,11961.210752862895,403.4970187777844,1569.2674183604263
767,767,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,87.79611044147639,hhsize_1,edu_master,age_40a44,870.9613551303682,8166.427472251796,403.4970187777844,0.0
