,Age,ConstructionType,ConstructionYear,Energy,Gender,HHSize,Income,Waste,Water,w
346,12,appartements,1981,84,homme,2.55,28150.0,145.2,88,117.37
347,68,"ouvert, fermes, châteaux",1981,84,femme,2.55,28150.0,145.2,88,117.37
348,37,"ouvert, fermes, châteaux",1981,84,homme,2.55,28150.0,145.2,88,117.37
349,8,"ouvert, fermes, châteaux",1900,84,femme,2.55,28150.0,145.2,88,117.37
350,50,"ouvert, fermes, châteaux",1981,84,homme,2.55,28150.0,145.2,88,117.37
351,18,demi-fermé,1974,84,femme,2.55,28150.0,145.2,88,117.37
352,53,"ouvert, fermes, châteaux",1948,84,femme,2.55,28150.0,145.2,88,117.37
353,23,"ouvert, fermes, châteaux",1981,84,homme,2.55,28150.0,145.2,88,117.37
354,12,"ouvert, fermes, châteaux",1954,84,femme,2.55,28150.0,145.2,88,117.37
355,18,"ouvert, fermes, châteaux",1900,84,homme,2.55,28150.0,145.2,88,117.37
356,16,"ouvert, fermes, châteaux",1976,84,femme,2.55,28150.0,145.2,88,117.37
357,41,"ouvert, fermes, châteaux",1976,84,femme,2.55,28150.0,145.2,88,117.37
358,27,demi-fermé,1968,84,homme,2.55,28150.0,145.2,88,117.37
359,5,demi-fermé,1981,84,femme,2.55,28150.0,145.2,88,117.37
360,56,"ouvert, fermes, châteaux",1981,84,homme,2.55,28150.0,145.2,88,117.37
361,26,demi-fermé,1981,84,homme,2.55,28150.0,145.2,88,117.37
362,43,appartements,1978,84,homme,2.55,28150.0,145.2,88,117.37
363,42,appartements,1900,84,homme,2.55,28150.0,145.2,88,117.37
364,58,"ouvert, fermes, châteaux",1981,84,femme,2.55,28150.0,145.2,88,117.37
366,48,appartements,1981,84,homme,2.55,28150.0,145.2,88,117.37
367,8,"ouvert, fermes, châteaux",1950,84,femme,2.55,28150.0,145.2,88,117.37
368,20,"ouvert, fermes, châteaux",1981,84,femme,2.55,28150.0,145.2,88,117.37
369,62,"ouvert, fermes, châteaux",1979,84,femme,2.55,28150.0,145.2,88,117.37
370,11,"ouvert, fermes, châteaux",1976,84,homme,2.55,28150.0,145.2,88,117.37
371,10,"ouvert, fermes, châteaux",1981,84,femme,2.55,28150.0,145.2,88,117.37
372,75,demi-fermé,1946,84,femme,2.55,28150.0,145.2,88,117.37
373,75,"ouvert, fermes, châteaux",1981,84,homme,2.55,28150.0,145.2,88,117.37
374,40,"ouvert, fermes, châteaux",1926,84,homme,2.55,28150.0,145.2,88,117.37
375,63,"ouvert, fermes, châteaux",1900,84,femme,2.55,28150.0,145.2,88,117.37
376,75,demi-fermé,1950,84,femme,2.55,28150.0,145.2,88,117.37
377,27,"ouvert, fermes, châteaux",1910,84,homme,2.55,28150.0,145.2,88,117.37
378,57,"ouvert, fermes, châteaux",1968,84,homme,2.55,28150.0,145.2,88,117.37
379,11,"ouvert, fermes, châteaux",1957,84,homme,2.55,28150.0,145.2,88,117.37
381,26,demi-fermé,1900,84,homme,2.55,28150.0,145.2,88,117.37
382,62,"ouvert, fermes, châteaux",1978,84,homme,2.55,28150.0,145.2,88,117.37
383,35,demi-fermé,1981,84,homme,2.55,28150.0,145.2,88,117.37
384,32,"ouvert, fermes, châteaux",1924,84,homme,2.55,28150.0,145.2,88,117.37
385,63,"ouvert, fermes, châteaux",1979,84,femme,2.55,28150.0,145.2,88,117.37
386,33,"ouvert, fermes, châteaux",1967,84,femme,2.55,28150.0,145.2,88,117.37
387,26,"ouvert, fermes, châteaux",1959,84,homme,2.55,28150.0,145.2,88,117.37
388,10,demi-fermé,1900,84,homme,2.55,28150.0,145.2,88,117.37
389,35,"ouvert, fermes, châteaux",1981,84,homme,2.55,28150.0,145.2,88,117.37
391,72,"ouvert, fermes, châteaux",1981,84,femme,2.55,28150.0,145.2,88,117.37
392,41,"ouvert, fermes, châteaux",1952,84,homme,2.55,28150.0,145.2,88,117.37
393,58,demi-fermé,1969,84,homme,2.55,28150.0,145.2,88,117.37
394,16,appartements,1981,84,femme,2.55,28150.0,145.2,88,117.37
395,31,"ouvert, fermes, châteaux",1981,84,femme,2.55,28150.0,145.2,88,117.37
396,0,"ouvert, fermes, châteaux",1962,84,femme,2.55,28150.0,145.2,88,117.37
397,33,"ouvert, fermes, châteaux",1946,84,femme,2.55,28150.0,145.2,88,117.37
398,75,"ouvert, fermes, châteaux",1944,84,homme,2.55,28150.0,145.2,88,117.37
399,11,fermé,1973,84,femme,2.55,28150.0,145.2,88,117.37
400,15,appartements,1981,67,homme,2.57,28150.0,150.0,76,103.92
401,43,demi-fermé,1973,67,homme,2.57,28150.0,150.0,76,103.92
402,75,demi-fermé,1939,67,homme,2.57,28150.0,150.0,76,103.92
403,2,demi-fermé,1980,67,homme,2.57,28150.0,150.0,76,103.92
404,72,"ouvert, fermes, châteaux",1940,67,femme,2.57,28150.0,150.0,76,103.92
405,66,"ouvert, fermes, châteaux",1981,67,femme,2.57,28150.0,150.0,76,103.92
406,42,"ouvert, fermes, châteaux",1958,67,femme,2.57,28150.0,150.0,76,103.92
407,25,fermé,1974,67,homme,2.57,28150.0,150.0,76,103.92
408,63,"ouvert, fermes, châteaux",1920,67,femme,2.57,28150.0,150.0,76,103.92
409,25,appartements,1981,67,femme,2.57,28150.0,150.0,76,103.92
410,48,"ouvert, fermes, châteaux",1971,67,femme,2.57,28150.0,150.0,76,103.92
411,38,fermé,1981,67,homme,2.57,28150.0,150.0,76,103.92
412,28,"ouvert, fermes, châteaux",1908,67,homme,2.57,28150.0,150.0,76,103.92
413,23,appartements,1944,67,femme,2.57,28150.0,150.0,76,103.92
414,37,demi-fermé,1965,67,homme,2.57,28150.0,150.0,76,103.92
415,12,"ouvert, fermes, châteaux",1959,67,femme,2.57,28150.0,150.0,76,103.92
416,3,"ouvert, fermes, châteaux",1952,67,homme,2.57,28150.0,150.0,76,103.92
417,50,"ouvert, fermes, châteaux",1934,67,homme,2.57,28150.0,150.0,76,103.92
418,75,"ouvert, fermes, châteaux",1981,67,homme,2.57,28150.0,150.0,76,103.92
419,26,appartements,1902,67,homme,2.57,28150.0,150.0,76,103.92
420,52,"ouvert, fermes, châteaux",1900,67,femme,2.57,28150.0,150.0,76,103.92
421,7,"ouvert, fermes, châteaux",1916,67,femme,2.57,28150.0,150.0,76,103.92
422,43,"ouvert, fermes, châteaux",1964,67,homme,2.57,28150.0,150.0,76,103.92
423,53,appartements,1938,67,femme,2.57,28150.0,150.0,76,103.92
424,62,appartements,1917,67,femme,2.57,28150.0,150.0,76,103.92
425,25,"ouvert, fermes, châteaux",1940,67,homme,2.57,28150.0,150.0,76,103.92
426,23,appartements,1953,67,femme,2.57,28150.0,150.0,76,103.92
427,52,"ouvert, fermes, châteaux",1946,67,femme,2.57,28150.0,150.0,76,103.92
428,36,demi-fermé,1912,67,femme,2.57,28150.0,150.0,76,103.92
429,22,demi-fermé,1937,67,femme,2.57,28150.0,150.0,76,103.92
430,13,"ouvert, fermes, châteaux",1967,67,homme,2.57,28150.0,150.0,76,103.92
431,50,appartements,1974,67,homme,2.57,28150.0,150.0,76,103.92
432,41,"ouvert, fermes, châteaux",1956,67,homme,2.57,28150.0,150.0,76,103.92
433,8,"ouvert, fermes, châteaux",1981,67,femme,2.57,28150.0,150.0,76,103.92
434,11,"ouvert, fermes, châteaux",1962,67,homme,2.57,28150.0,150.0,76,103.92
435,38,appartements,1921,67,femme,2.57,28150.0,150.0,76,103.92
436,28,demi-fermé,1959,67,femme,2.57,28150.0,150.0,76,103.92
437,72,demi-fermé,1914,67,femme,2.57,28150.0,150.0,76,103.92
438,22,fermé,1981,67,homme,2.57,28150.0,150.0,76,103.92
439,63,fermé,1953,67,femme,2.57,28150.0,150.0,76,103.92
440,3,"ouvert, fermes, châteaux",1953,67,femme,2.57,28150.0,150.0,76,103.92
441,75,demi-fermé,1943,67,homme,2.57,28150.0,150.0,76,103.92
442,6,demi-fermé,1955,67,homme,2.57,28150.0,150.0,76,103.92
443,22,"ouvert, fermes, châteaux",1931,67,femme,2.57,28150.0,150.0,76,103.92
444,16,"ouvert, fermes, châteaux",1981,67,homme,2.57,28150.0,150.0,76,103.92
445,30,"ouvert, fermes, châteaux",1944,67,femme,2.57,28150.0,150.0,76,103.92
446,26,demi-fermé,1900,67,femme,2.57,28150.0,150.0,76,103.92
447,7,demi-fermé,1959,67,femme,2.57,28150.0,150.0,76,103.92
448,0,appartements,1960,67,homme,2.57,28150.0,150.0,76,103.92
449,50,demi-fermé,1981,67,homme,2.57,28150.0,150.0,76,103.92
450,48,"ouvert, fermes, châteaux",1954,67,femme,2.57,28150.0,150.0,76,103.92
451,17,demi-fermé,1909,67,femme,2.57,28150.0,150.0,76,103.92
452,35,demi-fermé,1942,67,femme,2.57,28150.0,150.0,76,103.92
453,33,"ouvert, fermes, châteaux",1981,67,homme,2.57,28150.0,150.0,76,103.92
454,55,appartements,1969,67,femme,2.57,28150.0,150.0,76,103.92
455,13,"ouvert, fermes, châteaux",1900,67,femme,2.57,28150.0,150.0,76,103.92
456,52,"ouvert, fermes, châteaux",1924,67,femme,2.57,28150.0,150.0,76,103.92
457,47,"ouvert, fermes, châteaux",1921,67,femme,2.57,28150.0,150.0,76,103.92
458,13,"ouvert, fermes, châteaux",1981,67,femme,2.57,28150.0,150.0,76,103.92
459,75,"ouvert, fermes, châteaux",1969,67,homme,2.57,28150.0,150.0,76,103.92
460,7,"ouvert, fermes, châteaux",1980,67,homme,2.57,28150.0,150.0,76,103.92
461,43,demi-fermé,1974,67,femme,2.57,28150.0,150.0,76,103.92
462,43,appartements,1981,67,homme,2.57,28150.0,150.0,76,103.92
463,21,appartements,1929,67,homme,2.57,28150.0,150.0,76,103.92
464,25,"ouvert, fermes, châteaux",1974,67,femme,2.57,28150.0,150.0,76,103.92
465,0,appartements,1928,67,homme,2.57,28150.0,150.0,76,103.92
466,63,demi-fermé,1981,67,homme,2.57,28150.0,150.0,76,103.92
467,41,"ouvert, fermes, châteaux",1937,67,femme,2.57,28150.0,150.0,76,103.92
468,3,demi-fermé,1981,67,homme,2.57,28150.0,150.0,76,103.92
469,38,"ouvert, fermes, châteaux",1975,67,femme,2.57,28150.0,150.0,76,103.92
470,41,appartements,1922,67,femme,2.57,28150.0,150.0,76,103.92
471,73,appartements,1948,67,homme,2.57,28150.0,150.0,76,103.92
472,33,"ouvert, fermes, châteaux",1900,67,homme,2.57,28150.0,150.0,76,103.92
473,75,demi-fermé,1908,67,femme,2.57,28150.0,150.0,76,103.92
474,55,"ouvert, fermes, châteaux",1900,67,femme,2.57,28150.0,150.0,76,103.92
475,75,demi-fermé,1968,67,homme,2.57,28150.0,150.0,76,103.92
476,45,fermé,1944,67,femme,2.57,28150.0,150.0,76,103.92
477,61,demi-fermé,1981,67,femme,2.57,28150.0,150.0,76,103.92
478,0,appartements,1977,67,homme,2.57,28150.0,150.0,76,103.92
479,43,"ouvert, fermes, châteaux",1900,67,femme,2.57,28150.0,150.0,76,103.92
480,20,demi-fermé,1981,67,homme,2.57,28150.0,150.0,76,103.92
481,20,"ouvert, fermes, châteaux",1923,67,homme,2.57,28150.0,150.0,76,103.92
482,32,"ouvert, fermes, châteaux",1954,67,femme,2.57,28150.0,150.0,76,103.92
483,28,"ouvert, fermes, châteaux",1981,67,femme,2.57,28150.0,150.0,76,103.92
484,17,"ouvert, fermes, châteaux",1965,67,homme,2.57,28150.0,150.0,76,103.92
485,51,appartements,1968,67,homme,2.57,28150.0,150.0,76,103.92
486,52,demi-fermé,1971,67,femme,2.57,28150.0,150.0,76,103.92
487,42,"ouvert, fermes, châteaux",1981,67,homme,2.57,28150.0,150.0,76,103.92
488,56,demi-fermé,1976,67,femme,2.57,28150.0,150.0,76,103.92
489,47,"ouvert, fermes, châteaux",1981,67,homme,2.57,28150.0,150.0,76,103.92
490,60,"ouvert, fermes, châteaux",1927,67,homme,2.57,28150.0,150.0,76,103.92
491,56,"ouvert, fermes, châteaux",1900,67,femme,2.57,28150.0,150.0,76,103.92
492,55,demi-fermé,1981,67,femme,2.57,28150.0,150.0,76,103.92
493,2,demi-fermé,1922,67,femme,2.57,28150.0,150.0,76,103.92
494,8,demi-fermé,1957,67,femme,2.57,28150.0,150.0,76,103.92
495,68,"ouvert, fermes, châteaux",1960,67,homme,2.57,28150.0,150.0,76,103.92
496,11,"ouvert, fermes, châteaux",1900,67,femme,2.57,28150.0,150.0,76,103.92
497,37,demi-fermé,1936,67,homme,2.57,28150.0,150.0,76,103.92
498,61,"ouvert, fermes, châteaux",1981,67,homme,2.57,28150.0,150.0,76,103.92
499,62,fermé,1900,67,femme,2.57,28150.0,150.0,76,103.92
500,10,"ouvert, fermes, châteaux",1959,117,homme,2.52,28150.0,157.1,73,153.34
501,42,demi-fermé,1900,117,femme,2.52,28150.0,157.1,73,153.34
502,47,demi-fermé,1900,117,femme,2.52,28150.0,157.1,73,153.34
503,75,demi-fermé,1964,117,femme,2.52,28150.0,157.1,73,153.34
504,45,"ouvert, fermes, châteaux",1981,117,homme,2.52,28150.0,157.1,73,153.34
505,53,"ouvert, fermes, châteaux",1900,117,femme,2.52,28150.0,157.1,73,153.34
506,48,fermé,1974,117,homme,2.52,28150.0,157.1,73,153.34
507,7,appartements,1912,117,homme,2.52,28150.0,157.1,73,153.34
508,63,appartements,1979,117,homme,2.52,28150.0,157.1,73,153.34
509,35,demi-fermé,1900,117,femme,2.52,28150.0,157.1,73,153.34
510,47,"ouvert, fermes, châteaux",1981,117,homme,2.52,28150.0,157.1,73,153.34
511,56,fermé,1981,117,femme,2.52,28150.0,157.1,73,153.34
512,11,"ouvert, fermes, châteaux",1953,117,femme,2.52,28150.0,157.1,73,153.34
513,55,"ouvert, fermes, châteaux",1981,117,femme,2.52,28150.0,157.1,73,153.34
514,58,demi-fermé,1981,117,homme,2.52,28150.0,157.1,73,153.34
516,60,"ouvert, fermes, châteaux",1981,117,femme,2.52,28150.0,157.1,73,153.34
517,5,appartements,1981,117,homme,2.52,28150.0,157.1,73,153.34
518,47,demi-fermé,1971,117,femme,2.52,28150.0,157.1,73,153.34
519,5,"ouvert, fermes, châteaux",1900,117,femme,2.52,28150.0,157.1,73,153.34
520,75,demi-fermé,1981,117,homme,2.52,28150.0,157.1,73,153.34
521,28,demi-fermé,1964,117,femme,2.52,28150.0,157.1,73,153.34
522,40,"ouvert, fermes, châteaux",1922,117,homme,2.52,28150.0,157.1,73,153.34
523,27,appartements,1938,117,femme,2.52,28150.0,157.1,73,153.34
524,22,"ouvert, fermes, châteaux",1947,117,homme,2.52,28150.0,157.1,73,153.34
525,75,"ouvert, fermes, châteaux",1981,117,homme,2.52,28150.0,157.1,73,153.34
526,5,appartements,1981,117,femme,2.52,28150.0,157.1,73,153.34
527,10,fermé,1900,117,homme,2.52,28150.0,157.1,73,153.34
528,36,fermé,1981,117,femme,2.52,28150.0,157.1,73,153.34
529,51,demi-fermé,1962,117,homme,2.52,28150.0,157.1,73,153.34
530,17,fermé,1981,117,homme,2.52,28150.0,157.1,73,153.34
531,67,"ouvert, fermes, châteaux",1900,117,homme,2.52,28150.0,157.1,73,153.34
532,45,fermé,1981,117,homme,2.52,28150.0,157.1,73,153.34
533,67,"ouvert, fermes, châteaux",1904,117,femme,2.52,28150.0,157.1,73,153.34
534,10,appartements,1910,117,homme,2.52,28150.0,157.1,73,153.34
535,61,"ouvert, fermes, châteaux",1973,117,homme,2.52,28150.0,157.1,73,153.34
537,46,appartements,1926,117,homme,2.52,28150.0,157.1,73,153.34
538,70,"ouvert, fermes, châteaux",1981,117,femme,2.52,28150.0,157.1,73,153.34
539,63,fermé,1909,117,homme,2.52,28150.0,157.1,73,153.34
540,51,fermé,1900,117,homme,2.52,28150.0,157.1,73,153.34
541,1,appartements,1981,117,femme,2.52,28150.0,157.1,73,153.34
542,35,demi-fermé,1980,117,femme,2.52,28150.0,157.1,73,153.34
543,66,demi-fermé,1981,117,homme,2.52,28150.0,157.1,73,153.34
544,15,demi-fermé,1936,117,homme,2.52,28150.0,157.1,73,153.34
545,57,demi-fermé,1902,117,homme,2.52,28150.0,157.1,73,153.34
546,18,"ouvert, fermes, châteaux",1900,117,homme,2.52,28150.0,157.1,73,153.34
547,17,"ouvert, fermes, châteaux",1981,117,homme,2.52,28150.0,157.1,73,153.34
548,45,demi-fermé,1981,117,femme,2.52,28150.0,157.1,73,153.34
549,75,"ouvert, fermes, châteaux",1900,117,femme,2.52,28150.0,157.1,73,153.34
550,52,fermé,1981,117,homme,2.52,28150.0,157.1,73,153.34
551,40,"ouvert, fermes, châteaux",1981,117,femme,2.52,28150.0,157.1,73,153.34
552,56,fermé,1981,117,homme,2.52,28150.0,157.1,73,153.34
553,51,fermé,1907,117,homme,2.52,28150.0,157.1,73,153.34
554,72,"ouvert, fermes, châteaux",1981,117,femme,2.52,28150.0,157.1,73,153.34
555,51,demi-fermé,1963,117,homme,2.52,28150.0,157.1,73,153.34
556,53,demi-fermé,1932,117,homme,2.52,28150.0,157.1,73,153.34
557,37,demi-fermé,1981,117,homme,2.52,28150.0,157.1,73,153.34
558,50,"ouvert, fermes, châteaux",1920,117,femme,2.52,28150.0,157.1,73,153.34
559,3,"ouvert, fermes, châteaux",1900,117,femme,2.52,28150.0,157.1,73,153.34
560,38,fermé,1900,117,homme,2.52,28150.0,157.1,73,153.34
561,50,"ouvert, fermes, châteaux",1904,117,homme,2.52,28150.0,157.1,73,153.34
563,61,fermé,1900,117,femme,2.52,28150.0,157.1,73,153.34
564,62,fermé,1981,117,homme,2.52,28150.0,157.1,73,153.34
566,36,fermé,1965,117,homme,2.52,28150.0,157.1,73,153.34
567,1,"ouvert, fermes, châteaux",1974,117,femme,2.52,28150.0,157.1,73,153.34
568,43,"ouvert, fermes, châteaux",1981,117,femme,2.52,28150.0,157.1,73,153.34
569,62,demi-fermé,1925,117,femme,2.52,28150.0,157.1,73,153.34
570,67,demi-fermé,1900,117,homme,2.52,28150.0,157.1,73,153.34
571,6,"ouvert, fermes, châteaux",1971,117,femme,2.52,28150.0,157.1,73,153.34
572,0,fermé,1900,117,homme,2.52,28150.0,157.1,73,153.34
573,70,"ouvert, fermes, châteaux",1924,117,homme,2.52,28150.0,157.1,73,153.34
574,1,demi-fermé,1912,117,femme,2.52,28150.0,157.1,73,153.34
575,37,appartements,1981,117,homme,2.52,28150.0,157.1,73,153.34
576,57,demi-fermé,1981,117,homme,2.52,28150.0,157.1,73,153.34
577,60,demi-fermé,1981,117,homme,2.52,28150.0,157.1,73,153.34
578,57,"ouvert, fermes, châteaux",1981,117,femme,2.52,28150.0,157.1,73,153.34
579,2,"ouvert, fermes, châteaux",1981,117,homme,2.52,28150.0,157.1,73,153.34
580,36,fermé,1900,117,femme,2.52,28150.0,157.1,73,153.34
581,50,fermé,1900,117,femme,2.52,28150.0,157.1,73,153.34
582,37,"ouvert, fermes, châteaux",1981,117,homme,2.52,28150.0,157.1,73,153.34
584,15,"ouvert, fermes, châteaux",1981,117,homme,2.52,28150.0,157.1,73,153.34
585,57,fermé,1908,117,femme,2.52,28150.0,157.1,73,153.34
586,17,"ouvert, fermes, châteaux",1981,117,femme,2.52,28150.0,157.1,73,153.34
588,32,"ouvert, fermes, châteaux",1905,117,femme,2.52,28150.0,157.1,73,153.34
589,48,appartements,1967,117,homme,2.52,28150.0,157.1,73,153.34
590,75,fermé,1900,117,femme,2.52,28150.0,157.1,73,153.34
591,51,appartements,1979,117,femme,2.52,28150.0,157.1,73,153.34
592,31,"ouvert, fermes, châteaux",1949,117,homme,2.52,28150.0,157.1,73,153.34
593,67,appartements,1900,117,femme,2.52,28150.0,157.1,73,153.34
594,75,fermé,1981,117,femme,2.52,28150.0,157.1,73,153.34
595,36,"ouvert, fermes, châteaux",1951,117,femme,2.52,28150.0,157.1,73,153.34
596,0,demi-fermé,1910,117,homme,2.52,28150.0,157.1,73,153.34
597,31,demi-fermé,1900,117,femme,2.52,28150.0,157.1,73,153.34
599,30,demi-fermé,1974,117,homme,2.52,28150.0,157.1,73,153.34
600,56,demi-fermé,1981,100,homme,2.56,28150.0,147.8,82,132.39
601,28,"ouvert, fermes, châteaux",1920,100,femme,2.56,28150.0,147.8,82,132.39
602,3,demi-fermé,1900,100,femme,2.56,28150.0,147.8,82,132.39
603,10,fermé,1981,100,femme,2.56,28150.0,147.8,82,132.39
604,16,"ouvert, fermes, châteaux",1900,100,homme,2.56,28150.0,147.8,82,132.39
605,37,"ouvert, fermes, châteaux",1900,100,femme,2.56,28150.0,147.8,82,132.39
606,55,"ouvert, fermes, châteaux",1967,100,homme,2.56,28150.0,147.8,82,132.39
607,35,"ouvert, fermes, châteaux",1981,100,femme,2.56,28150.0,147.8,82,132.39
608,61,appartements,1981,100,homme,2.56,28150.0,147.8,82,132.39
609,75,"ouvert, fermes, châteaux",1954,100,femme,2.56,28150.0,147.8,82,132.39
610,18,"ouvert, fermes, châteaux",1904,100,homme,2.56,28150.0,147.8,82,132.39
611,28,"ouvert, fermes, châteaux",1900,100,femme,2.56,28150.0,147.8,82,132.39
612,45,"ouvert, fermes, châteaux",1981,100,homme,2.56,28150.0,147.8,82,132.39
613,7,"ouvert, fermes, châteaux",1981,100,homme,2.56,28150.0,147.8,82,132.39
614,51,demi-fermé,1946,100,homme,2.56,28150.0,147.8,82,132.39
615,70,"ouvert, fermes, châteaux",1949,100,homme,2.56,28150.0,147.8,82,132.39
616,61,demi-fermé,1900,100,femme,2.56,28150.0,147.8,82,132.39
617,16,"ouvert, fermes, châteaux",1981,100,homme,2.56,28150.0,147.8,82,132.39
618,30,"ouvert, fermes, châteaux",1948,100,homme,2.56,28150.0,147.8,82,132.39
619,38,"ouvert, fermes, châteaux",1943,100,homme,2.56,28150.0,147.8,82,132.39
620,46,"ouvert, fermes, châteaux",1981,100,homme,2.56,28150.0,147.8,82,132.39
621,75,"ouvert, fermes, châteaux",1911,100,homme,2.56,28150.0,147.8,82,132.39
622,6,"ouvert, fermes, châteaux",1956,100,homme,2.56,28150.0,147.8,82,132.39
623,55,demi-fermé,1972,100,femme,2.56,28150.0,147.8,82,132.39
624,46,appartements,1900,100,femme,2.56,28150.0,147.8,82,132.39
625,63,demi-fermé,1957,100,femme,2.56,28150.0,147.8,82,132.39
626,56,demi-fermé,1900,100,homme,2.56,28150.0,147.8,82,132.39
627,51,"ouvert, fermes, châteaux",1953,100,homme,2.56,28150.0,147.8,82,132.39
628,51,demi-fermé,1952,100,homme,2.56,28150.0,147.8,82,132.39
629,27,"ouvert, fermes, châteaux",1917,100,femme,2.56,28150.0,147.8,82,132.39
630,53,"ouvert, fermes, châteaux",1900,100,homme,2.56,28150.0,147.8,82,132.39
631,38,"ouvert, fermes, châteaux",1981,100,femme,2.56,28150.0,147.8,82,132.39
632,18,"ouvert, fermes, châteaux",1942,100,homme,2.56,28150.0,147.8,82,132.39
634,2,"ouvert, fermes, châteaux",1902,100,homme,2.56,28150.0,147.8,82,132.39
635,43,"ouvert, fermes, châteaux",1981,100,homme,2.56,28150.0,147.8,82,132.39
637,55,"ouvert, fermes, châteaux",1981,100,femme,2.56,28150.0,147.8,82,132.39
638,75,"ouvert, fermes, châteaux",1900,100,homme,2.56,28150.0,147.8,82,132.39
639,75,"ouvert, fermes, châteaux",1962,100,femme,2.56,28150.0,147.8,82,132.39
640,23,"ouvert, fermes, châteaux",1948,100,femme,2.56,28150.0,147.8,82,132.39
641,11,fermé,1900,100,homme,2.56,28150.0,147.8,82,132.39
642,75,demi-fermé,1981,100,femme,2.56,28150.0,147.8,82,132.39
643,56,"ouvert, fermes, châteaux",1981,100,homme,2.56,28150.0,147.8,82,132.39
644,42,demi-fermé,1944,100,femme,2.56,28150.0,147.8,82,132.39
645,75,"ouvert, fermes, châteaux",1981,100,homme,2.56,28150.0,147.8,82,132.39
646,31,demi-fermé,1904,100,femme,2.56,28150.0,147.8,82,132.39
647,25,appartements,1976,100,femme,2.56,28150.0,147.8,82,132.39
648,36,demi-fermé,1981,100,homme,2.56,28150.0,147.8,82,132.39
649,75,demi-fermé,1981,100,homme,2.56,28150.0,147.8,82,132.39
650,12,"ouvert, fermes, châteaux",1900,100,homme,2.56,28150.0,147.8,82,132.39
651,75,"ouvert, fermes, châteaux",1958,100,homme,2.56,28150.0,147.8,82,132.39
652,60,appartements,1954,100,homme,2.56,28150.0,147.8,82,132.39
653,50,"ouvert, fermes, châteaux",1900,100,femme,2.56,28150.0,147.8,82,132.39
654,13,demi-fermé,1963,100,homme,2.56,28150.0,147.8,82,132.39
655,72,"ouvert, fermes, châteaux",1981,100,homme,2.56,28150.0,147.8,82,132.39
656,6,"ouvert, fermes, châteaux",1974,100,homme,2.56,28150.0,147.8,82,132.39
657,45,fermé,1981,100,femme,2.56,28150.0,147.8,82,132.39
658,71,"ouvert, fermes, châteaux",1900,100,femme,2.56,28150.0,147.8,82,132.39
659,50,"ouvert, fermes, châteaux",1981,100,femme,2.56,28150.0,147.8,82,132.39
660,23,"ouvert, fermes, châteaux",1981,100,femme,2.56,28150.0,147.8,82,132.39
661,61,"ouvert, fermes, châteaux",1900,100,homme,2.56,28150.0,147.8,82,132.39
662,65,"ouvert, fermes, châteaux",1900,100,homme,2.56,28150.0,147.8,82,132.39
663,1,appartements,1976,100,femme,2.56,28150.0,147.8,82,132.39
664,53,"ouvert, fermes, châteaux",1981,100,homme,2.56,28150.0,147.8,82,132.39
665,35,"ouvert, fermes, châteaux",1971,100,femme,2.56,28150.0,147.8,82,132.39
666,63,fermé,1981,100,femme,2.56,28150.0,147.8,82,132.39
